category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Video Games,What year was the first Final Fantasy game released in Japan?,1989,1988,1990,1987,D,medium,false,
Video Games,"This character, who has appeared in nearly every Final Fantasy game, usually provides transportation to the main characters.",Edgar,Cid,Sabin,Squall,B,medium,false,
Video Games,In this Final Fantasy spin-off every new recruit starts out as a Squire or a Chemist.,Final Fantasy Mystic Quest,Final Fantasy Tactics Advance,Kingdom Hearts,Final Fantasy Tactics,D,medium,false,
Video Games,Final Fantasy X featured which mini-game?,Snowboarding,Blitzball,Triple Triad,Tetra Master,B,medium,false,
Video Games,Which video game is the following quote from? Ive got muscles in places youve never even heard of.,Escape from Monkey Island,Simon the Sorcerer 3D,Grim Fandango,Monkey Island 2: LeChucks Revenge,A,medium,false,
Video Games,Which video game are the following quotes from?,,,,,A,medium,false,
Video Games,What is the cheat for getting 50 000 simoleans in the computer game The Sims 2?,kaching,all of these,motherlode,simoleons_$$$,C,medium,false,
Video Games,What are the expansion packs available for The Sims 2 game?,"Odd Jobs, Pets",All of these,"University, Night Life, Family Fun, Open for Business","Makin Magic, Holiday, Party",C,medium,false,
Video Games,"In the computer game The Sims 2, in order for a Sim to have a baby, you must select the woohoo option on a different Sim.",False,True,,,A,medium,false,
Video Games,"On the cover of the Sims 2 University expansion pack there is a picture of two Sims, one male and one female. What is the male Sim wearing?",hippie outfit,toga,mascot costume,football equipment,B,medium,false,
Video Games,Bella Goth is absent from the family when The Sims 2 begins.,False,True,,,B,medium,false,
Video Games,"In Open for Business, the third expansion pack for The Sims 2, Sims may earn 25 business perks.",False,True,,,B,medium,false,
Video Games,Was the computer game The Sims 2 made solely by EA games?,No,Yes,,,A,medium,false,
Video Games,The Sims 2 game is rated E (Everyone).,False,True,,,A,medium,false,
Video Games,"What is the name of the robot in The Sims 2, that fetches take-away food?",HungryBot,MunchieBot,Bot,FoodBot,B,medium,false,
Video Games,"In Nightlife, the second expansion pack for The Sims 2, Sims can have their own cars.",False,True,,,B,medium,false,
Video Games,Which is not an actual die?,d10,d100,d4,d18,D,medium,false,
Video Games,This class has the ability to smite evil.,Rogue,Paladin,Ranger,Sorcerer,B,medium,false,
Video Games,"This race doesnt sleep, they meditate instead.",Dwarf,Elf,Human,Changeling,B,medium,false,
Video Games,Which of these is not a feat?,Quick Draw,Knowledge Arcana,Forge Ring,Toughness,B,medium,false,
Video Games,You roll a d20 for attack rolls (to see if you hit your opponent).,True,False,,,A,medium,false,
Video Games,Which item costs the most according to the Players Handbook?,Whetstone,Two-Bladed Sword,Full Plate Mail,Heavy Repeating Crossbow,C,medium,false,
Video Games,"How far can a medium sized, unencumbered creature walk in one round?",20 feet,50 feet,30 feet,10 feet,C,medium,false,
Video Games,Which class casts arcane magic innately?,Ranger,Cleric,Wizard,Sorcerer,D,medium,false,
Video Games,This 9th level wizard spell is sought after by many characters as a reward.  Many wizards also strive to learn this spell.,Power Word Kill,Wish,Imprisonment,Gate,B,medium,false,
Video Games,This class must choose 2 weapon fighting or archery as their weapon style at 2nd level.,Bard,Cleric,Ranger,Fighter,C,medium,false,
Video Games,Where is the first warp whistle located in the game Super Mario 3?,world 1-3,world 1 fortress,world 2-5,world 1-4,A,medium,false,
Video Games,"In Mario Kart: Double Dash, what is the last thing you unlock by getting gold in the all cup tour in mirror mode?",Parade car,Bullet car,Super Mario car,Ganondorf car,A,medium,false,
Video Games,Which of the following characters can bounce off walls in the game Super Smash Brothers Melee?,Luigi,Ness,Yoshi,Young Link,D,medium,false,
Video Games,"In the game Luigis Mansion, which of these in not one of Marios lost items?",Marios shoe,Marios hat,Marios belt,Marios star,C,medium,false,
Video Games,Who is the boss at the end of world 5 in the game Super Mario 2?,Birdo,Tryclide,Bowser,Clawgrip,D,medium,false,
Video Games,"In the game Super Mario 1, which level in world 7 is a water level?",7-1,7-2,7-4,7-3,B,medium,false,
Video Games,"In Super Mario World, you start the game on which island?",Toads Island,Yoshis Island,Peachs Island,Bowsers Island,B,medium,false,
Video Games,Which of these is not a playable character in the video game Mario Party 4?,Peach,Donkey Kong,Mario,Toad,D,medium,false,
Video Games,"In the game Super Mario Sunshine, where is Bowser when you fight him at the end?",in his castle,in a volcano,in a hot tub,in the windmill with Petey Piranha,C,medium,false,
Video Games,What does Mario use for his power shot in the game Mario Power Tennis?,a fiery racket,a hammer,a star,a fire fist,B,medium,false,
Video Games,What is the God Pokemon called in Pokemon Pearl and Diamond?,Giratina,Dialga,Cresselia,Arceus,D,medium,false,
Video Games,The Pokemon creature Snorunt can evolve in which of the following?,Glalie  Snolie,Glalie  Froslass,Glalie  Galrunt,Glalie  Probopass,B,medium,false,
Video Games,In what Pokemon version can Palkia be obtained?,Pearl,Blue,Diamond,Red,A,medium,false,
Video Games,What was the first ever ghost Pokemon to appear in a Pokemon episiode?,Misdreavus,Gengar,Ghastly,Haunter,B,medium,false,
Video Games,What Pokemon abducted Professor Spencer Haled in the movie Pokemon 3?,Aipom,Gengar,Unknown,Entei,C,medium,false,
Video Games,How many heroes are alive at the end of Startcraft: Brood War?,"6 - Artanis, Arcturus Mengsk, Jim Raynor, Zeratul, Samir Duran, Sarah Kerrigan","7 - Aratnis, Arcturus Mengsk, Aldaris, Samir Duran, Sarah Kerrigan, Fenix, Zeratul","5 - Fenix, Arcturus Mengsk, Edmund Duke, Samir Duran, Sarah Kerrigan","7 - Aratnis, Arcturus Mengsk, Aldaris, Samir Duran, Sarah Kerrigan, Fenix, Jim Raynor",A,medium,false,
Video Games,Edmund Duke leads which group of elite fighters?,Alpha Squadron,Beta Squadron,Delta Squadron,Omega Squadron,A,medium,false,
Video Games,What type of unit is Zeratul?,Dark Archon,High Templar,Dark Templar,Zealot,C,medium,false,
Video Games,What are characteristics of the Archon unit?,10 hit points and 250 plasma shield,20 hit points and 250 plasma shield,10 hit points and 350 plasma shield,20 hit points and 300 plasma shield,C,medium,false,
Video Games,What unit says that in the game?,Zealot,Scout,Dark Templar,Zealot,C,medium,false,
Video Games,What is Alexei Stukovs rank?,General,Admiral,Vice Admiral,Corporal,C,medium,false,
Video Games,During which mission do Edmund Duke and Fenix die?,True colors,Omega station,Day of lightning,Hammer falls,A,medium,false,
Video Games,Who leads the UED (United Earth Directorate forces)?,Samir Duran,Gerard DuGalle,Jim Raynor,Alexei Stukov,B,medium,false,
Video Games,Who is Kerrigan talking to?,Zeratul,Edmund Duke,Fenix,Artanis,C,medium,false,
Video Games,"What is the name of the Italian plumber, thats also the mascot of Nintendo?",Luigi,Donkey Kong,Sonic,Mario,D,medium,false,
Video Games,What does KOTOR stand for?,Kings Of The Old Realm,Know One Tells Our Ruses,Kin Of Time Or Rain,Knights of the Old Republic,D,medium,false,
Video Games,In the video game Rock Band you can play multiple instruments in the band.,False,True,,,B,medium,false,
Video Games,Which Age of Empires game expansion pack allows you to play as Native Americans?,The War Chiefs,The Tribal Warriors,The Lakota Warriors,Asian Dynasty,A,medium,false,
Video Games,What is the name of Donkey Kongs tiny sidekick?,Tiny Kong,Donkey Kong Jr.,Diddy Kong,Mini Donkey Kong,C,medium,false,
Video Games,Which GTA game features Tommy Vercetti?,Grand Theft Auto III,San Andreas,"GTA 9,000",Vice City,D,medium,false,
Video Games,Which game is Luis Sera featured in?,Burnout Revenge,Dead Rising,Resident Evil 4,Midnight Mayhem,C,medium,false,
Video Games,Which of these games is not based on a comic book?,The Darkness,Ghost Rider,Kingdom Hearts,X-Men The Game,C,medium,false,
Video Games,Which of these songs is not in Guitar Hero 2?,Carry on My Wayward Son,Strutter,War Pigs,We Will Rock You,D,medium,false,
Video Games,"In 2007, this game was named by IGN the 3rd best GameCube game of all time.",Pikmin,Super Smash Bros Melee,Resident Evil 4,Nicktoons Unite,B,medium,false,
Video Games,"In the Legend of Zelda: Twilight Princess, what is the name of the first sword you get?",Ordon sword,Four sword,Wooden sword,Master sword,C,medium,false,
Video Games,"In The Legend of Zelda: Majoras Mask, how many days do you have until the moon crashes down on Temina?",one,nine,three,six,C,medium,false,
Video Games,"There is at least one game of the Zelda series of games, released from 1986 to 2006, in which Zelda and Link get married.",False,True,,,A,medium,false,
Video Games,What is the name of the owner of lon-lon ranch in the Zelda series of games?,Zelda,Ingo,Minda,Talon,D,medium,false,
Video Games,"In The Legend of Zelda: Twilight Princess, what was the name of the villain that had been fired from a joker at Hyrule Castle?",None of these,Gannondorf,Navi,Vati,A,medium,false,
Video Games,"In the Zelda series of games, what is the name of the tribe Gannondorf comes from?",Zora,Gerudo,Goron,Hylian,B,medium,false,
Video Games,"Link, one of the main characters in the Zelda series of games, is a member of what race?",Hylians,Kokiri,Zora,Goron,A,medium,false,
Video Games,What is Links fathers name according to the Zelda series of games?,It has never been revealed.,Gerald,Sam,Lance,A,medium,false,
Video Games,In which Zelda game does Link turn into a bunny when he goes into the dark world without a pearl?,Twilight Princess,Link to the Past,Ocarina of Time,Links Awakening,B,medium,false,
Video Games,Which computer game is this soundtrack from?,Double Dragon,Final Fight,Punisher,Street Fighter,A,medium,false,
Video Games,What island do you start on in the online role-playing game RuneScape?,Beginners Island,Noobonia Island,Startagonia Island,Tutorial Island,D,medium,false,
Video Games,What icon is used to start a low detail RuneScape game?,A skeleton,An imp,A warrior,A barbarian,C,medium,false,
Video Games,What is the name of the sword used to defeat the demon in the demon slayer quest of the online role-playing game RuneScape?,Brightheart,Demonbane,The Shining Light,Silverlight,D,medium,false,
Video Games,"In the online role-playing game RuneScape, what kind of fruit is grown in Karajama?",Apples,Bananas,Oranges,Pineapples,B,medium,false,
Video Games,Priest robes raise your mage level in the mass online game RuneScape.,True,False,,,B,medium,false,
Video Games,What is the highest weapon type available to nonmembers in the online role-playing game RuneScape?,Dragon,Granite,Rune,Adamantite,C,medium,false,
Video Games,What is the name of the fantasy realm in which the RuneScape game is set?,None of these,Modor,Gomor,Gielinor,D,medium,false,
Video Games,What does Traiborn call you in the online role-playing game RuneScape?,Bungdungydingdong,Hugmugabugger,Thingummywut,Trindindlekindy,C,medium,false,
Video Games,The action in the survival horror game Resident Evil 4 takes place in what country?,Germany,Spain,France,USA,B,medium,false,
Video Games,Which of the guns listed is available before you beat the Resident Evil 4 game?,Chicago typewriter,Killer7,Handcannon,Infinite Launcher,B,medium,false,
Video Games,What is the merchants real name in the video game Resident Evil 4?,Jeremy,Krauser,It is not mentioned,Robert,C,medium,false,
Video Games,"This creature from the game Resident Evil 4 was created by splicing genes from reptiles, insects and a human into one organism.",None of the above,Verdugo,Garrador,U3,D,medium,false,
Video Games,"In the survival video game Resident Evil 4, the handcannon with its exclusive upgrade does 99.9 damage and has infinite ammo.",False,True,,,B,medium,false,
Video Games,"Not including the rocket launcher, what is the second most powerful weapon in Resident Evil 4, according to its damage per shot?",Semi-auto rifle,Chicago typewriter,Killer7,Broken butterfly,D,medium,false,
Video Games,Whose final speech ends in We shall win through no matter the cost!,Alexei Stukov,Edmund Duke,Jim Raynor,Arcturus Mengsk,D,medium,false,
Video Games,Who kills the Matriarch?,Zeratul,Sarah Kerrigan,Aldaris,Samir Duran,A,medium,false,
Video Games,The words Doom to all who threaten the homeworld belong to which unit?,Zealot,Dark Templar,Archon,Dark Archon,A,medium,false,
Video Games,What were the words of Sarah Kerrigan to Jim Raynor when they first met?,You pig!,"Hello, Jimmy","Hello, sheriff","Hello, marshal",A,medium,false,
Video Games,How many hit points does the Arclite Siege Tank have?,140,160,150,120,C,medium,false,
Video Games,Listen to the dialogue and determine what name is missing at the end,Raynor,Alexei,Gerard,Kerrigan,B,medium,false,
Video Games,"What hero do these words belong to: I fear no death, I fear no enemy, our strength is eternal",Artanis,Zeratul,Fenix,Tessadar,C,medium,false,
Video Games,What is the official version for the death of Alexei Stukov?,He commits suicide after his fleet is destroyed,"He is killed by Samir Duran, because he was a traitor",His spaceship is blown up by Prottos forces,He dies during the final assault on planet Char,D,medium,false,
Video Games,"Which unit says You called down the Thunder, now reap the Whirlwind.",Ghost,Medic,Marine,Firebat,A,medium,false,
Video Games,This sound clip is from what classic Nintendo game?,Star Fox,Donkey Kong,Super Mario Bros,The Legend of Zelda,C,medium,false,
Video Games,This sound clip is from what NES game featuring a creature that could eat anything?,Metroid,Legend of Zelda,Super Mario Bros.,Kirbys Adventure,D,medium,false,
Video Games,This is the theme to what Xbox video game?,Final Fantasy,Eldar Scrolls IV: Oblivion,Rainbow 6,Halo,D,medium,false,
Video Games,This is the overworld theme to this NES game that introduced the save function because the game took so long to complete.,Metroid,Donkey Kong,Legend of Zelda,Super Mario Bros.,C,medium,false,
Video Games,This is the victory theme to what popular video game series?,Mortal Combat,Legend of Zelda,Final Fantasy,Super Mario,C,medium,false,
Video Games,From which fighting game is this sound clip?,Street Fighter II,Super Smash Bros. Melee,Teken 4,Soul Caliber II,B,medium,false,
Video Games,This sound clip is from what Game Boy game that spawned an anime TV show and a collectible card game?,Final Fantasy,Pokemon,Magic the Gathering,Yu-Gi-Oh,B,medium,false,
Video Games,This sound clip is from what PC RTS game?,Age of Empires II,StarCraft,Command and Conquer,Warcraft III,A,medium,false,
Video Games,This sound clip is a theme in which of the following Legend of Zelda games?,The Legend of Zelda: A Link to the Past,The Legend of Zelda,The Legend of Zelda: The Wind Waker,The Legend of Zelda: Ocarina of Time,D,medium,false,
Video Games,This sound clip is from what video game series?,Star Wars: Rouge Squadron,Final Fantasy,Star Fox,Halo,C,medium,false,
Video Games,Which of these levels is on both Star Wars: Battlefront 1 and 2?,Death Star,Kamino,Bespin,Mustafar,B,medium,false,
Video Games,You can control Jedi on both Star Wars: Battlefront 1 and 2.,True,False,,,B,medium,false,
Video Games,What is the default number of points to destroy a ship in a space battle on Star Wars: Battlefront  2?,500,200,10,180,D,medium,false,
Video Games,Choose the correct order for player points bonuses in Star Wars: Battlefront from least to greatest.,"Endurance, Guardian, War Hero","Guardian, Endurance, War Hero","War Hero, Guardian, Endurance","Marksman, Demolition, Technician",A,medium,false,
Video Games,The two levels on Kashyyyk on Star Wars: Battlefront 1 are Islands and Docks.,True,False,,,A,medium,false,
Video Games,"On the Star Wars: Battlefront game, which of these is among the non-player characters of the game?",Mace Windu,Heavy weapons soldier,Luke Skywalker,Jawas,D,medium,false,
Video Games,Who controls the AT-ATs on Hoth in Star Wars: Battlefront?,Empire,Rebels,Republic,CIS,A,medium,false,
Video Games,Warchief Thrall is the leader of which clan?,Warsong,Death Spear,Black Rock,Doomhammer,D,medium,false,
Video Games,What type of creature is the DeathWing?,Black Dragon,Red Dragon,Bone Dragon,Green Dragon,A,medium,false,
Video Games,What unit or hero does the phrase Speak up fool belong to?,Ghoul,Druid of the Claw,Prince Arthas as Dead Knight,Prince Arthas,C,medium,false,
Video Games,Who kills Mannoroth?,Thrall,Prince Arthas,Grom Hellscream,Illidan Stormrage,C,medium,false,
Video Games,What unit or hero does this phrase belong to?,muradin bronzebeard,Human Footman,Dwarf Rifleman,Throll Hunter,C,medium,false,
Video Games,Which building makes the Druid of the Claw unit?,Ancient of  Lore,Ancient of  Wind,Ancient of Wisdom,Ancient of War,A,medium,false,
Video Games,Who rides �Nightsabre Panthers�?,Wind Druids,Head Hunters,Huntresses,Archers,C,medium,false,
Video Games,"What unit or hero does the phrase �I can see clearly, now the rain has gone� belong to?",Thrall,Shadow Hunter,Grom Hellscream,Thief,C,medium,false,
Video Games,"In the Pokemon TV series, Ash saw a Gyarados in the first episode.",True,False,,,B,medium,false,
Video Games,On what other character is Ash Ketchum loosely based in the Pokemon video games?,Blue,Yellow,Green,Red,D,medium,false,
Video Games,Is the Pokemon character Raikou included in any of the first ten Pokemon movies?,No,Yes,,,A,medium,false,
Video Games,What is the first season of Johto called in Pokemon series?,Johto,Johto Quest,Johto Journeys,Master Quest,C,medium,false,
Video Games,Was the tenth Pokemon movie released simultaneously in Japan and the USA?,Yes,No,,,B,medium,false,
Video Games,Where can you find the gym leader Blaine in the video games Pokemon Gold and Silver and Pokemon Crystal?,Celadon City,Seaform Islands,Cinnabar Island,Fusia city,B,medium,false,
Video Games,What is the very first car you drive in the Need for Speed: Most Wanted game?,Golf GTI,BMW M3 GTR,Corvette C6,Lamborghini Gallardo,B,medium,false,
Video Games,There are a total of 20 blacklist drivers in the game Need for Speed: Most Wanted.,False,True,,,A,medium,false,
Video Games,"In the racing game Need for Speed: Most Wanted, what are the street names of  Blacklist numbers 1, 4, 7, and 15?","Razor, JV, Kaze, Sonny","Taz, Big Lou, Baron, Ronnie","Kaze, Big Lou, Bull, Razor","Webster, Vic, Izzy, Bull",A,medium,false,
Video Games,How many maximum infractions can you get in a single pursuit in the game Need for Speed: Most Wanted?,10,9,8,7,C,medium,false,
Video Games,Do you have a rap sheet in the game Need for Speed: Most Wanted?,Yes,No,,,A,medium,false,
Video Games,Which of the following refers to the ability to win a Blacklist opponents car in the game Need for Speed: Most Wanted?,pink slip,gold bars,orange tye,thong wrap,A,medium,false,
Video Games,"In the racing game Need for Speed: Most Wanted, where is is Blacklist number one located?",Johan City,Rockport,Goodwales,Amberhill,B,medium,false,
Video Games,Who created the theme song of the Super Mario Brothers game?,Nobuo Uematsu,Koji Kondo,Yasunori Mitsuda,Shigeru Miyamoto,B,medium,false,
Video Games,"Shigeru Miyamoto constructed the arcade game Donkey Kongs music himself, using an Electronic Keyboard.",True,False,,,A,medium,false,
Video Games,"The core of this gaming console, released in 1977, was combined with a display and sound chip known as the TIA, for Television Interface Adaptor.  The console was capable of producing 2 channel mono sound.",Sega Master System,Intellivision,Atari 2600,Nintendo Entertainment System (NES),C,medium,false,
Video Games,"The sound chip of the Commodore 64 home computer, released in 1982, was very advanced for its time.  It had three channels with several different waveforms, which could reach 8 different octaves each (approximately 16 - 4000 Hz).  Name the chip.",Sound Interface Disk,Sound Interface Component,Sound Interface Device,Sound Interface Chip,C,medium,false,
Video Games,My rogue in the game Dungeons and Dragons wants to use a wand of Greater Invisibility. In order to do this he must make a Use Magic Device check at what Difficulty Class?,25,30,20,15,C,medium,false,
Video Games,Which of the listed bonuses in the game Dungeons and Dragons stacks?,Dodge,Enchantment,Armor,Divine,A,medium,false,
Video Games,Which of these feats does not prevent attacks of opportunity in one form or another in the role-playing game Dungeons and Dragons?,Spring Attack,Flyby Attack,Improved Unarmed Strike,Improved Trip,B,medium,false,
Video Games,Which Knowledge Skill would allow you to determine the type of Giant you are facing in Dungeons and Dragons?,Dungeoneering,Religion,Arcane,Nature,D,medium,false,
Video Games,"In the game Dungeons and Dragons, a character with 5 ranks in Bluff gains a +2 synergy bonus to all these skills but one. Which is the odd one?",Diplomacy,Intimidate,Sleight of Hand,Gather Information,D,medium,false,
Video Games,Which of these is not a correct entrance requirement to join the Assassin Prestige Class in Dungeons and Dragons?,Disguise 8 ranks,Move Silently 8 ranks,Hide 8 ranks,Alignment: Any evil,A,medium,false,
Video Games,"In the game Dungeons and Dragons, Aamonks Ki Strike ability evolves in what order?","Magic, Adamantine, Lawful","Lawful, Magic, Adamantine","Magic, Lawful, Adamantine","Adamantine, Magic, Lawful",C,medium,false,
Video Games,"In Dungeons and Dragons, the Tumble Difficulty Class needed to kip up, according the Complete Adventurer book, is what?",30,35,40,25,B,medium,false,
Video Games,Which class in Dungeons and Dragons does not get evasion?,Monk,Rogue,Ranger,Barbarian,D,medium,false,
Video Games,"Of the choices for a Rangers favored enemy in Dungeons and Dragons, which number is immune to sneak attacks?",6,4,3,5,D,medium,false,
Video Games,How many golden skulltulas could you get as child Link out of the whole game The Legend of Zelda: Ocarina of Time?,35,10,20,30,A,medium,false,
Video Games,How many heart pieces can you get as adult Link in the game The Legend of Zelda: Ocarina of Time?,5,24,20,10,B,medium,false,
Video Games,"In the video game The Legend of Zelda: Ocarina of Time, what are the two places where you can get the hylian shield?",lake Hylia and Hyrule castle.,Haunted Wasteland and Zoras domain.,Goron city and Kokiri forest.,Kakariko Graveyard and Hyrule town market.,D,medium,false,
