category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
General,Man bought an old motorcycle only to discover that it was once owned by Elvis Presley.,False,True,,,A,medium,false,
General,Cars were stolen by thieves who wrote down VINs (car serial numbers)  and used them to obtain duplicate keys through auto dealerships.,True,False,,,A,medium,false,
General,"After an earthquake in  1989, a car thief was found crushed under a collapsed freeway overpass in the vehicle hed stolen.",False,True,,,A,medium,false,
General,An artist painted a 60 ft. tall image of a naked woman above a tunnel in Malibu Canyon in 1966.,False,True,,,B,medium,false,
General,Police officers who use slimjims to assist locked out motorists have been killed by airbags.,False,True,,,A,medium,false,
General,"A speeder caught by photo radar, sends the police a photograph of money to pay his fine.",True,False,,,A,medium,false,
General,"Sean Connery, George Lazenby, Roger Moore, Timothy Dalton and Pierce Brosnan have all played the role of a fictional British spy. Who was that character?",James Bond,Johnny English,Jim Malone,Eliot Ness,A,medium,false,
General,"Man On The Moon, Amadeus and One Flew Over the Cuckoos Nest are all movies directed by him.",Stanley Kubrick,Miloš Forman,Pedro Almodóvar,Martin Scorsese,B,medium,false,
General,"Across the Hall, Friends Like Us, Insomnia Caf� and Six of One are all working titles of one of famous US TV-series.  Name the series.",Friends,Sex and the City,ALF,One Tree Hill,A,medium,false,
General,"The common link between these four movies -Chicken Run, Harry Potter, The Mummy Returns and Cast Away, is that...?",They all treat one and the same social problem.,They all are produced by one and the same company.,One and the same actor is starring in all of them.,They all refer to one and the same social class.,B,medium,false,
General,Three of the following movies are produced by 20th Century Fox. Which is the odd one?,"Me, Myself  Irene",Dr. Dolittle 2,Cast Away,House of Wax,D,medium,false,
General,David Suchet and Peter Ustinov are two actors who have played the role of the famous detective Sherlock Holmes.,False,True,,,A,medium,false,
General,"Tom Cruise had a lead role in all, but one of these movies.  Which one?",Rain Man,The Firm,Magnolia,Endless Love,D,medium,false,
General,"All but one of these statements represents a common bond between the movies, The Terminal and Catch Me if You Can.",They both can be classified as dramas.,They both are produced by Spielberg.,Tom Hanks stars in them both.,Leonardo DiCaprio stars in them both.,D,medium,false,
General,"Brad Pitt starred in all these movies, except one. Can you spot it?",Meet Joe Black,Mr.  Mrs. Smith,Oceans Eleven,The Beach,D,medium,false,
General,"Robin Williams starred in Mrs. Doubtfire. Another great actor, Dustin Hoffman starred in Tootsie. Both characters pretended to be this.",Women,Dead,Insane,Bed-ridden and sick,A,medium,false,
General,A ghost is a supernatural entity thought to be the spirit of a person remaining on Earth after their death to seek revenge.,False,True,,,A,medium,false,
General,There is something specific about Anne Boleyns ghost. What is it?,She does not have a ghost.,Her ghost is male.,Her ghost is without hands.,Her ghost is without a head.,D,medium,false,
General,Which of the following statements about ghosts is incorrect?,They are always depicted of a human size and shape.,Ghosts do not have a gross physical body.,Sometimes they might manifest their presence by moving other objects or producing noises.,"They are usually portrayed as silvery, shadowy and fog-like.",A,medium,false,
General,The ghost of the Roman Emperor Caligula was said to haunt this place.,Basilica di San Giovanni in Laterano,Amphitheatrum Castrense,The Lamian Gardens of Rome,Great Synagogue of Rome,C,medium,false,
General,Ghosts have taken a significant place in literature and art since this period.,Renaissance,Middle Ages,Romanticism,Baroque,A,medium,false,
General,"What does Suetonius, Geoffrey of Monmouth and Herodotus have in common?",They are three writers that produce modern urban legends.,They are three writers that produced the first urban legends.,They are three ghost from the modern urban legends.,They are three ghosts from the first urban legends.,B,medium,false,
General,Is there a difference between a poltergeist and a ghost?,Yes,No,,,A,medium,false,
General,"The Epic of Gilgamesh is the oldest written story, containing a lot of references to the spirits of the dead.",False,True,,,B,medium,false,
General,In 1993 an interesting study about Friday the 13th was published in the British Medical Journal. Its authors investigated if this mystical date is really dangerous. They compared the ratio of traffic volume to the number of vehicular accidents on two different days throughout several years. What was the conclusion of the study?,The number of vehicular accidents is lower on Friday the 13th,The results were inconclusive,Friday the 13th doesnt have any affect on the number of vehicular accidents,Friday the 13th actually affects the number of vehicular accidents,D,medium,false,
General,The fear of the fatal date is called this.,Paraskevidekatriaphobia,Aphenphosmphobia,Chronomentrophobia,Coitophobia,A,medium,false,
General,Chinese people believe that 13 is a lucky number.,True,False,,,A,medium,false,
General,"There are countless theories about the origins of fear of number 13. One says that the phobia comes from Norse mythology. According to a legend, the 13th god, the god of mischief, turned up at a gathering of the 12 Viking gods and caused the death of Balder the Good.  What was the god of mischief called?",Loki,Tor,Odin,Hod,A,medium,false,
General,"People fear Friday for many reasons. For example, Jesus Christ was crucified on Friday, the Great Flood began on Friday and Adam and Eve were banned from the Garden of Eden on Friday. Do you know what type of day Friday was in the pagan Roman empire?",Parade day,Tax day,Execution day,Day for prayers,C,medium,false,
General,"Most estate agents find it difficult to sell a house, numbered thirteen.",False,True,,,B,medium,false,
General,"The bad name of both Friday and number 13 can be explained by many historical and religious facts. However, the reason why they are linked together to form this powerful superstition, cant be explained so easily. According to one theory, the ill-fame of Friday 13th dates back to 13 October 1307, when King Philip IV of France arrested most of the knights of one famous Order. What was the name of the Order?",The Ancient and Illustrious Order Knights of Malta,Ancient Order Knights of the Mystic Chain,The Knights Templar,Teutonic Order,C,medium,false,
General,Female drivers have more traffic accidents on Friday the 13th.,True,False,,,B,medium,false,
General,"Having in mind the mysterious background of Black Friday, it is quite natural that the TV series Friday the 13th were so popular. The main character, Jason, is one of the biggest celebrities in the world of horror movies. What is Jasons family name?",Hardy,Vorhees,Christy,Burrell,B,medium,false,
General,Over any given 400-year cycle the 13th day of the month occurs 4800 times. The 13th most often falls on this day of the week.,Sunday,Monday,Wednesday,Friday,D,medium,false,
General,What movie stars George Peppard as a WWI ace pilot?,The Blue Max,The Blue Baron,The Red Baron,The Black Knight,A,medium,false,
General,"This movie, directed by Stanley Kubrick, stars Malcolm McDowell as Alex DeLarge.",A Backward Peach,A Future of  Red,A Clockwork Orange,Soylent Green,C,medium,false,
General,"Actors Patrick Swayze, Jennifer Gray, Charlie Sheen and C.Thomas Howell played in both Red Dawn and The Outsiders.",False,True,,,A,medium,false,
General,"In Black Sunday, Michael Lander played by Bruce Dern, conspires with a Palestinian terrorist group to kill masses of innocent people in what way?",by detonating a nuclear device inside the Pentagon,"by detonating a bomb, housed in the undercarriage of a blimp, over a football stadium during the Super Bowl",by hijacking a 747 and taking it to Syria,by infecting a water supply with the black plague,B,medium,false,
General,"In Pretty in Pink, the character played by Molly Ringwald has a guest, named Long Duk Dong, who is a  foreign exchange student.",False,True,,,A,medium,false,
General,"In the film The Hunt For Red October, what was the unique quality of the Russian submarine Red October?",It was a laser guided sub that tracks 24 targets at the same time.,"It was built with a revolutionary stealth propulsion system called the caterpillar drive,",Its stealth armor confuses the enemy sonar,None of these,B,medium,false,
General,"Which 1985 comedy film starred Tom Hanks, Jim Belushi and Lori Singer?",The Man With One Red Shoe,The Woman In Red,The Masque of the Red Death,Reds,A,medium,false,
General,"In the movie Goldfinger, which one of the following characters does not die?",Tilly Masterson,Pussy Galore,Goldfinger,Oddjob,B,medium,false,
General,"What was unique about The Green Berets, a film starring John Wayne?",None of these,It was John Waynes first movie without a female co-star,It was the only non-western John Wayne movie in color,It was the only Vietnam War film that was produced during the war itself,D,medium,false,
General,"In White Men Cant Jump, Sidney Deane, played by Wesley Snipes is married to Rosie Perez character, Gloria Clemente.",False,True,,,A,medium,false,
General,"One of the first known blondes was this Greek goddess, whose hair was described by Homer as golden.",Demeter,Aphrodite,Hera,Medusa,B,medium,false,
General,The hairs of a natural blonde can be described as this.,More than those of a brunette,Thinner than those of a brunette,The same number as those of a brunette,Fewer than those of a brunette,A,medium,false,
General,Researchers in England found this to be true of  blond cashiers in supermarkets.,Have frequent technical issues with the registers,Gather greater queues,Receive more tips from customers,Have higher chances of not balancing the register at the end of the day,B,medium,false,
General,During The Restoration period blond hair became a symbol of this.,Stupidity,High class,Intelligence,Prostitution,D,medium,false,
General,Most fairy tale characters have this color hair.,Blonde,Dark,Green,Red,A,medium,false,
General,"Blonde hair was important to Hitler, according to him it symbolized this.",Valor,German nationality,Innocence,The purity of the Aryan race,D,medium,false,
General,She is regarded as the most famous blonde of all times.,Marlene Dietrich,Eva Brown,Marilyn Monroe,Madonna,C,medium,false,
General,"Strange as it may be, there are paintings, depicting a blonde one of her.",Madamme Butterfly,Cleopatra,Beyonce,Aretha Franklyn,B,medium,false,
General,Red is the color of all these except one.,Danger,Warmth,Passion,Sadness,D,medium,false,
General,Red is believed to provoke hunger.,True,False,,,A,medium,false,
General,The movie Trois couleurs: Rouge (Three Colors: Red) is about a girl who discovers her neighbour is keen on invading peoples privacy. This is her profession.,Photographer,Teacher,Model,Actress,C,medium,false,
General,The Rothschilds were one of the most successful business families in history. Their family name literally means this.,Red Shire,Red Sheath,Red Shield,Red Sheave,C,medium,false,
General,Three of the following albums are by the band Red Hot Chili Peppers. Which is the odd one?,Blood Sugar Sex Magik,Freaky Styley,In Another Land,By the Way,C,medium,false,
General,"Red River College (RRC) is a large and very comprehensive institute of applied learning, located in this city.",Ottawa,Toronto,Vancouver,Winnipeg,D,medium,false,
General,Red Lobster is a U.S. chain of seafood restaurants. Its original name was this.,Harbor for Seafood Lovers,Lobster Lovers,Lobster Barbecue,Red Harbor,A,medium,false,
General,Manfred Albrecht Freiherr von Richthofen was a German pilot and is still regarded today as the ace of aces. Which of the following pairs (nickname - nation calling him that) is wrong?,Red Battle-Flyer - the Germans,Red Devil - the French,Red Baron - the British,They are all true.,D,medium,false,
General,Simply Red is a British band. The bands name is related to this soccer team.,Arsenal,Liverpool,Manchester United,Middlesbrough,C,medium,false,
General,One of these four countries does not border the Red Sea.,Jordan,Egypt,Oman,Sudan,C,medium,false,
General,"Internationally, blue is the color of these political parties.",Labour parties,Liberal parties,Communist parties,Conservative parties,D,medium,false,
General,"The term blue blood, meaning aristocracy or related to aristocracy, originated in this country.",England,Germany,Spain,France,C,medium,false,
General,Eiffel 65 is a trio of Italian musicians who play electronic music. One of their biggest hits is Blue (Da Ba Dee). The album featured this hit.,Eiffel 65,Contact!,Europop,Suggested Title - Crash Test,C,medium,false,
General,In German the word for blue is used to describe that a person is this.,Married,Crazy,Rich,Drunk,D,medium,false,
General,"Blue is a British boy band consisting of four members. The song Signed, Sealed, Delivered, Im Yours is performed by them and this musician.",Jim Morrison,Stevie Wonder,Elton John,Steve Lawrence,B,medium,false,
General,"In The Hitchhikers Guide to the Galaxy there are several references to a super-intelligent shade of the color blue, called this.",Cyan,Volo-loco,Hooloovoo,Gobo,C,medium,false,
General,Blue pages are a telephone directory of these.,Business offices,Celebrities home numbers,Brothels numbers,Government offices,D,medium,false,
General,This huge company is often referred to as Big Blue.,Hewlett-Packard,Microsoft,IBM,"Cisco Systems, Inc.",C,medium,false,
General,"What did electrical engineering professor, Dr. Brent Townshend, invent in 1996?",The 56K modem,Potato Chips,Bookshelf speakers,The remote control locator,A,medium,false,
General,"What did George Crum invent at the Moon Lake Lodge resort in Saratoga Springs, New York?",The remote control locator,The potato chips,Bookshelf speakers,The 56K modem,B,medium,false,
General,"In 1971, this programmer implemented the first email system capable of sending mail between users on different hosts connected to the ARPANET.",David Thomson,John Tomlinson,Mark Thomson,Ray Tomlinson,D,medium,false,
General,"This device, named Missing Link,  was invented by twin sisters Kelli and Vanessa Dunn.",The remote control locator,The bookshelf speakers,The 56K modem,The microphone,A,medium,false,
General,"In 1986, this musician, famous for performing the song  Johnny B. Goode, became the first person inducted into the Rock and Roll Hall of Fame.",Bill Haley,Chuck Berry,Elvis Presley,Jerry Lee Lewis,B,medium,false,
General,"This actor, who plays Dr. Norman in What Lies Beneath, is also a licensed pilot of both planes and helicopters.",John Travolta,Anthony LaPaglia,Ralph Finnes,Harrison Ford,D,medium,false,
General,"How old was Cio-Cio-San, a character in Giacomo Puccinis opera, Madame Butterfly ?",15,20,19,21,A,medium,false,
General,This number is usually associated with the unknown and the bad luck. A fear of this number is known as triskaidekaphobia.,6,13,9,666,B,medium,false,
General,This is the number of heavens in Islamic tradition. It is also the figurative number of seas.,11,3,4,7,D,medium,false,
General,50 years of marriage are known as this.,Pearl anniversary,Diamond anniversary,Gold anniversary,Platinum anniversary,C,medium,false,
General,The first Soviet nuclear ballistic submarine was called K-(this number).,18,17,19,21,C,medium,false,
General,This is the number of points outlined by president Woodrow Wilson for reconstructing a new Europe following World War I.,12,24,14,27,C,medium,false,
General,One of these statements about the enigmatic number 23 is wrong.,Each parent contributes 23 chromosomes to the DNA of a child.,Julius Caesar was stabbed 23 times when he was assassinated.,All statements are in fact true.,"The Knights Templar had 23 Grand Masters, the last being Jacques de Molay.",C,medium,false,
General,"According to Douglas Adams book The Hitchhikers Guide to the Galaxy, this number is the answer to the Ultimate Question of Life, the Universe and Everything.",37,53,42,27,C,medium,false,
General,Muslims pray to Allah five times a day.,False,True,,,B,medium,false,
General,This is the number of syllables in a haiku (a very short Japanese poetic form).,41,35,28,17,D,medium,false,
General,This is the total number of books in the New Testament of the Holy Bible.,27,57,37,17,A,medium,false,
General,"In this movie Eminem plays the main character, whose name is Jimmy B-Rabbit Smith, Jr.",Torrance Rises,The Wash,8 Mile,The Slim Shady Show,C,medium,false,
General,This comedian stars in Who Framed Roger Rabbit (a 1988 motion picture).,Jim Varney,Bob Hoskins,Jim Carrey,Danny DeVito,B,medium,false,
General,The young of which of these animals is not called a joey?,dog,opossum,wombat,kangaroo,A,medium,false,
General,"In these fractions, used by ancient Egyptians, the numerator is 1 and the denominator is a positive integer.",algebraic fractions,decimals,continued fractions,unit fractions,D,medium,false,
General,What is the name of the informal association of people who can trace their ancestry to the original Virginian colonists from England?,First children of Virginia,First Settlers of Virginia,First Families of Virginia,Founders of Virginia,C,medium,false,
General,Which collective noun denotes a group of owls?,parliament,descent,dule,covey,A,medium,false,
General,"Which battleship of the Imperial Japanese Navy was sent on a suicide mission in 1945, during the invasion of Okinawa?",Yamato,Kamikaze,Tojo,Noh,A,medium,false,
General,This word deriving from Latin refers to the act of throwing someone or something out of a window.,defenestration,sylvan,peloton,homunculus,A,medium,false,
General,"Which word was coined by philosopher and theologian, William Whewell in 1833?",holography,magenta,scientist,trastevere,C,medium,false,
General,"What was the first word addressed to Mission Control by Neil Armstrong, when his craft landed on the Moon on July 20, 1969?",One,Buzz,Roger,Houston,D,medium,false,
General,"The Cretaceous-Tertiary event, also known as KT boundary, refers to what?",a period of massive extinction of species,The destruction of the largest pyramid in the Western hemisphere,the first recorded devastating tsunami,None of these,A,medium,false,
General,Sapphire is usually associated with this month.,November,December,October,September,D,medium,false,
General,One of the following pairs (month - the gem associated with it) is wrong.,February - Peridot,December - Turquoise,March - Aquamarine,June - Pearl,A,medium,false,
General,Is the diamond linked with a spring month?,Yes,No,,,A,medium,false,
General,There is a particular connection between birth stones and months.,True,False,,,B,medium,false,
General,"The birth stones associated with March, September and December can all be found in this color.",Blue,Green,Pink,White,A,medium,false,
General,History records the fact that a Roman senator named Nonius chose exile rather than surrender his precious stone to Mark Anthony. This is Nonius gem stone.,Ruby,Opal,Tourmaline,Zircon,B,medium,false,
General,"In chemistry, if you mix an acid with a base you would get these chemicals.",Water and carbon dioxide,Carbon dioxide and water,Water and a salt,A salt and oxygen,C,medium,false,
General,Which was the first car model to sell one million cars in one year?,Corvette,Chevy Impala,Volkswagon Beetle,Toyota Corolla,B,medium,false,
General,"Which company built the A6M, aka Zero -- the fighter aircraft  that was used in the attack on Pearl Harbor?",Toshiba,Isuzu,Mitsubishi,Mikayashi,C,medium,false,
General,Which U.S. President is famous for saying I choose not to run?,Calvin Coolidge,Herbert Hoover,John Tyler,Warren G. Harding,A,medium,false,
General,What type of chocolate contains the most  flavonoids and may help lower your cholesterol?,Chocolate with almonds,Milk chocolate,White chocolate,Dark chocolate,D,medium,false,
General,How much did the USA pay Russia for Alaska?,$72 million,$720 million,"$720,000",$7.2 million,D,medium,false,
General,At what temperature is the Fahrenheit temperature equal the Celsius temperature?,0 degrees,-40 degrees,4 degrees,-4 degrees,B,medium,false,
General,What musical instrument made jazz performer Lionel Hampton famous?,Trombone,Drums,Clarinet,Vibes,D,medium,false,
General,What are the only two landlocked countries in South America ?,Bolivia and Paraguay,Paraguay and Uruguay,Bolivia and Uruguay,Colombia and  Ecuador,A,medium,false,
General,The real McCoy refers to the man who invented this.,The train throttle,The sewing machine,The train coupling,The locomotive self-lubricator,D,medium,false,
General,"Which word means a practitioner of the martial art of Okinawan origin, karate?",Konyico,Karateka,Sojin,Samurai,B,medium,false,
General,Which of these Biblical characters is known to have the greatest number of children?,Jacob,King Saul,David,Joshua,C,medium,false,
General,"Which device was patented in 1970 by  Douglas Engelbart, an American inventor of Norwegian descent?",The traffic light,The computer mouse,The internal combustion engine,The can opener,B,medium,false,
General,"When did the famous American crooner Nat King Cole and his daughter Natalie Cole record their hit song, Unforgettable”?",in 1989,Never,in 1990,The date was never officially revealed,B,medium,false,
General,What does the Yiddish word Bupkis mean in English?,None,Nothing,Never,Rubbish,B,medium,false,
General,"In ancient times, which stone was believed to protect from drunkenness?",amethyst,ruby,emerald,onyx,A,medium,false,
General,"Nicknamed Mighty Mo (or Big Mo), this Iowa-class battleship from the end of World War II was the last battleship built by the United States.",USS Missouri,USS Illinois,USS Idaho,USS Minnesota,A,medium,false,
General,"British musician, singer, and songwriter Elvis Costello was born Declan Patrick Aloysius MacManus.",True,False,,,B,medium,false,
General,In what year did French mechanic Nicolas Joseph Cugnot invent the first self-propelled road vehicle?,1891,1824,7874,1769,D,medium,false,
General,This is the only RB/soul singer asked by Johnny Carson to perform twice in the same week in The Tonight Show.,Gladys Knight,Aretha Franklin,Patti LaBelle,Whitney Houston,C,medium,false,
General,"3M Company was formed in 1902 in Two Harbors, Minnesota near Lake Superior with the intent of selling sandpaper. The company made $22.923 billion USD in 2006 and is famous for several inventions, including Scotch tape. What does 3M stand for?",The number 3000,Minnesota Mining and Manufacturing Company,The year 3000 A.D.,"Michaels, McCallister and Murphy",B,medium,false,
General,"Having won 6 Tony Awards, including Best Musical, this 1950s production is a modern retelling of the Faust legend. Its main characters are Mr. Applegate, Joe Boyd and Lola.","Hello, Dolly!",The Music Man,Guys and Dolls,Damn Yankees,D,medium,false,
General,"Born in Vladivostok, Russia in 1920, this Academy Award-winning actor is best know for playing King Mongkut of Siam 4,626 times onstage. He also reprised the role in the film version of the musical.",Telly Savalas,Yul Brenner,Lee J. Cobb,Peter Sellers,B,medium,false,
General,This country is a founding member of the European Union and the United Nations and one of the five permanent members of the United Nations Security Council. It is visited by over 75 millions tourists annually.,Germany,France,Spain,England,B,medium,false,
General,"Originally entitled Desert Song and released in 1972 by the band America, this song was banned in Kansas City for its supposed drug references.",Im Waiting for the Man,A Horse with No Name,Puff the Magic Dragon,Heart of Gold,B,medium,false,
General,"Author Marianna Mayer describes this mythical creature as the only fabulous beast that does not seem to have been conceived out of human fears. In even the earliest references he is fierce yet good, selfless yet solitary, but always mysteriously beautiful. He could be captured only by unfair means. What creature is this?",Satyr,Griffin,Unicorn,Phoenix,C,medium,false,
General,This Shakespearean play is referred to as The Scottish Play or The Scottish King by most actors and theater people since it is considered bad luck to mention the name of the play.,King Lear,Othello,Macbeth,Hamlet,C,medium,false,
General,The average person can live this number of days without water.,11,4,21,31,A,medium,false,
General,Clocks made before 1687 had only one hand.,True,False,,,A,medium,false,
General,The first couple to be shown in bed together on prime time television was this.,Johnny and Mary Kay Stearns,The Simpsons,The Jetsons,The Adams,A,medium,false,
General,He was the only US President to win the Pulitzer Prize.,Woodrow Wilson,Dwight D. Eisenhower,Lyndon B. Johnson,John F. Kennedy,D,medium,false,
General,"Some sources claim the youngest pope was Benedict IX (1032 A.D.), elected at this age.",21,9,16,12,D,medium,false,
General,Each king in a deck of playing cards represents a great king from history.,True,False,,,A,medium,false,
General,"According to GlobalNet UK, less than what percentage of 500 Chinese cities surveyed have clean air?",15%,24%,30%,1%,D,medium,false,
General,Tegestology is the hobby of collecting this.,Beer mats,Coffee spoons,Bottle labels,Bottle lids,A,medium,false,
General,Who invented the ball point pen?,Elias Schaeffer,Elias Howe,John Fitzsimmons Waterman,Jozsef Laszlo Biro,D,medium,false,
General,The idea of a helicopter was first documented by this man.,Sikorsky,Einstein,Aristotle,Leonardo Da Vinci,D,medium,false,
General,What was the first product to have a bar code?,Scotts Tissue,Pez candy,Bounty bar,Wrigleys gum,D,medium,false,
General,What do we call a storage place for bees?,A bee zoo,Apiary,Asterciary,Aviary,B,medium,false,
General,Former NBA coach Frank Layton once fined small forward Adrian Dantley thirty pieces of silver.  What did Layton say the fine was for?,Being late to three  practices in a row,Betrayal,Asking to be traded,Missing three foul shots in a row,B,medium,false,
General,Which of these elements has the highest melting point?,Nitrogen,Hydrogen,Oxygen,Carbon,D,medium,false,
General,King John Sobieski of Poland saved Vienna from Ottoman invaders. In his honor something new was invented.  What was it ?,The Polish saddle,The  epee,Heeled boots,The bagel,D,medium,false,
General,It has an unemployment rate  of 15%. According to the 2000 Census it is the poorest of   the 100 largest US Cities.  Which city is it?,Newark,New Haven,Detroit,Boca Raton,C,medium,false,
General,This historical event occured in 1881 in the United States. It has been the  story line for at least 4 major motion pictures. What was this event?,The Little Big Horn,The Gunfight at the O.K. Corral,The  Rise of the KKK,The  Attack of the 600,B,medium,false,
General,Which President ended Reconstruction ?,Hayes,Grant,Garfield,Arthur,A,medium,false,
General,What percentage of women do not wear the correct bra size?,50-75%,20-40%,30-40%,10-15%,A,medium,false,
General,How often should a woman change her bra?,every 9 months,every 6 months,every 5 weeks,once a 1year,B,medium,false,
General,What price did someone pay for Marilyn Monroes bra that she wore in the 1959 movie Some Like It Hot?,"$4,000","$14,000","$10,000","$1,000",B,medium,false,
General,What year did the bra first appear?,4000 BC,2000 BC,1000 BC,3000 BC,B,medium,false,
General,What year did Mary Phelps Jacobs create the first modern bra after getting mad at her hard bodice? She covered its bones with silk handkerchief and attached it with a couple of cords.,1912,1920,1925,1913,D,medium,false,
General,This famous bra brand was introduced to the USA in May 1994.  It started selling at a rate of one every 15 seconds at the initial retail price of $26.,Bali,Wonderbra,La Perla,Victorias Secret,B,medium,false,
General,"The average woman will wear different bra sizes in her life, due to gravity, pregnancy and weight changes. How many times will she change her size?",8,3,6,5,C,medium,false,
General,A woman in the final stage of her pregnancy should not wear under-wired bras.,True,False,,,A,medium,false,
General,There are cases of heterosexual men wearing bras to hide his enlarged chest.  What is the name of the disease that causes this hormonal defect?,Hepatitis,Gynecomastia,Budd-Chiari Syndrome,Caroli Disease,B,medium,false,
General,"Studies have proven that there is a relation between wearing bras and this disease.   Research found that 3 out of 4 women wearing bras 24 hours a day had the chance to get this disease, while women wearing bras for less than 12 hours a day had a 1 out of 152 chance.",Gynecomastia,Breast cancer,Anemia,Asthma,B,medium,false,
General,"What is the missing word in these lyrics taken from a traditional folk song of the Southern United States? Theres a yellow rose of ______ Im goin for to see, No other soldier knows her, nobody only me.?",Jasper,Texas,Kansas,Mine,B,medium,false,
General,The Yellow River is the second largest river after the Yangtze in what country?,Australia,Japan,South Africa,China,D,medium,false,
General,A yellow ribbon is worn to recognize the struggle that men and women face when battling cancer.,True,False,,,B,medium,false,
General,Which of the American states below does not have part of the Yellow Stone National Park in it?,Wyoming,Montana,Idaho,Utah,D,medium,false,
General,What type of insects are yellowjackets which live in colonies and build globular paper nests?,ants,crickets,wasps,butterflies,C,medium,false,
General,What type of animal is Old Yeller featured in the 1957 classic film Old Yeller?,Panther,Dog,Grizzly Bear,Mountain Lion,B,medium,false,
General,The Yellow Sea is connected to what ocean?,Atlantic,Arctic,Indian,Pacific,D,medium,false,
General,What company produces and distributes the citrus flavored soft drink Mello Yello?,Pepsi,Coca-Cola,Dr Pepper/Seven Up,Cadbury-Schweppes,B,medium,false,
General,"Two earthquakes with epicenter in northeast Arkansas, caused landslides and geological changes along the Mississippi River. On what date did these two earthquakes take place?","April 27, 1815","July 23, 1809","August 12, 1823","December 16, 1811",D,medium,false,
General,Nails appear on fingers and toes during the 18th week of the development of a fetus.,True,False,,,A,medium,false,
General,The term lachanophobia means a fear of what?,vegetables,beds,doors,llamas,A,medium,false,
General,"Which statement, concerning the vision of owls is true?",Owls must turn their entire head to change views.,All of these,Owls are far-sighted and unable to clearly see within a few inches of their eyes.,Owls have binocular vision.,B,medium,false,
General,"The oldest surviving violin, date-stamped on the inside, is the Charles IX, made in 1564 by which luthier?",Antonio Stradivari,Pietro Guarneri,Andrea Amati,Andrea Guarneri,C,medium,false,
General,"The painting Mona Lisa by Leonardo da Vinci was stolen on August 21, 1911.",False,True,,,B,medium,false,
General,Slugs have how many tentacles on their head?,8,4,7,3,B,medium,false,
General,"Moe Berg was a professional baseball player, a catcher. Which one of these statements about him is correct?",He  was the only catcher to catch three no hitters.,He was the last out in Don Larsens perfect game.,He was an international spy.,He was on base when Ruth hit home run number 60.,C,medium,false,
General,How many legs does a dragonfly have?,8,0,4,6,D,medium,false,
General,Which is the only food that never spoils?,Honey,Potatoes,Pasta,Peanut butter,A,medium,false,
General,"Although opponents tried to spread rumors that he was in the KKK, this President completely integrated the U.S. Armed Forces.",Andrew Johnson,Lyndon Johnson,Hoover,Truman,D,medium,false,
General,Where did the Black Plague  originate?,Turkey,Italy,Russia,India,D,medium,false,
General,Who was Aristotles teacher?,Plato,Ptolemy,Socrates,Alexander,A,medium,false,
General,Who was Aristotles most famous student?,Phillippus Magnus,Alexander,Erasmus,Ptolemy,B,medium,false,
General,What is the largest mountain in the western hemisphere?,McKinley,Pissis,Aconcagua,K2,C,medium,false,
General,What is the largest city on the worlds largest island?,Rabaul,Frobisher Bay,Godthaab,Weser,C,medium,false,
