category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Literature,What is James Potter called by Lily Evans in Harry Potter and the Order of the Phoenix?,"A bullying, selfish git",A big-headed git,"A selfish, bullying toerag",An ignorant git,C,medium,false,
Literature,"What house was Cho Chang in, as explained in Harry Potter and the Prisoner of Azkaban, Order of the Pheonix, and Goblet of Fire?",Griffyndor,Slytherin,Hufflepuff,Ravenclaw,D,medium,false,
Literature,Who gave Dudley a pigs tail using a pink umbrella in the book Harry Potter and the Philosophers Stone?,Draco Malfoy,Rubeus Hagrid,Vernon Dursley,Harry Potter,B,medium,false,
Literature,Does Harry arrive at Privet Drive with Dumbledore in the first book of the Harry Potter series?,No,Yes,,,A,medium,false,
Literature,"In Harry Potter and the Philosophers Stone, after getting off the Hogwarts Express, how did Harry and his fellow First Years get to the castle?",by boat across the lake,on their broomsticks,in a flying car,walking,A,medium,false,
Literature,Who saved Harry from Voldemort in the Forbidden Forest in the first volume of the Harry Potter series?,Firenze,Fred and George Weasley,Albus Dumbledore,Hermione Granger,A,medium,false,
Literature,"In Harry Potter and the Philosophers Stone, Severus Snape bewitches Harrys broom during the Quidditch match between Gryffindor and Sytherin.",False,True,,,A,medium,false,
Literature,Why were Harry and Hermione at the top of the tallest astronomy tower when they were caught by Filch in Harry Potter and the Philosophers Stone?,They were giving Norbert to Charlies friends.,They were having a meal.,They were fighting Death Eaters.,They were doing their homework.,A,medium,false,
Literature,It is stated in the first book of the Harry Potter series that Harry received his first Nimbus Two Thousand broom in the second year of his education at Hogwarts.,False,True,,,A,medium,false,
Literature,What was Harry Potters first Famous Witch and Wizards card according to the first volume of the series?,Godric Gryffindor,Albus Dumbledore,Helga Hufflepuff,Merlin,B,medium,false,
Literature,"Did Harry, Ron and Hermione encounter a Venomous Tentacula in the first book of the series, after dropping through the trapdoor that Fluffy was guarding?",Yes,No,,,B,medium,false,
Literature,Who gave Harry his invisibility cloak in Harry Potter and the Philosophers Stone?,Dumbledore,Molly Weasley,Hermione,Hagrid,A,medium,false,
Literature,In which Stephen King story do we meet the evil Randall Flagg?,Salems Lot,It,Rose Madder,The Stand,D,medium,false,
Literature,In which Stephen King story do we meet a banker from Maine named Andy Dufresne?,Shawshank Redemption,Children of the Corn,Cujo,Needful Things,A,medium,false,
Literature,Paul Edgecomb is a character in which Stephen King story?,Misery,Dolores Claiborne,Graveyard Shift,The Green Mile,D,medium,false,
Literature,Jud Crandall and Louis Creed are characters in which Stephen King story?,Christine,Pet Sematary,The Lawnmower Man,Night Shift,B,medium,false,
Literature,In which Stephen King story do we meet a red-headed character named Malachai?,Children of the Corn,The Tommyknockers,Firestarter,The Shining,A,medium,false,
Literature,In which Stephen King story are we introduced to a recovering alcoholic named Jack Torrance?,The Shining,Creepshow,The Boogeyman,Thinner,A,medium,false,
Literature,"Billy Halleck, a rather rotund lawyer, is a character from which Stephen King story?",Insomnia,Thinner,Rose Madder,Storm of the Century,B,medium,false,
Literature,The paraplegic Marty Coslaw is a character in which Stephen King story?,The Stand,Bag of Bones,Night Shift,Silver Bullet,D,medium,false,
Literature,In which Stephen King story to we meet the intriguing stranger Andre Linoge?,Misery,Salems Lot,Carrie,Storm of the Century,D,medium,false,
Literature,The former nurse Annie Wilkes is a character from which Stephen King story?,Dolores Claiborne,Rose Madder,Firestarter,Misery,D,medium,false,
Literature,Pennywise is introduced to us in a storm sewer from which Stephen King story?,Creepshow,Pet Sematary,It,Needful Things,C,medium,false,
Literature,Johnny Smith is a character that awakens from a coma in which Stephen King story?,The Green Mile,The Dead Zone,The Tommyknockers,Graveyard Shift,B,medium,false,
Literature,Arnie Cunninghams character is a nerdy high school student from which Stephen King story?,Children of the Corn,Christine,Cujo,Carrie,B,medium,false,
Literature,"What fantasy series tells us first about a sword, then about the elfstones and finally about a wishsong?",Shannara,Dragon Riders of Pern,Sword of Truth,Chronicles of Narnia,A,medium,false,
Literature,"In this sci-fi story, a young boy is given advanced training and then tricked into destroying an invading an alien fleet.",Enders Game,The Boat of a Million Years,Wisdom Beyond Fear,Harsh Reality,A,medium,false,
Literature,Which author describes the worlds of the Belgariad and the Malloreon?,David Eddings,Terry Goodkind,J. R. R. Tolkien,Robert Jordan,A,medium,false,
Literature,The fictional spice-drug Melange has a central role in which Sci-fi epic?,The Black Legion,The Pirates of Orion,War of the Worlds,DUNE,D,medium,false,
Literature,"This fantasy series features channelers, who can control the One Power, a mighty force that comes from the True Source, and is separated into two halves: a male part -saidin, and a female one - saidar.",The Wheel of Time,Running with the Demon,Ring World,Corinthia,A,medium,false,
Literature,"This series depicts a unicorn-riding wizard, who is actually a contestant in a game show, in the futuristic world of Proton.",Endless Recursion,Xanth,Apprentice Adept,The Divided Wolrd,C,medium,false,
Literature,"This popular fantasy series tells the story of a small human-like character, sent on a mission to save the world. He has to destroy an item of dark and terrible power by casting it into the fires of the mountain, where it was made.",The Wheel of Time,The Chronicles of Narnia,The Sword of Truth,Lord of the Rings,D,medium,false,
Literature,"Which Fantasy Series tells the story of  the War Wizard, Richard Rahl?",The Wheel of Time,Greystone Trilogy,The Sword of Truth,Battle Mage Trilogy,C,medium,false,
Literature,Which sci-fi classic features the story of an alien invasion thwarted by earths microorganisms?,Speaker for the Dead,Close Encounters,2001: Space Odyssey,War of the Worlds,D,medium,false,
Literature,Which fantasy series by C.S. Lewis includes a book entitled The Voyage of the Dawn Treader?,The Magic of Xanth,The Chronicles of Narnia,Lord of the Rings,The Pirates of Psion,B,medium,false,
Literature,"In the novel Gone with the Wind, what is Scarlett O Haras first name?",Scarlett,Carreen,Melanie,Katie,D,medium,false,
Literature,Which war is described in the novel Gone with the Wind?,The war in Iraq,The war of 1812,The Revolutionary War,The Civil War,D,medium,false,
Literature,"In the novel Gone with the Wind, what was the name of Scarletts first house -- the house she had her childhood in and loved more than anything?",Tara,Leps,Ward,Yern,A,medium,false,
Literature,How many children did Scarlett have in the novel Gone with the Wind?,3,4,1,6,A,medium,false,
Literature,"In the novel Gone with the Wind, what were the names of the two slaves Scarletts father bought, and what relationship did they have?","Dilcey and Prissy, cousins","DIlcey and Prissy, mother and daughter","Mammie and Prissy, sisters","Mammie and Dilcey, best friends",B,medium,false,
Literature,"In the novel Gone with the Wind, Scarletts father bought two slaves from Raif Tarleton.",False,True,,,A,medium,false,
Literature,"In the novel Gone with the Wind, Dilcey had two children.",True,False,,,A,medium,false,
Literature,"Name the 19th century novel, which begins with the following sentence: ‘It is a truth universally acknowledged, that a single man in possession of a good fortune, must be in want of a wife.’",Sense and Sensibility,North and South,Pride and Prejudice,Vanity Fair,C,medium,false,
Literature,"This quote is from a novel which focuses on the myth of hedonism: ‘The only way to get rid of a temptation is to yield to it. Resist it, and your soul grows sick with longing for the things it has forbidden to itself, with desire for what its monstrous laws have made monstrous and unlawful.’  Name the novel.",Lady Chatterleys Lover,The Picture of Dorian Gray,A Portrait of the Artist As a Young Man,Ulysses,B,medium,false,
Literature,"The following quote is from a novel which describes a society, characterized mainly by the lack of freedom: ‘Freedom is the freedom to say that two plus two make four. If that is granted, all else follows.’  Name the novel.",A Good man in Africa,1984,Lord of the Flies,Heart of Darkness,B,medium,false,
Literature,"The main character from this literary work by Philip Roth addresses the following words to his domineering and meticulous Jewish mother: ‘Because to be bad, Mother, that is the real struggle: to be bad and to enjoy it. That is what makes men of us boys.’",Portnoys Complaint,My Life As a Man,The Sun Also Rises,The Catcher in the Rye,A,medium,false,
Literature,"In this novel, with the following sentences, David Lodge sums up the fact that his Catholic characters ceased to believe in the existence of hell: ‘At some point in the nineteen-sixties, Hell disappeared. No one could say for certain when this happened. First it was there and then it wasn’t.",The Remains of the Day,How Far Can You Go,The Bloody Chamber,The Silence in the Garden,B,medium,false,
Literature,"The following quote is from a literary work by Kurt Vonnegut in which the characters search for an important and dangerous substance called ‘ice-nine’: ‘Beware of the man who works hard to learn something, learns it, and finds himself no wiser than before. He is full of murderous resentment of people who are ignorant without having come by their ignorance the hard way.’  Name the literary work.",Breakfast of Champions,Cats Cradle,Catch-22,Slaughterhouse 5,B,medium,false,
Literature,"The following speculation is from a novel set in the gloomy Fen Country of East Anglia: ‘Realitys not strange, not unexpected. Reality doesnt reside in the sudden hallucination of events. Reality is uneventfulness, vacancy, flatness. Reality is that nothing happens. How many of the events of history have occurred, ask yourselves, for this and for that reason, but for no other reason, fundamentally, than the desire to make things happen?’  Can you name the novel?",Times Arrow,Last Orders,Waterland,Sugar and Rum,C,medium,false,
Literature,"This quote is from a novel by Somerset Maugham, which tells the story of a young man searching for the meaning of life:  ‘It is an illusion that youth is happy, an illusion of those who have lost it; but the young know they are wretched, for they are full of the truthless ideals which have been instilled into them and each time they come in contact with the real they are bruised and wounded.",Of Human Bondage,Theatre,Sons and Lovers,Dombey and Son,A,medium,false,
Literature,"In this novel, the following words are said by the protagonist, Isadora Wing, who is in pursuit of liberation: ‘I was nobody’s baby now. Liberated. Utterly free. It was the most terrifying sensation I’d ever known in my life. Like teetering on the edge of the Grand Canyon and hoping you’d learn to fly before you hit the bottom.",A Good Man Is Hard to Find,Editha,Tropic of Cancer,Fear of Flying,D,medium,false,
Literature,"This is a quote from a novel in which the action takes place in a mental institution: ‘You have to laugh at the things that hurt you just to keep yourself in balance, just to keep the world from running you plumb crazy.’  Name the novel.",‘One Flew Over the Cuckoo’s Nest’,Lost in the Funhouse,Something Happened,The Winter of Our Discontent,A,medium,false,
Literature,"After Dr. Seuss used 236 different words to write The Cat in the Hat, his publisher, Bennett Cerf, bet $50 that Seuss could not write a book of only fifty words. Seuss won the bet with this book in 1960.",Hop on Pop,Theres a Wocket in My Pocket!,Green Eggs and Ham,One Fish Two Fish Red Fish Blue Fish,C,medium,false,
Literature,"Published in January 1990, this is the last book written and illustrated by Dr. Seuss. In the US, its a popular graduation gift.",My Book about ME,I Am NOT Going to Get Up Today!,"Oh, the Places Youll Go!",Fox in Socks,C,medium,false,
Literature,The plot of this 1984 Seuss satire has been likened to the war between Blefuscu and Lilliput in Jonathan Swifts Gullivers Travel and their war over which end of an egg is supposed to be cracked.,The Butter Battle Book,Oh Say Can You Say?,Green Eggs and Ham,Theres a Wocket in My Pocket!,A,medium,false,
Literature,"Youre a Mean One, Mr. Grinch, one of the most famous songs from the 1966 animated TV special How the Grinch Stole Christmas!, was sung by the narrator Boris Karloff.",True,False,,,B,medium,false,
Literature,The title of this 1956 Dr. Seuss book has become a popular phrase used to introduce an opinion.,If I Ran the Circus,Oh Say Can You Say?,If I Ran the Zoo,And to Think That I Saw It on Mulberry Street,A,medium,false,
Literature,"Published in 1937, this is Dr. Seusss first book. Its main character Marco is based on Marco McClintock, the son of Mike McClintock, Seuss editor, and Helene McClintock, to whom he dedicated the book.",Theres a Wocket in My Pocket!,And to Think That I Saw It on Mulberry Street,Horton Hatches the Egg,The Cat in the Hat,B,medium,false,
Literature,In this 1954 Dr. Seuss book the moral of the story (and a repeated phrase throughout the book) is: a persons a person no matter how small. This was the first of two Seuss books starring this kind-hearted elephant.,Hop on Pop,Theres a Wocket in My Pocket!,Horton Hears a Who!,Hooper Humperdink...? Not Him!,C,medium,false,
Literature,"This 1971 Dr. Seuss book about a mossy,  bossy creature, the Once-ler and the Truffula trees has been banned by some schools and libraries for its anti-forestry industry content.",The Butter Battle Book,Horton Hears a Who!,Fox in Socks,The Lorax,D,medium,false,
Literature,"What book by Dr. Seuss contains the quote: When a Fox is in the bottle where the Tweetle Beetles battle with their paddles in a puddle on a noodle-eating poodle, THIS is what they call......a Tweetle Beetle Noodle Poodle Bottled Paddled Muddled Duddled Fuddled Wuddled Fox In Socks, Sir!?",The 500 Hats of Bartholomew Cubbins,If I Ran the Circus,Fox in Socks,"Oh, the Places Youll Go!",C,medium,false,
Literature,Voyage of the Dawn Treader was written by this author.,T S Elliot,C S Lewis,Lewis Carrol,Brothers Grimm,B,medium,false,
Literature,This famous childrens poet wrote Where the Sidewalk Ends and The Giving Tree.,Dr Seuss,none of these,Lewis Carrol,Shel Silverstien,D,medium,false,
Literature,"Dante Alighieri (1265-1321) probably began this work in 1306. Its first canto begins with: Midway upon the journey of our life I found myself within a forest dark, for the straightforward pathway had been lost.",Troilus and Cressida,The Divine Comedy,The Decameron,Gargantua and Pantagruel,B,medium,false,
Literature,The Canterbury Tales is a collection of stories written by Geoffrey Chaucer. It recounts the tales told by individuals on a pilgrimage to the shrine of Saint Thomas Becket at Canterbury Cathedral. Which of the following was not a character in this work?,Physician,Reeve,Tax Collector,Yeoman,C,medium,false,
Literature,"In the novel Don Quixote by Spanish author Miguel de Cervantes Saavedra, who is the witty squire and companion to Alonso Quixano?",Aldonzo Lorenzo,Antonio de la Gandara,Che Guevara,Sancho Panza,D,medium,false,
Literature,"In this tragic play by William Shakespeare, three witches tell a general in the army of King Duncan that he will never be vanquishd until Great Birnam wood to high Dunsinane Hill shall come against him.",The Tempest,Macbeth,Hamlet,Titus Andronicus,B,medium,false,
Literature,"This 1971 novel by Anthony Burgess relates the story of a fifteen-year-old boy named Alex, who, with his gang members (known as droogs) roam the streets at night, committing violent crimes for enjoyment.",Helter Skelter,A Clockwork Orange,Fahrenheit 451,Catcher in the Rye,B,medium,false,
Literature,"The famous line In the room the women come and go, talking of Michelangelo is from the poem The Love Song of J. Alfred Prufrock by this influential 20th century poet.",W. H. Auden,Robert Browning,Robert Frost,T. S. Eliot,D,medium,false,
Literature,"This great work of Russian literature by Fyodor Dostoevsky features the character Raskolnikov, an impoverished St. Petersburg student who kills an unscrupulous pawnbroker.",Dead Souls,And Quiet Flows the Don,The Brothers Karamazov,Crime and Punishment,D,medium,false,
Literature,"This novel by Charles Dickens, published in 1850, is considered his most autobiographical. It begins with: Whether I shall turn out to be the hero of my own life, or whether that station will be held by anybody else, these pages must show. Characters include Wilkins Micawber and Uriah Heep.",Great Expectations,David Copperfield,A Tale of Two Cities,Bleak House,B,medium,false,
Literature,As Gregor Samsa awoke one morning from uneasy dreams he found himself transformed in his bed into a gigantic insect is the opening line to this famous work of German fiction by Franz Kafka.,The Metamorphosis,Thus Spoke Zarathustra,As I Lay Dying,Heart of Darkness,A,medium,false,
Literature,"This novel by Charlotte Brontë includes the character Mr. Rochester, whose wife is a violent lunatic.",Jane Eyre,Wuthering Heights,A Room with a View,The Turn of the Screw,A,medium,false,
Literature,"Fifteen men on the dead mans chest— Yo-ho-ho, and a bottle of rum! is a famous line from Treasure Island, a novel by this author published in 1883.",James Fenimore Cooper,Robert Louis Stevenson,Ralph Waldo Emerson,William Makepeace Thackeray,B,medium,false,
Literature,"Death be not proud, though some have called thee mighty and dreadfull, for, thou art not so is a portion of a work by this poet who lived from 1572-1631.",John Milton,John Donne,Lord Byron,William Blake,B,medium,false,
Literature,"In what 1851 novel would you find the characters Ishmael, Captain Ahab, Queequeg and Starbuck?",Voyage of the Dawn Treader by C. S. Lewis,Heart of Darkness by Joseph Conrad,Moby Dick by Herman Melville,The Jungle by Upton Sinclair,C,medium,false,
Literature,"This early Anglo-Saxon work, possibly from the 800s, features the antagonist Grendel, a descendant of Cain who invades the mead-hall of the Danes and eats the men within. The title character ultimately beheads Grendel and keeps it as a trophy.",Oedipus Rex,Morte Arthure,Beowulf,Epic of Gilgamesh,C,medium,false,
Literature,"In Stephen Kings novel Bag of Bones, what is the location of the Noonans summer home?",Sarah Laughs,Black House,Parilloud,Lewiston,A,medium,false,
Literature,What is the name of Dolores Claibornes wealthy employer in the Stephen King novel Dolores Claiborne?,Jamie ONeal,Selena Cook,Joe St. George,Vera Donovan,D,medium,false,
Literature,"In the horror novel Misery, Annie Wilkes was referred to by the newspapers as what?",The Dragon Lady,The Baby Slayer,The Black Widow,Misery,A,medium,false,
Literature,What is Stephen Kings first published novel?,Salems Lot,Carrie,The Stand,The Shining,B,medium,false,
Literature,What novel did Stephen King and Peter Straub co-author in 1983?,Twilight Eyes,The Talisman,Black House,Shadowland,B,medium,false,
Literature,"In the novel Cristine, Dennis decides he does not like Christine, because, while sitting in it, he has a vision of the car and the surroundings as they would be in 1957 when the car was new.",False,True,,,B,medium,false,
Literature,"Once in a kingdom called Delain, there was a king with two sons. Delain was a very old kingdom and it had had hundreds of kings, perhaps, even thousands... is the beginning of what book?",The Stand,The Dark Tower I: The Gunslinger,The  Dark Tower IV: The Wizard and the Glass,The Eyes of the Dragon,D,medium,false,
Literature,"In the novel Pet Semetary, what is the name of the Creeds cat that is buried and returns to life?",Jud,Church,Gage,Louis,B,medium,false,
Literature,Who fell into the lake?,Neville,Colin,Hermione,Dennis,D,medium,false,
Literature,George used the Jelly-Legs curse on Goyle.,True,False,,,B,medium,false,
Literature,On what day did Percy say he would have the report ready for Mr Crouch?,Monday,Thursday,Friday,Tuesday,D,medium,false,
Literature,Goblet of Fire started a series of deaths in the books. Who died in Goblet of Fire?,Wormtail,Padfoot,Dumbledore,Cedric Diggory,D,medium,false,
Literature,Harry rescued Hermione from the Merpeople.,True,False,,,B,medium,false,
Literature,Where do Harry Potter and Ron leave the chocolate cakes for Crabbe and Goyle to find?,On the Floor,At the end of the banister,Floating near the entrance to the Slytherin Common Room,Floating mid-air in the exit of the Great Hall,B,medium,false,
Literature,"In chapter one of Harry Potter and the Prisoner of Azkaban, Harry has Snapes essay on Sleeping Draughts hidden under the floorboard.",True,False,,,B,medium,false,
Literature,"In chapter 7 of Harry Potter and the Prisoner of Azkaban, titled The Boggart in the Wardrobe, a severed hand comes out of the wardrobe for Seamus Finnegan.",No,Yes,,,A,medium,false,
Literature,"How long does Dudleys tongue become, after eating Fred and Georges candies, in the fourth book of the Harry Potter series?",1 ft.,2 ft.,2.5 ft.,3 ft.,A,medium,false,
Literature,Rons Christmas gift to Dobby in Harry Potter and the Goblet of Fire is a tea cozy.,False,True,,,A,medium,false,
Literature,What room does Harry Potter go to for his hearing in the 5th book of the series?,Courtroom 10,Courtroom13,Courtroom 11,Courtroom 7,A,medium,false,
Literature,"In chapter 24 of book 5, what breaks Snapes attempt to use Legilimency on Harry Potter?","Fluffys attack on Harry, Hermione and Ron",The vision of Cedrics dead body,Voldemorts re-birth,The Dementors kiss on Sirius,B,medium,false,
Literature,The weapon that Voldemort wanted in book 5 of the Harry Potter series was Harry.,No,Yes,,,A,medium,false,
Literature,Who wrote the novel Gone With the Wind?,Margaret Mitchell,Pansey OHara,Ann Marie Tyler,Jacqueline Susan,A,medium,false,
Literature,"In 2000, Alice Randall wrote a new version of Gone With the Wind in which the story is told from the point of view of the slaves. What was the name of this novel?",Scarletts Troubles,Went With the Wind,The Wind Done Gone,Tomorrow Aint  Another Day,C,medium,false,
Literature,"In 1962, the best known music theme from the movie Gone with the Wind often called Taras Theme, was made into a hit record on the pop charts. Which group had a 1962 hit with My Own True Love?",The Coasters,The Dovells,The Duprees,The Shangri-Las,C,medium,false,
Literature,Who portrayed Ashley Wilkes in the popular movie Gone with the Wind?,Gary Cooper,Groucho Marx,Leslie Howard,Voctor Jory,C,medium,false,
Literature,"Excluding the opening music, the intermission, and exit music, how long does the movie Gone with the Wind run?",148 minutes,127 minutes,180 minutes,222 minutes,D,medium,false,
Literature,Three men are given credit as directors of the movie Gone with the Wind. Which one of the following directors is not among them?,Sam Wood,Raoul Walsh,George Cukor,Victor Fleming,B,medium,false,
Literature,"The company that produced Gone with the Wind was fined because Rhett  Butler says the word damn in his famous line: Frankly my dear, I dont give a damn.",True,False,,,B,medium,false,
Literature,How much did David O. Selznick pay for the rights to the book Gone with the Wind?,"$5,000,000",nothing,"$5,000","$50,000",D,medium,false,
Literature,The producer of the movie Gone with the Wind was short of money and needed a male lead. With whom did he make a deal?,With his father-in-law,With Columbia Films,With his father,With  United Artists,A,medium,false,
Literature,A TV  sequel to  Gone with the Wind was released in 1994.,True,False,,,A,medium,false,
Literature,Which American author is popularly known as the chronicler of the Jazz Age - the period between World War I and World War II?,Ernest Hemingway,John Dos Passos,John Steinbeck,F. Scott Fitzgerald,D,medium,false,
Literature,Which novel by Ernest Hemingway was published in Great Britain under the title Fiesta?,Death in the Afternoon,A Farewell to Arms,The Sun Also Rises,For Whom the Bell Tolls,C,medium,false,
