category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Geography,"This is the twelfth-longest river in the world. It runs through China, Myanmar, Thailand, Laos, Cambodia and Vietnam. There are various theories about the source and the exact length of the river because there are several effluents of it that are too difficult to explore. Due to the many rapids and waterfalls, as well as the extreme changes in the flow of the river, sailing is extremely difficult. What is the name of this river?",Mekong,Saskatchewan,Angara,Brahmaputra,A,medium,false,
Geography,"The longest river in Europe is Volga. But do you know which is the second longest one? It flows through several major European cities, such as Ulm, Vienna, Bratislava, Budapest and Belgrade. The river empties in the Black Sea on the terrirories of Romania and Ukraine.",Don,Dniepr,Danube,Emba,C,medium,false,
Geography,"The Ganges river is considered to be a holy in India. There is a Hindu legend that the river was created from the sweat of the feet of Vishnu, collected by Brahma. According to Hindu beliefs, if you bathe in the waters of Ganges, it will wash away your sins. However this is not very hygienic, as the river is badly polluted by cremated corpses, carcasses, waste from factories and more.  Where does this river empty?",The Bay of Bengal,Lop Nur,The Quarry Bay,Kara Sea,A,medium,false,
Geography,"Victoria Falls is one of the most spectacular waterfalls in the world. The falls are named after Queen Victoria by David Livingstone, the explorer who visited them in 1855. The falls are 128 m (420 ft) high and are situated on this river.",Zambezi,Congo,Gambia,Orange,A,medium,false,
Geography,"The Nile is generally considered the longest river in the world.  The source of this mighty river remained unknown for centuries. Finally Lake Victoria was decided to be its source, although there are other theories. Lake Victoria is located on the territories of these three countries.","Sudan, Ethiopia and Kenya","Zambia, Angola and Sudan","Uganda, Kenya and Tanzania","Egypt, Morocco and Zimbabwe",C,medium,false,
Geography,"Name the line, which is the same distance from the North Pole and South Pole and runs horizontally around the world.",Tropic of Capricorn,Equator,Tropic of Cancer,Prime Meridian,B,medium,false,
Geography,"What term refers to the horizontal line, 23.5 degrees S, which passes through South America, Africa, and Australia?",Tropic of Cancer,Prime Meridian,Tropic of Capricorn,Equator,C,medium,false,
Geography,Which continents are entirely in the Southern Hemisphere?,"South America, Africa, and Australia",Australia and Antarctica,"South America, Australia and Antarctica",South America and Australia,B,medium,false,
Geography,"Which continents (landmasses, not peripheral islands) are entirely in the Northern Hemisphere?",North America and Europe,"Europe, Africa and Asia","North America, Africa, and Asia","North America, Europe, and Asia",D,medium,false,
Geography,Which continents are entirely in the Western Hemisphere?,"North America, Europe, and Asia","Europe, Asia, Africa, Australia",Australia and Antarctica,North America and South America,D,medium,false,
Geography,Which feature on a map helps determine direction?,a key,a legend,a compass rose,a scale,C,medium,false,
Geography,Which of these is not a type of map projection?,Robinson,Crusoe,Mercator,Interrupted,B,medium,false,
Geography,Which of these continents is largest (by territory)?,South America,Antarctica,North America,Europe,C,medium,false,
Geography,Which of these countries is smallest (by territory)?,Seychelles,Liechtenstein,San Marino,Marshall Islands,C,medium,false,
Geography,Which of these US cities is largest (by population)?,Houston,Phoenix,Philadelphia,San Antonio,A,medium,false,
Geography,Which of these mountains is highest?,Puncak Jaya,Mount McKinley,Mount Elbrus,Mount Kilimanjaro,B,medium,false,
Geography,Which of these lakes is deepest?,Caspian Sea,Malawi or Nyasa,Tanganyika,Issyk-Kul,C,medium,false,
Geography,Which of these rivers is longest?,Lena,Huang,Amur,Ob-Irtysh,B,medium,false,
Geography,Which of these seas is largest?,Bering,Arabian Sea,Mediterranean,Gulf of Mexico,C,medium,false,
Geography,Which of these deserts is largest?,Chihuahuan,Syrian,Thar,Great Sandy,B,medium,false,
Geography,Which of these inhabited places is wettest?,Moulein,Sylhet,Baguio,Lae,A,medium,false,
Geography,Which of these oceans has the greatest depth?,Pacific Ocean,Indian Ocean,Atlantic Ocean,Arctic Ocean,A,medium,false,
Geography,"The rivers - the Tajo, the Ebro, the Duero, and the Guadiana, are located in this country.",Columbia,Portugal,Spain,Brazil,C,medium,false,
Geography,"The volcanoes - Akan, Aso, Mount Fuji and Rausu are located in this country.",Japan,Malaysia,North Korea,Indonesia,A,medium,false,
Geography,"Onega, Khanka and Chudskoye are three of the many lakes in this country.",Kazakhstan,Mongolia,Ukraine,Russia,D,medium,false,
Geography,The valleys of the Yellow River and the Pearl River are two of the seven main national valleys in this country.,Burma,China,Thailand,India,B,medium,false,
Geography,"Pico da Bandeira, Pico do Cruzeiro and Pedra da Mina are three of the numerous mountains located in this South American country.",Argentina,Chili,Brazil,Peru,C,medium,false,
Geography,Chauvet Cave and Meyrieres Cave are two caves located in this European state.,France,Netherlands,Spain,Belgium,A,medium,false,
Geography,Kainji Lake and Lake Chad are considered lakes of this country.,Niger,Nigeria,Cameroon,Chad,B,medium,false,
Geography,"Mitchell, Jardine, Staaten, Flinders, Leichhardt, and Nicholson are just few of the rivers in this country.",Indonesia,Australia,Papua New Guinea,New Zealand,B,medium,false,
Geography,"Kaskaspakte, Akka and Sielmmacohkka are three mountains in this country.",Norway,Finland,Denmark,Sweden,D,medium,false,
Geography,Dasht-e Kavir and Kavir-e Lut are deserts located in this Asian country.,India,Iran,Pakistan,Iraq,B,medium,false,
Geography,Which two countries border the Dead Sea?,Jordan and Israel,Lebanon and Jordan,Syria and Jordan,Lebanon and Israel,A,medium,false,
Geography,Is it true that Yasseir Arafat became chairman of the Palestinian Liberation Organization in 2004?,Yes,No,,,B,medium,false,
Geography,What are the three Benelux countries?,"Belgium, Netherlands and Luxembourg","Finland, Sweden and Denmark","The U.S.A., Canada and Mexico","Honduras, Nicaragua and Belize",A,medium,false,
Geography,Did the 13 colonies declare their independence in 1776?,No,Yes,,,B,medium,false,
Geography,Europe is the smallest continent.,True,False,,,B,medium,false,
Geography,What are the Tropic of Cancer and the Tropic of Capricorn?,Lines of latitude,Lines of longitude,Parallel to the Greenwhich Meridian,None of these,A,medium,false,
Geography,Which statement about the emu and the kangaroo is not true?,Both are indigenous only to Australia.,Both are on the national emblem of Australia.,Both are incapable of flying.,Both are incapable of  walking backwards.,A,medium,false,
Geography,What was the former name of the city of Istanbul ?,Constantinople,Persia,Zaire,Siam,A,medium,false,
Geography,Where would you find the shortest river in the world?,Wales,Ecuador,Tasmania,Montana,D,medium,false,
Geography,What major geographical feature is located at 23.5 degrees North latitude?,The Equator,The Arctic Circle,The Tropic of Capricorn,The Tropic of Cancer,D,medium,false,
Geography,Which would be found at 39 degrees 43 minutes North latitude?,The Tropic of Cancer,The Tropic of Capricorn,The majority of the Mason-Dixon Line.,The border between Canada and  Washington State.,C,medium,false,
Geography,Which country held the record for the highest birth rate in the 2005 world statistics?,Niger,Uganda,Mali,Vatican City,A,medium,false,
Geography,How many US states border the Gulf of Mexico?,4,3,5,10,C,medium,false,
Geography,"Measuring at the Equator, what is the closest approximation of the Earths circumference?","24,900,000 miles","24,900 miles","249,000 miles","2,490,000 miles",B,medium,false,
Geography,The people of which country watched the most TV per week in 2005?,Thailand,The Philippines,The USA,Egypt,A,medium,false,
Geography,How many US states border the Pacific Ocean?,11,4,5,3,C,medium,false,
Geography,Which one of these ski resorts is not located in the Alps?,Kitzbuhel,Zermatt,Mont-Tremblant,Chamonix-Mont-Blanc,C,medium,false,
Geography,The tallest mountain peak in the US is Mount McKinley. This is the second tallest.,Mount Saint Elias,Glacier Peak,Mount Washington,Gannett Peak,A,medium,false,
Geography,Which one of these mountains is not a volcano?,Mauna Kea,Mount St. Helens,Mount Vesuvius,Mount Aspiring,D,medium,false,
Geography,"The highest mountain peak on our planet is Mount Everest. It was first climbed by Edmund Hillary and Tenzing Norgay on May 29, 1953. What is the home country of Sir Edmund Hillary?",United Kingdom,The United States,France,New Zealand,D,medium,false,
Geography,"Which saltwater lake, bordered on the west by Azerbaijan and Russia, is the largest inland body of water in the world?",Tanganyika,Victoria,Baikal,Caspian Sea,D,medium,false,
Geography,"This country, situated in North Europe, has almost 200 000 lakes - more than any other country in the world.",Finland,Sweden,The Netherlands,Georgia,A,medium,false,
Geography,"Which body of water, situated in Southern Siberia, is the deepest and oldest freshwater lake on Earth?",Onega,Ladoga,Huron,Baikal,D,medium,false,
Geography,"This water body, which is South Americas largest freshwater lake, is the highest commercially navigable lake.",Nyasa,Nicaragua,Titicaca,Michigan,C,medium,false,
Geography,This country has more than 60% of worlds lakes due to its special drainage system.,Australia,Russia,Canada,The USA,C,medium,false,
Geography,"This freshwater-lake island, with a surface area of 2,766 km², is the biggest on Earth.",Islandlake,Ainslie,Manitoulin Island,Isle of Wight,C,medium,false,
Geography,"What Canadian lake is the largest in the world, located on an island?",Nettilling Lake,Aral,Winnipeg,Michigan,A,medium,false,
Geography,"This is the lowest lake on Earth, situated at about 400 meters below sea level on the border between Israel and Jordan.",Issyk-Kul,Balkhash,Urmia,Dead Sea,D,medium,false,
Geography,Which tiny lake located in Tibet is the highest lake on Earth?,Lhagba Pool,Rush Lake,Laguna Lobato,Poquentica Lake,A,medium,false,
Geography,"With a surface area of about 82,000 km², this lake between Ontario and Minnesota is the largest single freshwater lake in the world.",Turkana,Michigan,Lake Superior,Onega,C,medium,false,
Geography,"The word volcano comes from the name of the Roman god of fire, Vulcan. Who is the analogue of Vulcan in Greek mythology?",Hephaestus,Helios,Hermes,Zeus,A,medium,false,
Geography,"If magma contains more than 65% silica, the lava is called this.",felsic or acidic,thick,mafic or basic,dense,A,medium,false,
Geography,"Phreatic eruptions occur when the temperature of magma is relatively low and it solidifies very quickly, sometimes blocking the vent of the volcano.",True,False,,,B,medium,false,
Geography,"Yellowstone Caldera is considered a supervolcano because within the past two million years it has erupted extremely violently three times . The most recent eruption occurred this long ago, and spread volcanic ash over most of the North American continent.","1,510,000 years","40,000 years","640,000 years","17,000 years",C,medium,false,
Geography,Which of the following states of America is an inland one and has an official motto that does not come from Latin?,Montana,Virginia,Oklahoma,South Carolina,A,medium,false,
Geography,"Which of the following states has an official motto In God we trust, which is also the official motto of the United States of America?",Georgia,Washington,South Dakota,Florida,D,medium,false,
Geography,Three of these US states have an official motto related to liberty. Spot the odd one.,Iowa,Oklahoma,New Jersey,New Hampshire,B,medium,false,
Geography,"This famous Latin maxim, which is the official motto of South Carolina, means While I breathe, I hope.",Si quaeris peninsulam amoenam circumspice,Nil sine numine,Salus populi suprema lex esto,Dum spiro spero,D,medium,false,
Geography,Three of the following US states have a motto consisting of one single word in English. Which one does not belong to the group?,Utah,Texas,West Virginia,Rhode Island,C,medium,false,
Geography,"North to the Future is the official motto of this US state, which is the largest in area.",Texas,Alaska,Nevada,Colorado,B,medium,false,
Geography,"Which of the following maxims, meaning The people rule, is the official state motto of Arkansas?",Esto perpetua,Regnat populus,Dirigo,Ditat Deus,B,medium,false,
Geography,"This famous exclamation, which has been attributed to ancient scientist Archimedes, is the official state motto of California.",Excelsior!,Virtute et armis,Ad astra per aspera,Eureka,D,medium,false,
Geography,The official motto of this state in the Pacific Northwest of the United States comes from Chinook Jargon.,Wisconsin,Washington,Pennsylvania,New York,B,medium,false,
Geography,Which of these states has an official motto that doesnt include the word rights in it?,Iowa,Indiana,Wyoming,Alabama,B,medium,false,
Geography,"Which volcano, located on Ross Island, Antarctica, is the southernmost active volcano on Earth?",Mayon Volcano,Cold Bay Volcano,Mount Erebus,Teide,C,medium,false,
Geography,"This volcano, which is the largest in Europe, is located on the largest island in the Mediterranean Sea.",Mount Etna,Hekla,El Misti,Santorini,A,medium,false,
Geography,"Popocatépetl, a volcano whose name means Smoking Mountain, is 70 km away from the capital of which American country?",Mexico,Peru,Canada,Argentina,A,medium,false,
Geography,"Mount Vesuvius, that is notorious for the destruction of two Roman cities in the year 79, was linked most closely to which hero and demigod?",Asclepius,Apollo,Zeus,Hercules,D,medium,false,
Geography,"What is the biggest extinct volcano in Ecuador, situated in the Andes mountain.",Chimborazo,Ojos Del Salado,Llullaillaco,Cotopaxi,A,medium,false,
Geography,"This dormant volcano, which is 66 km northeast of Tehran, is the symbol of Iranian resistance against foreign rule.",Mount Hood,Krakatoa,Mount Damavand,Krafla,C,medium,false,
Geography,"This active volcano, whose name means long mountain in Hawaiian, is one of the five peaks that form the Island of Hawaii.",Cotopaxi,Mauna Loa,Mount Kea,Hekla,B,medium,false,
Geography,What volcano located on the island of Tenerife represents the highest mountain on Spanish territories?,Teide,Stromboli,Santorini,Duvalo,A,medium,false,
Geography,"The name of this volcano, located on the Alaska Peninsula, means new eruption.",Newatsa,Mount Rainier,Novarupta,Mount Hood,C,medium,false,
Geography,Which is the volcanically active region that is situated in a famous national US park and has a territory of 55 kilometers by 72 kilometers?,Yosemite Valley,Yellowstone Caldera,Mount Shasta,Cold Bay Volcano,B,medium,false,
Geography,Where is the southernmost point in all 50 states?,Texas,Hawaii,Florida,California,B,medium,false,
Geography,"And where is the lowest point in the USA, North America, and western hemisphere? I need the state and national park name.","Maine, Acadia NP","California, Death Valley NP","Arizona, Grand Canyon NP","Wyoming, Yellowstone NP",B,medium,false,
Geography,The state with the largest area in the lower 48 is?,California,Texas,Montana,Arizona,B,medium,false,
Geography,"England, Norway, Belgium and Denmark all border this sea.",Baltic sea,Black sea,North sea,Aegean sea,C,medium,false,
Geography,"Towards the beginning of the new millennium, three of these four countries had a population of approximately 32 million people. Which is the odd one?",Algeria,Kenya,Colombia,Morocco,C,medium,false,
Geography,"Canada, the United States and China are three countries whose total area is approximately 12 million sq km.",False,True,,,A,medium,false,
Geography,The US is one of the leading countries in the number plastic surgery procedures.,False,True,,,B,medium,false,
Geography,"In the beginning of the new millennium, Russias, Iraqs and Saudi Arabias oil reserves were above 100 billion bbl.",True,False,,,B,medium,false,
Geography,"USA is considered to be one of the most popular destinations, where thousands of immigrants come to seek asylum. Just one of these four states is similar in to USA in this respect.",France,Finland,Japan,Portugal,A,medium,false,
Geography,"Ireland, Germany and Austria are famous for the high consumption of this alcohol.",Brandy,Beer,Wine,Vodka,B,medium,false,
Geography,"Dominica, New Zealand and Finland are three countries with high crime rates.",False,True,,,B,medium,false,
Geography,All of these countries and commonwealth territories have a high divorce rate except one.,Puerto Rico,Russia,Sri Lanka,Qatar,C,medium,false,
Geography,"This island is well known in scientific fields for being home of five percent of the worlds plant and animal species, with 80% of them unique to it. The island is also the fourth biggest on Earth, with population of about 17,500,000 people.",Greenland,Madagascar,New Guinea,Tasmania,B,medium,false,
Geography,"In Greek mythology, this island is the legendary birthplace of the goddess of beauty, love, and passion, the charming Aphrodite, where according to the legend, she emerged from the sea foam.",Crete,Cyprus,Limnos,Rhodes,B,medium,false,
Geography,"Because of its spectacular nature forms, one of this insular countrys islands has been a set for the filming of many movie productions, including the highly successful, Lord of the Rings and The Chronicles of Narnia.",The Philippines,New Zealand,Indonesia,New Guinea,B,medium,false,
Geography,"Despite being the largest in the world, this island is sparsely populated, due to its unfavourable climate.",Greenland,New Guinea,Victoria Island,Madagascar,A,medium,false,
Geography,"Being the most populous in the world, with bigger population than Australia and Antarctica, the density of this islands inhabitants forced the countrys government to start transmigration programs, aimed at resettling people to other, less-crowded parts of the country.",Java,Sumatra,Borneo,Sulawesi,A,medium,false,
Geography,"This is the largest island in the Mediterranean Sea, famous for one of the worlds most active volcanoes - Etna.",Sicily,Crete,Sardinia,Corse,A,medium,false,
Geography,"Al Nakheel Properties, one of the leading real estate developers in Dubai and creator of the worldwide famous Palm Islands, is also the initiator of another grand project of artificial islands, which resembles the shape of what?",A seashell,The globe,A human face,A dolphin,B,medium,false,
Geography,"Which of the following is a traditional Vietnamese clothing, worn primarily by women?",Qipao,Áo dài,Nhu,Raglan,B,medium,false,
Geography,The gowni is a typical national costume in which African country?,Tanzania,Malawi,Uganda,Indonesia,A,medium,false,
Geography,These knee-breeches made of leather are a traditional Bavarian garment.,Kilt,Lederhosen,Kisen,Wrestlers,B,medium,false,
Geography,"Hijab, which is also a term meaning barrier, is worn as a traditional clothing in which countries?",African,European,Arabic,Latin,C,medium,false,
Geography,Which of these national costumes is closely related to Sikhism - a religion that comes from 16th-century northern India?,Khalsa,Sari,Turban,Sayyid,C,medium,false,
Geography,Barong is the embroidered formal garment of which country in South-East Asia?,Russia,Indonesia,The Philippines,Japan,C,medium,false,
Geography,Which of these national costumes does not belong to a European nation?,Hanfu,Tracht,Kilt,Kroje,A,medium,false,
Geography,Which one of the following national costumes is not Chinese?,Kente cloth,Qipao,Cheongsam,Mao suit,A,medium,false,
Geography,Which of these pieces of clothing is worn on the head?,Fez,Mitumba,Koto,Kiondo,A,medium,false,
Geography,"Three of the enlisted national garments are African, while the fourth one is Norwegian. Which one?",Sanafil,Bunad,Dashiki,Boubou,B,medium,false,
Geography,"According to the legend, which of these is a part of the Three Fortunate Concealments that protect Britain from any danger coming from the sea?",The head of Bran the Blessed,Stone of Destiny,The Dragons,The bones of Gwerthefyr the Blessed,A,medium,false,
Geography,While driving or walking down Kings Cross Road and Farringdon Road in London few people are aware that unseen beneath them runs which river?,River Thames,River Avon (Shakespeares Avon),River Rhodda,River Fleet,D,medium,false,
Geography,Who made the statue of King Richard I outside the Houses of Parliament in Old Palace Yard in London?,John Doubleday,Baron Carlo Marochetti,Sir George Frampton,Joseph Edgar Boehm,B,medium,false,
Geography,"The Great Pavement, a hidden, unknown to most tourists and seldom-displayed treasure, is located in which building in London?",Buckingham Palace,Tate Gallery,St Jamess Palace,Westminster Abbey,D,medium,false,
Geography,"The Jewel Tower, built in 1366, is physically separated from the Palace of Westminster in London.",False,True,,,B,medium,false,
Geography,The famous department store Harrods that occupies an entire block is located on which road in London?,Abbey Road,Threadneedle Street,Brompton Road,Fleet Street,C,medium,false,
Geography,"The Old Royal Observatory, which is a part of the National Maritime Museum in London, was built in what year?",1675,1765,1567,1657,A,medium,false,
Geography,"This famous writer, whose house was at 17 Gough Square in London, said: When a man is tired of London, he is tired of life, for there is in London all life can afford.",Charles Dickens,Dr Samuel Johnson,Thomas Chestre,Tomas John Dibdin,B,medium,false,
Geography,"The Badwater basin, the lowest point in North America, is located in which US valley?",Sun Valley,Death Valley,Big Smoky Valley,Hudson Valley,B,medium,false,
Geography,"The Big Smoky Valley, that runs between the Toiyabe Range and the Toquima Range, is located in which US state?",Minnesota,Indiana,Oregon,Nevada,D,medium,false,
Geography,The Grand Valley is an extended populated agricultural valley located along which US river?,Alabama River,Mississippi River,Colorado River,Missouri River,C,medium,false,
Geography,"Which scenic US valley was described by conservationist John Muir in the following way: (...) None can escape its charms. Its natural beauty cleans and warms like a fire, and you will be willing to stay forever in one place like a tree.?",Willamette Valley,Yosemite Valley,Sun Valley,Yakima Valley,B,medium,false,
Geography,This densely populated valley in the state of Utah is enclosed by steep mountains in every direction except the northwest.,St. Lawrence Valley,Livermore Valley,Las Vegas Valley,Salt Lake Valley,D,medium,false,
Geography,The Shenandoah Valley in western Virginia derives its name from a Native American expression meaning what?,Beautiful Daughter of the Fields,Beautiful Mother of the Fruits,Beautiful Mother of the Land,Beautiful Daughter of the Stars,D,medium,false,
Geography,The Sonoma Valley in California is famous in the USA for its long-lived and high quality wine industry.,True,False,,,A,medium,false,
Geography,"The Menomonee Valley along the Menomonee River in Milwaukee, Wisconsin has what peculiar shape?",S-shape,Y-shape,U-shape,V-shape,C,medium,false,
Geography,"Owens Valley, the arid ranching valley of the Owens River, stretches for approximately 75 miles (120 km) on the territory of which US state?",California,Arkansas,Alabama,Arizona,A,medium,false,
Geography,"According to the 2000 Census, what is the approximate population of The Bronx, New York?",530000,1.3 million,930000,130000,B,medium,false,
Geography,"Who was the first European to see The Bronx, NY?",Henry Hutchinson,Jonas Bronck,Henry Hudson,Jonas Valerian,C,medium,false,
Geography,"Which one of these statements is true about The Bronx, NY?",The only borough with a zoo,The only borough  that has no colleges,The only borough that is not an island,The highest  borough above sea level .,C,medium,false,
Geography,"In 1643, a Native American uprising killed this unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",Peter Cooper,Richard Morris,Anne Hutchinson,Roger Williams,C,medium,false,
Geography,"This oldest house in The Bronx, build in 1748, is New York Citys first house museum, operated since 1897 as a public museum by The National Society of Colonial Dames in the State of New York.",Valerian House,Van Cortlandt House,Throgs Neck,Fordam Arms,B,medium,false,
Geography,"In 1776, 400 British and Hessian troops land in The Bronx.  A group of 400 American troops held them off while Washington got the main army away safely.  What was this battle called ?",The Battle of Pells Point,The Battle of Throgs Neck,The Battle of Eastchester,The Battle of The Bronx,A,medium,false,
Geography,"The first college in The Bronx, known as this today, was built in 1884.",Mercy College,Manhattan College,Fordham University,Lehman College,C,medium,false,
Geography,Edgar Allen Poe wrote this famous poem in The Bronx in 1846.,Call Me Ishmal,Our American War,Annabel Lee,Hiawatha,C,medium,false,
Geography,"In 1899, this  world famous institution was opened in The Bronx.",Columbia University,The U.S. Olympic Hall of Fame,The Bronx Zoo,The American Hall of Fame,C,medium,false,
Geography,This world famous building opened in The Bronx in 1923.,The Top of the Sixes,Yankee Stadium,The Louis Morris Building,The Shlump Towers,B,medium,false,
Geography,"What are the colors on the flag of  The Bronx, NY?","Red, White, Blue","Blue, White, Green","Blue, White, Orange","Red, Green, Orange",C,medium,false,
Geography,Little Rock is the capital and most populous city of this US state.,Arkansas,Wichita,Kansas,Topeka,A,medium,false,
Geography,"What US state borders the states of Virginia, Kentucky, Ohio, Pennsylvania and Maryland?",Tennessee,Virginia,West Virginia,North Carolina,C,medium,false,
Geography,Which US state is nicknamed The Pine Tree State?,New Hampshire,Missouri,Massachusetts,Maine,D,medium,false,
Geography,The southern region of what US state is known as Little Egypt?,Virginia,Illinois,Ohio,Maryland,B,medium,false,
Geography,"The capital city of this US state is Trenton, and its largest city is Newark.",Montana,New Hampshire,New Mexico,New Jersey,D,medium,false,
Geography,The name of which American state means red people in the Choctaw language?,Ohio,Oklahoma,North Dakota,Oregon,B,medium,false,
Geography,What US state is known as The Volunteer State?,Utah,Delaware,Tennessee,Colorado,C,medium,false,
Geography,The flag of what US state features a gold torch and nineteen stars on a blue rectangular field?,Illinois,Idaho,Indiana,Iowa,C,medium,false,
Geography,What US state is known as the Peach State?,Louisiana,Georgia,Montana,Connecticut,B,medium,false,
Geography,The name of this US state means flat water and is derived from the name of the Platte River that flows through the state.,Montana,Nebraska,Utah,Oklahoma,B,medium,false,
Geography,Which country is known as Österreich in their native language?,Bulgaria,Germany,Austria,The Netherlands,C,medium,false,
Geography,Which countrys capital city is considered de facto capital of the European Union?,UKs,Hollands,Belgiums,Frances,C,medium,false,
Geography,Which country has the river Danube as most of its northern border?,Austria,Hungary,Bulgaria,Romania,C,medium,false,
Geography,Which EU member is divided into a Greek and a Turkish part?,Greece,Slovenia,Cyprus,Bulgaria,C,medium,false,
Geography,"Which countrys first president was Václav Havel, a writer and dramatist?",Hungary,Poland,Czech Republic,Slovakia,C,medium,false,
Geography,Which Nordic country was first to enter the European Union?,Denmark,Sweden,Finland,Norway,A,medium,false,
Geography,Which European Union member is home to Santa Claus?,Finland,Cyprus,Turkey,Sweden,A,medium,false,
Geography,"Which of the EU founding members is the country of Liberté, Égalité, Fraternité?",France,UK,Germany,Italy,A,medium,false,
Geography,Which European Union member has the greatest number of islands?,Greece,Italy,UK,Denmark,A,medium,false,
Geography,Which country is the only member of the European Union that is partly located in Africa?,France,UK,Spain,Malta,C,medium,false,
Geography,Which EU member has a significant part of its territory below sea level?,Belgium,The Netherlands,Poland,Estonia,B,medium,false,
Geography,"This European Union member was once known for huge migration of its people, mainly to the US and UK. Nowadays, however, it attracts many immigrants from new EU members.",Spain,Ireland,Italy,Germany,B,medium,false,
Geography,"Which EU member was the largest country in Europe in XIV century, but now has land area of just 65 000 sq. km?",Denmark,Lithuania,Austria,Netherlands,B,medium,false,
Geography,Which mini country was among the European Union founding members?,Luxembourg,Malta,Monaco,Liechtenstien,A,medium,false,
Geography,In which European Union member the native people make up only 60% of the total population?,Poland,Austria,Latvia,France,C,medium,false,
Geography,Which former British colony joined the European Union in 2004?,Gibraltar,Ireland,Syria,Malta,D,medium,false,
Geography,Which country is the biggest contributor to the European Union budget?,UK,Germany,Italy,France,B,medium,false,
Geography,Which country has twice rejected European Union membership in national referendums?,Poland,Norway,Turkey,UK,B,medium,false,
Geography,Which European Union member was the first country to reject communist rule and thus sparkle the liberation of so called Eastern Block?,Czech Republic,Romania,Germany,Poland,D,medium,false,
Geography,Where is the European Unions westernmost point not counting overseas territories?,In Spains Canary islands,In Portugals Azores islands,In Iceland,In Ireland,B,medium,false,
Geography,Which EU member state was known to the ancient Greeks and Romans as Dacia?,Macedonia,Bulgaria,Romania,Slovenia,C,medium,false,
Geography,Which country is the youngest independent state to be a member of the European Union? (It has been an independent country only since 1993.),Montenegro,Slovenia,Slovakia,Cyprus,C,medium,false,
Geography,In May 2004 the European Union accepted 10 new countries. Which of them was first to adopt the Euro as its national currency?,Slovenia,Poland,Slovakia,Estonia,A,medium,false,
Geography,Which country associated with banking is not a member of the European Union?,Luxembourg,UK,Austria,Switzerland,D,medium,false,
Geography,In which country is the European Union’s biggest lake located?,In Finland,In Poland,In Sweden,In Hungary,C,medium,false,
Geography,"Which Muslim country was recognized as a candidate for accession in the EU on December 12th, 1999 at the Helsinki summit of the European Council?",Israel,Morocco,Syria,Turkey,D,medium,false,
Geography,"All but three European Union official languages are from the Indo-European family. They are Finnish, Estonian and which other language?",Greek,Hungarian,Polsih,Bulgarian,B,medium,false,
Geography,Most of the European Union members are also part of a Schengen Agreement that allows their citizens to travel without passports across the member states. Which EU member is outside of the Schengen group?,Lithuania,UK,Poland,Denmark,B,medium,false,
