category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Computer - CompTIA Netwroking+,Which TCP/UDP port value is associated with Session Initiation Protocol (SIP) in the CompTIA Network+ N10-009 objectives?,161/162,995,5060/5061,80,C,medium,false,
Computer - CompTIA Netwroking+,Which protocol or service uses port 5060/5061 for VoIP call setup and management?,Remote Authentication Dial-In User Service (RADIUS),Session Initiation Protocol (SIP),Lightweight Directory Access Protocol (LDAP),Post Office Protocol v3 (POP3),B,medium,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for resolving hostnames to IP addresses?,DNS,SNMP,NTP,DHCP,A,easy,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for automatically assigning IP configuration to clients?,DNS,SMB,DHCP,LDAP,C,easy,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for synchronizing clocks across network devices?,NTP,RDP,Syslog,SNMP,A,medium,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for monitoring devices and receiving management traps?,SMTP,SIP,SMB,SNMP,D,medium,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for transferring email between mail systems?,SMTP,SNMP,LDAP,TFTP,A,medium,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for sharing files and printers on Windows networks?,SMB,SIP,TFTP,NTP,A,medium,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for querying directory services?,SIP,NTP,RDP,LDAP,D,medium,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for providing remote graphical desktop sessions?,SMTP,SSH,RDP,SIP,C,medium,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for initiating and managing VoIP sessions?,SMTP,SIP,SMB,SNMP,B,medium,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for performing very simple file transfers without authentication?,TFTP,LDAPS,SFTP,HTTPS,A,medium,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for sending log messages to a collector?,DNS,NTP,Syslog,RDP,C,medium,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for encrypted remote shell administration?,SNMP,Telnet,HTTP,SSH,D,easy,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for unencrypted remote terminal administration?,Telnet,LDAPS,HTTPS,SSH,A,medium,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for encrypted browser-based web sessions?,HTTP,TFTP,FTP,HTTPS,D,easy,false,
Computer - CompTIA Netwroking+,Which protocol is the best match for secure file transfer through SSH?,FTP,SMB,SFTP,TFTP,C,medium,false,
Computer - CompTIA Netwroking+,Which OSI layer is Layer 1?,Physical,Network,Application,Data Link,A,easy,false,
Computer - CompTIA Netwroking+,"A technician is troubleshooting cabling, signaling, connectors, and bit transmission. Which OSI layer is most directly involved?",Layer 7 - Application,Layer 5 - Session,Layer 6 - Presentation,Layer 1 - Physical,D,medium,false,
Computer - CompTIA Netwroking+,Which OSI layer is Layer 2?,Network,Data Link,Session,Physical,B,easy,false,
Computer - CompTIA Netwroking+,"A technician is troubleshooting MAC addressing, frames, switching, and VLAN tags. Which OSI layer is most directly involved?",Layer 7 - Application,Layer 1 - Physical,Layer 5 - Session,Layer 2 - Data Link,D,medium,false,
Computer - CompTIA Netwroking+,Which OSI layer is Layer 3?,Application,Transport,Presentation,Network,D,easy,false,
Computer - CompTIA Netwroking+,A technician is troubleshooting logical addressing and routing between networks. Which OSI layer is most directly involved?,Layer 2 - Data Link,Layer 7 - Application,Layer 3 - Network,Layer 5 - Session,C,medium,false,
Computer - CompTIA Netwroking+,Which OSI layer is Layer 4?,Transport,Application,Network,Presentation,A,easy,false,
Computer - CompTIA Netwroking+,"A technician is troubleshooting TCP/UDP segmentation, reliability, ports, and flow control. Which OSI layer is most directly involved?",Layer 1 - Physical,Layer 4 - Transport,Layer 5 - Session,Layer 7 - Application,B,medium,false,
Computer - CompTIA Netwroking+,Which OSI layer is Layer 5?,Application,Presentation,Transport,Session,D,easy,false,
Computer - CompTIA Netwroking+,"A technician is troubleshooting session setup, maintenance, and teardown. Which OSI layer is most directly involved?",Layer 7 - Application,Layer 6 - Presentation,Layer 2 - Data Link,Layer 5 - Session,D,medium,false,
Computer - CompTIA Netwroking+,Which OSI layer is Layer 6?,Application,Presentation,Network,Transport,B,easy,false,
Computer - CompTIA Netwroking+,"A technician is troubleshooting data formatting, encryption, and compression. Which OSI layer is most directly involved?",Layer 4 - Transport,Layer 3 - Network,Layer 6 - Presentation,Layer 2 - Data Link,C,medium,false,
Computer - CompTIA Netwroking+,Which OSI layer is Layer 7?,Data Link,Session,Transport,Application,D,easy,false,
Computer - CompTIA Netwroking+,A technician is troubleshooting network services used directly by applications. Which OSI layer is most directly involved?,Layer 4 - Transport,Layer 3 - Network,Layer 7 - Application,Layer 2 - Data Link,C,medium,false,
Computer - CompTIA Netwroking+,Which IP-related protocol is used for sending control messages such as ping replies and unreachable errors?,TCP,GRE,ICMP,UDP,C,medium,false,
Computer - CompTIA Netwroking+,Which IP-related protocol is used for providing connection-oriented delivery with acknowledgments?,ICMP,GRE,UDP,TCP,D,medium,false,
Computer - CompTIA Netwroking+,Which IP-related protocol is used for providing connectionless delivery with low overhead?,GRE,TCP,IPsec AH,UDP,D,medium,false,
Computer - CompTIA Netwroking+,Which IP-related protocol is used for encapsulating traffic inside a tunnel?,UDP,TCP,GRE,ICMP,C,medium,false,
Computer - CompTIA Netwroking+,Which IP-related protocol is used for authenticating IP packets without encrypting the payload?,GRE,IPsec ESP,IKE,IPsec AH,D,medium,false,
Computer - CompTIA Netwroking+,"Which IP-related protocol is used for providing confidentiality, integrity, and authentication for IPsec traffic?",IPsec AH,TCP,ICMP,IPsec ESP,D,medium,false,
Computer - CompTIA Netwroking+,Which IP-related protocol is used for negotiating IPsec security associations and keying material?,GRE,IKE,SNMP,NTP,B,medium,false,
Computer - CompTIA Netwroking+,Which traffic type describes one sender to one specific receiver?,Broadcast,Multicast,Anycast,Unicast,D,easy,false,
Computer - CompTIA Netwroking+,Which traffic type describes one sender to subscribed members of a group?,Anycast,Unicast,Multicast,Broadcast,C,easy,false,
Computer - CompTIA Netwroking+,Which traffic type describes one sender to all hosts on the local broadcast domain?,Unicast,Anycast,Broadcast,Multicast,C,easy,false,
Computer - CompTIA Netwroking+,Which traffic type describes one sender to the nearest or best member of a shared-address group?,Broadcast,Unicast,Multicast,Anycast,D,easy,false,
Computer - CompTIA Netwroking+,"Which Network+ concept best matches this description: renting virtual machines, storage, and networking while managing the OS and applications?",IaaS,SaaS,PaaS,DaaS,A,easy,false,
Computer - CompTIA Netwroking+,Which Network+ concept best matches this description: using a provider-managed platform to deploy code without managing the underlying servers?,SaaS,FaaS,IaaS,PaaS,D,medium,false,
Computer - CompTIA Netwroking+,Which Network+ concept best matches this description: using a complete provider-hosted application through a browser or client?,SaaS,NFV,IaaS,PaaS,A,easy,false,
Computer - CompTIA Netwroking+,Which Network+ concept best matches this description: an isolated virtual network within a public cloud provider?,SSID,VPC,SAN,CDN,B,medium,false,
Computer - CompTIA Netwroking+,"Which Network+ concept best matches this description: running firewall, routing, or load-balancing functions as software instead of dedicated appliances?",NAS,NFV,NTP,PAT,B,medium,false,
Computer - CompTIA Netwroking+,Which Network+ concept best matches this description: allowing a cloud virtual network to communicate directly with the public internet?,NAT gateway,Internet gateway,Load balancer,Syslog collector,B,medium,false,
Computer - CompTIA Netwroking+,Which Network+ concept best matches this description: allowing private cloud resources to initiate outbound internet access without direct inbound access?,NAT gateway,Internet gateway,VPN concentrator,DNS resolver,A,hard,false,
Computer - CompTIA Netwroking+,Which Network+ concept best matches this description: using a dedicated private circuit to a cloud provider?,Site survey,Direct Connect,Link aggregation,Captive portal,B,medium,false,
Computer - CompTIA Netwroking+,Which Network+ concept best matches this description: combining private resources with public cloud services?,Community cloud,Hybrid cloud,Public cloud,Private cloud,B,easy,false,
Computer - CompTIA Netwroking+,Which Network+ concept best matches this description: automatically scaling resources up or down with demand?,Geofencing,Elasticity,Multitenancy,Latency,B,medium,false,
Computer - CompTIA Netwroking+,Which Network+ concept best matches this description: increasing capacity to handle growth?,NAT64,Scalability,Anycast,Jitter,B,medium,false,
Computer - CompTIA Netwroking+,Which Network+ concept best matches this description: securely sharing provider infrastructure among separate customers?,Multitenancy,Port mirroring,Split tunneling,Single sign-on,A,medium,false,
Computer - CompTIA Netwroking+,Which Network+ concept best matches this description: building an encrypted tunnel across an untrusted network?,VPN,CDN,VLAN,NAC,A,easy,false,
Computer - CompTIA Netwroking+,Which Network+ concept best matches this description: prioritizing latency-sensitive traffic such as voice or video?,SNMP,TTL,QoS,BGP,C,medium,false,
Computer - CompTIA Netwroking+,Which Network+ concept best matches this description: limiting a packet's lifetime by decrementing at each router hop?,MTU,MSS,TTL,VTP,C,medium,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: long-distance fiber links that use a narrow core and laser optics?,Multimode fiber,UTP copper,Single-mode fiber,Coaxial cable,C,medium,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: shorter campus fiber links that use a wider core?,Twinax DAC,Single-mode fiber,Plenum copper,Multimode fiber,D,medium,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: a small-form-factor fiber connector commonly used with SFP modules?,BNC,LC connector,RJ45,F-type,B,medium,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: a square push-pull fiber connector?,RJ11,F-type,SC connector,BNC,C,medium,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: twisted-pair Ethernet copper connections?,LC,MPO,RJ11,RJ45,D,easy,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: traditional analog telephone cabling?,BNC,RJ45,LC,RJ11,D,easy,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: coaxial cable used by cable broadband and TV systems?,LC connector,RJ45,F-type connector,MPO,C,medium,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: bayonet-style coaxial connector?,LC,RJ11,SC,BNC connector,D,medium,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: high-density multi-fiber connections?,F-type connector,MPO connector,BNC,RJ45,B,hard,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: short-distance twinax connections often used between racks and switches?,Plenum cable,Coaxial cable,Direct attach copper (DAC),Single-mode fiber,C,hard,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: cabling placed in air-handling spaces?,Plenum-rated cable,Riser cable,Crossover cable,Patch cable,A,medium,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: cabling installed vertically between floors?,Fiber patch cable,Plenum cable,Riser-rated cable,Console cable,C,medium,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: endpoints connect back to a central switch?,Mesh topology,Ring topology,Star topology,Bus topology,C,easy,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: devices have multiple interconnections for redundancy?,Hub-and-spoke,Mesh topology,Star topology,Point-to-point,B,medium,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: a direct link between two endpoints?,Spine-and-leaf,Mesh topology,Point-to-point topology,Three-tier,C,easy,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: branch sites connect to a central site?,Ring,Bus,Hub-and-spoke topology,Full mesh,C,medium,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: data center design with leaf switches connecting to spine switches?,Collapsed core,Spine-and-leaf architecture,Token ring,Bus topology,B,hard,false,
Computer - CompTIA Netwroking+,"Which term best matches this Network+ description: access, distribution, and core layers?",Mesh,Point-to-point,Three-tier architecture,Collapsed core,C,medium,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: combining core and distribution functions into one layer?,Collapsed core,Spine-and-leaf,Full mesh,Ring,A,hard,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: delivering electrical power and data over Ethernet cabling?,PoE,GRE,VLSM,NAT,A,easy,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: the original PoE standard with a lower power budget than PoE+?,802.3at,802.1X,802.3bt,802.3af,D,hard,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: PoE+ with more power than 802.3af?,802.11a,802.3at,802.1Q,802.3af,B,hard,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: higher-power PoE for devices requiring more wattage?,802.3af,802.11g,802.1D,802.3bt,D,hard,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: encapsulating Layer 2 networks over Layer 3 for data center overlays?,VRRP,VXLAN,VLSM,VTP,B,hard,false,
Computer - CompTIA Netwroking+,Which term best matches this Network+ description: centrally managing WAN paths across multiple transport types?,STP,SLAAC,SNMP,SD-WAN,D,hard,false,
Computer - CompTIA Netwroking+,Which frequency band commonly has longer range but fewer non-overlapping channels?,60 GHz,6 GHz,5 GHz,2.4 GHz,D,medium,false,
Computer - CompTIA Netwroking+,"Which Wi-Fi band generally offers more channels and less congestion than 2.4 GHz, but shorter range?",2.4 GHz,900 MHz,5 GHz,Bluetooth only,C,medium,false,
Computer - CompTIA Netwroking+,Wi-Fi 6E added operation in which additional frequency band?,900 MHz,2.4 GHz,5 GHz,6 GHz,D,hard,false,
Computer - CompTIA Netwroking+,Which modern Wi-Fi security standard improves protections over WPA2 and supports SAE?,TKIP,WPA3,WEP,WPA,B,medium,false,
Computer - CompTIA Netwroking+,Which wireless authentication mode uses 802.1X/RADIUS rather than a shared passphrase?,WPA2-Enterprise,WEP shared key,WPA2-Personal,Open authentication,A,hard,false,
Computer - CompTIA Netwroking+,What is the human-readable wireless network name advertised to clients?,VLAN ID,SSID,ESSID checksum,BSSID,B,easy,false,
Computer - CompTIA Netwroking+,Which identifier is usually the MAC address of a specific wireless access point radio?,BSSID,Subnet ID,SSID,VLAN ID,A,hard,false,
Computer - CompTIA Netwroking+,Which guest Wi-Fi feature redirects users to a web page for acceptance or login?,Captive portal,DNSSEC,Geofencing,Port mirroring,A,medium,false,
Computer - CompTIA Netwroking+,Which antenna type focuses RF energy toward a target area or link?,Fiber coupler,Loopback plug,Directional antenna,Omnidirectional antenna,C,medium,false,
Computer - CompTIA Netwroking+,Which antenna type radiates in all horizontal directions around the AP?,Omnidirectional antenna,Directional antenna,Patch panel,Media converter,A,easy,false,
Computer - CompTIA Netwroking+,Which AP type depends on a wireless controller for centralized management?,Autonomous AP,Rogue AP,Evil twin AP,Lightweight AP,D,medium,false,
Computer - CompTIA Netwroking+,Which AP type can be configured and managed independently without a controller?,Lightweight AP,Root bridge,Autonomous AP,Thin AP only,C,medium,false,
Computer - CompTIA Netwroking+,Which IPv4 range is private according to RFC1918?,11.0.0.0/8,10.0.0.0/8,100.64.0.0/10,127.0.0.0/8,B,easy,false,
Computer - CompTIA Netwroking+,Which RFC1918 private IPv4 range covers 172.16.0.0 through 172.31.255.255?,172.32.0.0/11,169.254.0.0/16,172.16.0.0/12,172.0.0.0/8,C,medium,false,
Computer - CompTIA Netwroking+,Which RFC1918 private IPv4 range is commonly used by home and small office networks?,192.0.2.0/24,192.169.0.0/16,198.51.100.0/24,192.168.0.0/16,D,easy,false,
Computer - CompTIA Netwroking+,A host self-assigns an APIPA address after DHCP fails. Which range should you expect?,127.0.0.0/8,224.0.0.0/4,169.254.0.0/16,10.0.0.0/8,C,medium,false,
Computer - CompTIA Netwroking+,Which IPv4 block is used for loopback testing?,224.0.0.0/4,172.16.0.0/12,169.254.0.0/16,127.0.0.0/8,D,easy,false,
Computer - CompTIA Netwroking+,What subnet mask corresponds to /24?,255.255.255.0,255.255.255.128,255.255.0.0,255.255.255.252,A,easy,false,
Computer - CompTIA Netwroking+,What subnet mask corresponds to /25?,255.255.255.128,255.255.255.0,255.255.255.224,255.255.255.192,A,medium,false,
Computer - CompTIA Netwroking+,What subnet mask corresponds to /26?,255.255.255.240,255.255.255.224,255.255.255.192,255.255.255.128,C,medium,false,
Computer - CompTIA Netwroking+,What subnet mask corresponds to /27?,255.255.255.240,255.255.255.192,255.255.255.224,255.255.255.248,C,medium,false,
Computer - CompTIA Netwroking+,What subnet mask corresponds to /28?,255.255.255.248,255.255.255.240,255.255.255.224,255.255.255.252,B,hard,false,
Computer - CompTIA Netwroking+,How many usable IPv4 host addresses are available in a typical /24 subnet?,62,254,126,510,B,easy,false,
Computer - CompTIA Netwroking+,How many usable IPv4 host addresses are available in a typical /25 subnet?,30,254,62,126,D,medium,false,
Computer - CompTIA Netwroking+,How many usable IPv4 host addresses are available in a typical /26 subnet?,126,14,62,30,C,medium,false,
Computer - CompTIA Netwroking+,How many usable IPv4 host addresses are available in a typical /27 subnet?,62,6,14,30,D,medium,false,
Computer - CompTIA Netwroking+,How many usable IPv4 host addresses are available in a typical /28 subnet?,2,6,14,30,C,hard,false,
Computer - CompTIA Netwroking+,How many usable IPv4 host addresses are available in a typical /29 subnet?,6,30,2,14,A,hard,false,
Computer - CompTIA Netwroking+,How many usable IPv4 host addresses are available in a typical /30 subnet?,6,4,2,14,C,hard,false,
Computer - CompTIA Netwroking+,An IPv4 address with a first octet from 1 through 126 belongs to which classful range?,Class C,Class D,Class A,Class B,C,medium,false,
Computer - CompTIA Netwroking+,An IPv4 address with a first octet from 128 through 191 belongs to which classful range?,Class C,Class B,Class A,Class D,B,medium,false,
Computer - CompTIA Netwroking+,An IPv4 address with a first octet from 192 through 223 belongs to which classful range?,Class B,Class A,Class E,Class C,D,medium,false,
Computer - CompTIA Netwroking+,An IPv4 address with a first octet from 224 through 239 is associated with what use?,Loopback,Multicast,Class D,Private addressing,C,medium,false,
Computer - CompTIA Netwroking+,An IPv4 address with a first octet from 240 through 255 is associated with which class?,Class E,Class C,Class D,Class B,A,hard,false,
Computer - CompTIA Netwroking+,Which technique allows different subnet sizes within the same larger network?,EIGRP,VLSM,APIPA,NAT64,B,medium,false,
Computer - CompTIA Netwroking+,Which notation writes an IPv4 network as an address followed by a slash prefix length?,MTBF,BSSID,CIDR,FQDN,C,easy,false,
Computer - CompTIA Netwroking+,Which IPv6 prefix is used for link-local addressing?,2000::/3,fc00::/7,fe80::/10,ff00::/8,C,hard,false,
Computer - CompTIA Netwroking+,Which IPv6 address is loopback?,ff02::1,2001:db8::1,fe80::1,::1,D,medium,false,
Computer - CompTIA Netwroking+,Which IPv6 prefix identifies multicast addresses?,2000::/3,ff00::/8,fe80::/10,fc00::/7,B,hard,false,
Computer - CompTIA Netwroking+,Which IPv6 prefix is commonly associated with unique local addresses?,fe80::/10,fc00::/7,2000::/3,ff00::/8,B,hard,false,
Computer - CompTIA Netwroking+,Which IPv6 feature allows a host to self-configure an address using router advertisements?,EAPoL,SLAAC,NAT44,WEP,B,hard,false,
Computer - CompTIA Netwroking+,Which transition method runs IPv4 and IPv6 simultaneously on the same host or network?,Dual stack,STP,NAT64,GRE only,A,hard,false,
Computer - CompTIA Netwroking+,Which transition method allows IPv6-only clients to communicate with IPv4 services through translation?,VLSM,NAT64,Dual stack,VXLAN,B,hard,false,
Computer - CompTIA Netwroking+,Which dynamic routing protocol is commonly used between autonomous systems on the internet?,OSPF,BGP,EIGRP,RIP,B,medium,false,
Computer - CompTIA Netwroking+,Which dynamic routing protocol is link-state and commonly used inside an enterprise?,EIGRP,Static routing,OSPF,BGP,C,medium,false,
Computer - CompTIA Netwroking+,Which Cisco-originated dynamic routing protocol is an advanced distance-vector protocol?,EIGRP,BGP,IS-IS,OSPF,A,hard,false,
Computer - CompTIA Netwroking+,Which routing approach requires an administrator to manually define paths?,Static routing,OSPF,BGP,Dynamic routing,A,easy,false,
Computer - CompTIA Netwroking+,"When two routing protocols learn the same prefix, which value commonly indicates route trustworthiness?",VLAN ID,TTL,MAC address,Administrative distance,D,hard,false,
Computer - CompTIA Netwroking+,"When multiple routes match a destination, what is generally selected before comparing administrative distance?",Highest MTU,Newest route,Lowest interface number,Longest prefix match,D,hard,false,
Computer - CompTIA Netwroking+,"After prefix length and administrative distance are considered, what value helps a routing protocol choose the best path?",Lease time,BSSID,Metric,SSID,C,hard,false,
Computer - CompTIA Netwroking+,Which function translates private internal addresses to routable addresses?,NAT,STP,LACP,LLDP,A,medium,false,
