category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Television,"On television miniseries, Rich Man, Poor Man Book 1, who played the role of Tom Jordache?",Peter Strauss,Perry King,Nick Nolte,Gavan O Herlihy,C,medium,false,
Television,Which of these shows did Alan Hale Jr. play on?,Bewitched,Gilligans Island,Dark Shadows,None of the above,B,medium,false,
Television,Which of these shows did Russell Johnson play on?,Rosanne,Bewitched,Gilligans Island,Cosby,C,medium,false,
Television,Which of these shows did Milburn Stone play on?,Gunsmoke,Bonanza,Dynasty,Good Times,A,medium,false,
Television,Which of these shows did Eve Plumb play on?,Little House on the Prairie,Cosby,The Waltons,The Brady Bunch,D,medium,false,
Television,Which of these shows did Anissa Jones play on?,Bewitched,Good Times,Everybody Loves Raymond,Family Affair,D,medium,false,
Television,Which of these shows did Betty Lynn play on?,Gilligans Island,Dark Shadows,The Andy Griffith Show,The Life of Riley,C,medium,false,
Television,Which of these shows did Eddie Albert play on?,The Love Boat,Green Acres,The Mod Squad,Alf,B,medium,false,
Television,"Name the two main families in the TV series Soap, which ran on ABC from 1977 to 1981.",The Tates and the Smiths,The Tates and the Campbells,The Campbells and the Bradys,The Campbells and the Nelsons,B,medium,false,
Television,"What were the first names of the Tuscadero sisters, portrayed by Suzi Quatro and Roz Kelly, on TV series, Happy Days?",Leather and Suede,Leather and Pinky,Pinky and Blue,Black and Blue,B,medium,false,
Television,"In detective series Baretta, detective Tony Baretta lived in a run-down hotel with what pet?","Fred, the cockatoo","Max, the Border Collie","Tink, the snake","Boz, the turtle",A,medium,false,
Television,"On the sitcom Brady Bunch, Carol was a single mother before marrying Mike Brady, because her husband had been killed in a car accident.",True,False,,,B,medium,false,
Television,"What was Skipper Grumbys first name on TV sitcom, Gilligans Island?",Jonas,Jonathon,John,Joseph,A,medium,false,
Television,"Jaime Sommers, the bionic woman who first appeared on TV series The Six Million Dollar Man, was nearly killed in an accident involving what?",A car,A spacecraft,A parachute,Scuba diving,C,medium,false,
Television,"What actor played the character of Vinnie Barbarino on the sitcom, Welcome Back, Kotter?",Patrick Duffy,Don Johnson,John Ritter,John Travolta,D,medium,false,
Television,"What was the name of Radars dog in the 1972-1983 TV series, M*A*S*H?",Soldier,Ranger,Trooper,Buck,B,medium,false,
Television,"Which actress played the oldest sister, Marcia Brady, on The Brady Bunch?",Maureen McCormick,Ann B. Davis,Maureen McGovern,Florence Henderson,A,medium,false,
Television,Which actor played the Skipper on the cult sitcom Gilligans Island?,Jonas Quimby,Jonas Hale,Alan Thicke,Alan Hale,D,medium,false,
Television,"Steve Douglas, Mikes father on television series sitcom, My Three Sons was portrayed by actor Edwin R. Murray.",False,True,,,A,medium,false,
Television,"MTV super stars, Jessica and Ashlee Simpsons father used to be a youth minister at a church before managing their careers.",False,True,,,B,medium,false,
Television,"What actor portrays bumbling idiot deputy, Barney Fife, in The Andy Griffith Show?",Jim Nabors,Don Knotts,George Lindsay,Andy Griffith,B,medium,false,
Television,What Places in the Heart star also played the starring role of The Flying Nun in her earlier days?,Meryl Streep,Cher,Sally Field,Cicely Tyson,C,medium,false,
Television,"Baywatch hunk, David Hasselhoff, also starred in a TV detective series called Vegas.",False,True,,,A,medium,false,
Television,"Buddy Ebsen, who played Detective Barnaby Jones on the TV series Barnaby Jones, and Jed Clampett on the Beverly Hillbillies, served for 5 years as a lieutenant in what branch of the United States armed forces?",United States Army,United States Coast Guard,United States Navy,United States Air Force,B,medium,false,
Television,"This TV mom, who was married to Darrin, had a daughter Tabitha and a son Adam.",Jill Taylor,Samantha Stephens,Edith Bunker,Claire Huxtable,B,medium,false,
Television,"This blue-haired mom and her husband Homer had 3 kids, Bart, Lisa and Maggie.",Edith Bunker,Thelma Harper,Marge Simpson,Betty Rubble,C,medium,false,
Television,"This TV character and her spouse Tim The Tool Man were the parents of  Brad, Randy and Mark.",Florida Evans,Maureen Robinson,Jill Taylor,Edith Bunker,C,medium,false,
Television,"This hard-working TV mother and her husband James took care of their three children, J. J., Thelma and Michael.",Thelma Harper,Roseanne Conner,Florida Evans,Isabel Sanford,C,medium,false,
Television,"This TV mom and her husband John struggle to live a decent life during the Great Depression and the Second World War, taking care of their seven kids, John Boy, Mary Ellen, Jason, Erin, Ben, Jim Bob and Elizabeth.",Jill Taylor,Marge Simpson,Olivia Walton,Betty Rubble,C,medium,false,
Television,"Which TV sharp-tongued widow had a son, named Vinton?",Edith Bunker,Shirley Partridge,Thelma Harper,Lois Wilkerson,C,medium,false,
Television,"This TV character, who is a trained biochemist, and her husband John are the parents of  Judy, Penny and Will.",Claire Huxtable,Maureen Robinson,Thelma Harper,Elizabeth Montgomery,B,medium,false,
Television,"This TV mom and her husband Cliff live in in Brooklyn, New York with their kids Sondra, Denise, Theo, Vanessa and Rudy.",Carol Brady,Jill Taylor,Isabel Sanford,Claire Huxtable,D,medium,false,
Television,"This TV mom and her husband Hal are the parents of Francis, Reese, Malcom, Dewey and Jamie.",Samantha Stephens,Lois Wilkerson,Wilma Flintstone,Jane Curtin,B,medium,false,
Television,"This bossy and dominant TV character and her easy-going husband Dan have three children, Becky, Darlene, and DJ.",Anne Romano,Olivia Walton,Thelma Harper,Roseanne Conner,D,medium,false,
Television,What year did the popular sitcom Happy Days first hit the airwaves?,1969,1974,1970,1968,B,medium,false,
Television,"Ralph Malph, the chracter from Happy Days who left with Richie to join the army, was played by which actor?",Donny Most,Anson Williams,Randolph Roberts,Gavan O Herlihy,A,medium,false,
Television,What high school did the gang from the sitcom Happy Days attend?,Cleveland,Fillmore,Jefferson,Madison,C,medium,false,
Television,The sci-fi-based sitcom Mork and Mindy was a spinoff from the 70s show Happy Days.,False,True,,,B,medium,false,
Television,"What was the name of Fonzies girlfriend, portrayed on the show Happy days by actress Roz Kelly?",Laverne,Dawn,Phoebe,Pinky,D,medium,false,
Television,"What was the last name of Chachi, the character from Happy Days, who eventually married Joanie Cunningham?",Fonzarelli,Arcola,DeMartino,Cappiacola,B,medium,false,
Television,"On the ABC show Happy Days, Richie got married to Lori Beth, who was portrayed by which actress?",Linda Lavin,Lynda Purl,Lynda Goodfriend,Linda Schwartz,C,medium,false,
Television,"On the sitcom Happy Days, Fonzie worked as a mechanic in which garage?",Casperellis Repair Shop,Pinkys Fix  It Fast,Arthurs  Auto Shop,Broncos Garage,D,medium,false,
Television,Who played the part of Fonzies father in the ABC TV series Happy Days?,Cesar Romero,Joey Bagadonuts,Vicent Gardenia,Al Molinaro,A,medium,false,
Television,What was the name of the oldest Cunningham brother on the show  Happy Days?,Chuck,Mitch,Bobby,Billy,A,medium,false,
Television,"This character from the popular sitcom Happy Days was a waitress on roller skates, played by Beatrice Cohen.",Jan,Marsha,Cindy,Carol,B,medium,false,
Television,Heather O Rourke who played the little girl in Poltergeist was a regular cast member of the 70s hit show Happy Days.,True,False,,,A,medium,false,
Television,"Who played the role of  Police Officer Jon Baker on the hit show CHiPs, which hit the airwaves in 1977?",Bruce Penhall,Robert Pine,Larry Wilcox,Paul Linke,C,medium,false,
Television,"This actor played the role of Nels Oleson, the proprietor of the towns general store, in the TV series Little House on the Prairie.",Kevin Hagen,Michael Landon,Richard Bull,Dabs Greer,C,medium,false,
Television,Which Emmy-winning actor portrayed detective Dan Tanna on the 70s show  Vegas?,David Hasselhoff,Sam Elliot,Greg Evigan,Robert Urich,D,medium,false,
Television,"Who played the role of Lt. Bill Crowley on the hit television show Police Woman, that ran from 1974 to 1978?",Jerry Reed,Val Bisoglio,Earl Holliman,Dave Madden,C,medium,false,
Television,Which Canadian actor starred on the sitcom Diffrent Strokes as the rich widower Phillip Drummond?,Robert Conrad,Conrad Janis,Conrad Bain,William Conrad,C,medium,false,
Television,"This African-American actor played the role of Grady Wilson on the sitcom Sanford and Son, which debuted on NBC in 1972.",Slappy White,Don Bexley,Demond Wilson,Whitman Mayo,D,medium,false,
Television,The Facts of Life was the only spin-off from the popular television show Diffrent Strokes.,True,False,,,B,medium,false,
Television,Who starred on the sitcom Alice as the neurotic and feather-brained Vera?,Polly Holliday,Beth Howland,Celia Weston,Diane Ladd,B,medium,false,
Television,"Phillip McKeon, who played Alices son Tommy Hyatt on the show Alice, is a relative of Nancy McKeon.",False,True,,,B,medium,false,
Television,"Who played the role of  Lori Beth Allen on the sitcom Happy Days, that debuted on ABC in 1974?",Cathy Silvers,Linda Purl,Crystal Bernard,Lynda Goodfriend,D,medium,false,
Television,"In episode #48 of the sitcom The Brady Bunch, entitled  Alices September Song, Alice gets a visit from an old boyfriend whose name is what?",Mark Millard,Sam  Dabutcher,Mike Gregory,John Stephenson,A,medium,false,
Television,What was the name of Cindys beloved doll in the The Brady Bunch?,Baby This and That,Mrs. Beasley,Kitty Karryall,Tiffany Taylor,C,medium,false,
Television,"This actor portrayed Sam the Butcher, a recurring character in the TV series, The Brady Bunch.",Joe E. Ross,Allan Melvin,Jerry Van Dyke,Carroll  OConnor,B,medium,false,
Television,"This actor is famous for playing the role of Peter Brady on the sitcom, The Brady Bunch.",Michael Knight,Ted Knight,Barry Williams,Christopher Knight,D,medium,false,
Television,"In Getting Gregs Goat, an episode of The Brady Bunch, Greg steals the goat Raquel, mascot of which rival school?",Millard Fillmore High School,Carver High School,Coolidge High School,James Madison High School,C,medium,false,
Television,"This character, played by Robbie Rist is Carols nephew, who appeared in the final season of  The Brady Bunch.",Stan,Oliver,Sigmund,Jason,B,medium,false,
Television,"In 54-40 and Fight, an episode of The Brady Bunch,  the kids collect trading stamps and decide who will keep control over all stamps, using what type of contest?",3 legged race in the backyard,Building a house of cards,Doing chin ups on the swing set,Bicycle race,B,medium,false,
Television,What was Carols full name before she married Mike Brady in the pilot episode of The Brady Bunch?,Carol Luise Anderson,Carol Tyler Martin,Carol Anderson Bradford,Carol Brown Whitaker,B,medium,false,
Television,"This actress portrays Aunt Jenny in an episode of the The Brady Bunch, entitled Jans Aunt Jenny.",Natalie Schaefer,June Lockhart,Frances Whitfield,Imogene Coca,D,medium,false,
Television,"This actress, who as an adult got into graphic design, played the role of Cindy, one of Carols daughters on The Brady Bunch.",Cynthia Olsen,Susan Olsen,Mary Kate Olsen,Nellie Olsen,B,medium,false,
Television,What year did the long-running television show Cheers  first hit the airwaves?,1980,1979,1982,1984,C,medium,false,
Television,"Sam Malone, the bartender and owner of the eponymous bar on the show Cheers, was a former major league pitcher. What was his nickname as a player?",Mayday Malone,Sam the Man,The Mighty Malone,Strike em Out Sammy,A,medium,false,
Television,Who played the role of the blond waitress Diane Chambers in the 80s TV series Cheers?,Shelley Long,Kirstie Alley,Jackie Swanson,Diane Lane,A,medium,false,
Television,The television show Frasier was a spinoff of the sitcom Cheers.,True,False,,,A,medium,false,
Television,"On the sitcom Cheers, actress Rhea Perlman played the role of Carla. What was Carlas last name?",Esposito,Tortelli,Gianculli,Farlow,B,medium,false,
Television,What was the name of  Woody Boyds girlfriend on the show Cheers?,Nelly,Shelley,Michelle,Kelly,D,medium,false,
Television,"What was the maiden name of Frasier Cranes wife Lilith, portrayed on the show Cheers by Bebe Neuwirth?",Schwartz,Tannenbaum,Sternin,Goldschmidt,C,medium,false,
Television,Hall of Fame baseball player Wade Boggs appeared on the NBC sitcom Cheers.,True,False,,,A,medium,false,
Television,"What is the theme song of the TV show Cheers, performed by Gary Portnoy?",Love and Marriage,Do You Remember Me,Where Everybody Knows Your Name,I Love You,C,medium,false,
Television,What year did the popular NBC show Cheers go off the air?,1993,1997,1992,1994,A,medium,false,
Television,"Which New York City school did Archie Bunker from TV series, All in the family attend?",Long Island City,William Cullen Bryant,James Madison,Grover Cleveland,B,medium,false,
Television,In what year did the popular sitcom All in the Family first hit the airwaves?,1972,1969,1970,1971,D,medium,false,
Television,"In the sitcom All in the family, Archie Bunker was a dock foreman for what company?",Bills bait and Tackle,Johnny Estradas Hardware Goods,Freemans  Bait and Tackle,Prendergast Tool and Die company,D,medium,false,
Television,"In TV series All in the Family, the Bunkers resided at what address?",22-20 77th Street,23-34 Dorothy Place,1313 Mockingbird Lane,704 Houser Street,D,medium,false,
Television,"In the series All in the Family, what nickname was given to Michael Stivic by his father-in-law, Archie Bunker?",Dummy,Dingbat,Big Butt,Meathead,D,medium,false,
Television,"This character from All in the Family, played by actress Danielle Brisebois, was adopted by the Bunkers.",Stephanie,Billie,Gloria,Millie,A,medium,false,
Television,"In season four of  All in the family, Betty Garrett and Vincent Gardenia played the Bunkers new next-door neighbors, whose last name was what?",Esposito,Lorenzo,Cappiacola,LaRocca,B,medium,false,
Television,"What was the name of the bar, that Archie Bunker used to frequent in All in the family?",Kelseys Bar,The Manor Lounge,Murrays Bar and Grill,O Neills Pub,A,medium,false,
Television,"The sitcom, All in the Family is based on what British TV series?",Honey I Love You,Archibald And Edith,Till Death Do Us Part,The British Are Coming,C,medium,false,
Television,Which African-American couple lived next to the Bunkers on All in the Family?,The Montgomerys,The Johnsons,The Whites,The Jeffersons,D,medium,false,
Television,"Amy has one brother, but he has been called two different names.  He is mentioned and seen once in an early season. In later seasons he appears with a different name.  What are the two names he has been referred to as?",A. Peter  Rusty,C. Rusty  Russell,B. Peter  Russell,D. Russell  Ryan,C,medium,false,
Television,"After Deborahs parents divorce, they visit for Thanksgiving.  What does Ray witness that creeps him out?",Warren watching an adult movie.,Warren  Lois in bed together.,Lois kissing Robert.,Warren in bed naked.,B,medium,false,
Television,What was Roberts ex-wifes name as an exotic dancer in Atlantic City?,Peppermint,Cinnamon,Honey,Bambi,B,medium,false,
Television,"After Marie drives the car into Ray and Deborahs house, why does Ray get so upset when it is repaired?",Deborah doesnt think it looks the same as before.,Frank wont pay for it.,The stripes on the new wallpaper are different.,The window is moved over.,C,medium,false,
Television,How did Robert get injured on the job?,He was attacked by a rabid dog.,He fell in a manhole.,He was gored by a bull.,He was shot during a robbery.,C,medium,false,
Television,Where was Deborah working when she met Raymond?,For the New York Mets.,"At the Hunt, Rogers and Snyder law firm.",For the New York Rangers.,At The Charlotte Sterling Advertising Agency.,C,medium,false,
Television,What did Robert get Amy for their first Valentines Day together.,Iguana,Puppy,Flowers,A necklace,A,medium,false,
Television,Where did Frank say he learned to play ping pong?,"In Korea, during the war.",In college.,From his father.,At the lodge.,A,medium,false,
Television,Who does Ray get into a fight with when he takes Allie to sell Campfire Girl Cookies?,Allie,"The Troop leader, Peggy",A neighbor,A business owner,B,medium,false,
Television,What indiscretion does Deborah commit during college that ended up on the front page of the paper?,She got drunk.,She went to a nude beach.,She got arrested for lewd behavior.,She got topless at Mardi Gras.,D,medium,false,
Television,"When Raymond is seen swing dancing at a club, what does a woman comment that may be wrong with him.",A seizure.,He is mentally challenged.,An inner ear problem.,Body spasms.,C,medium,false,
Television,This TV cartoon character used the catchphrase HEY HEY HEY starting in 1972.,Fat Albert,Scooby Doo,Underdog,Archie Andrews,A,medium,false,
Television,"Danger, Will Robinson was heard each week on this science fiction show back in 1965.",Johnny Quest,Mannix,Its About Time,Lost in Space,D,medium,false,
Television,"This show, set in Chicago, featured a character who used the catchphrase Dyn-o-mite.",The Mary Tyler Moore Show,Good Times,The Dick Van Dyke Show,Barnaby Jones,B,medium,false,
Television,Godll get you for that was the catchphrase of Edith Bunkers cousin who appeared on which of these shows?,Maude,Columbo,The Jackie Gleason Show,The Waltons,A,medium,false,
Television,Is that your final answer was said in each episode by the host of what game show?,Jeopardy,Who Wants To Be Millionaire,Match Game P.M.,The Wheel Of Fortune,B,medium,false,
Television,The one-word catchphrase Stifle! was addressed to Edith Bunker weekly on what TV show?,Mannix,Good Times,All in the Family,The X-Files,C,medium,false,
Television,"Baby, youre the greatest could be heard from a New York bus driver on what show?",The A-Team,The Honeymooners,Bonanza,Gunsmoke,B,medium,false,
Television,"The catchphrase Good night, John Boy could be heard at the end of each episode of this family show.",The Waltons,Leave it to Beaver,Sanford and Son,The Honeymooners,A,medium,false,
Television,"At the end of most episodes of this show, Steve McGarrett would say Book em Danno.",Barney Miller,Hawaii Five - 0,Mannix,The Andy Griffith Show,B,medium,false,
Television,Come on down is a catchphrase heard on this game show hosted by Bob Barker.,The Price Is Right,Blockbusters,Super Password,Lingo,A,medium,false,
Television,"What 70s television show featured three waitresses who worked at a diner in Phoenix, Arizona?",Roseanne,Alice,Gimme a Break,Food for Thought,B,medium,false,
Television,"This controversial television show, which was the hit of 1977, centered around two families - the Tates and the Campbells.",Mamas Family,Soap,Love Sidney,Im A Big Girl Now,B,medium,false,
Television,"This 70s television, patterned after the hit series Love, American Style, consisted of sketches dealing with love of all types, young and old, married and unmarried. All of the stories took place on a luxury cruise ship.",Love Connection,Fantasy Island,Blanskys Beauties,The Love Boat,D,medium,false,
Television,"This 70s television show, set in Pasadena, California, focused on a middle class family, the Lawrences. The father Doug Lawrence was a lawyer.",Eight Is Enough,Family,Family Affair,Family Matters,B,medium,false,
