category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Computer - DevOps,Which DevOps concept best matches this description: a test that verifies components work correctly together.,Service Level Indicator,Observability,Rolling deployment,Integration test,D,easy,false,
Computer - DevOps,Which DevOps concept best matches this description: a test that exercises a complete user or system flow.,Blue-green deployment,Linux inode,Canary deployment,End-to-end test,D,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: a release method with two production-like environments where traffic is switched from old to new.,Platform engineering,Blue-green deployment,Feature flag,SCA,B,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: a release method that sends a small percentage of traffic to a new version before wider rollout.,Canary deployment,Blameless postmortem,Rolling deployment,SBOM,A,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: a release method that gradually replaces old instances with new ones.,End-to-end test,GitOps,Trace,Rolling deployment,D,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: a runtime switch that enables or disables behavior without redeploying code.,Continuous delivery,Runbook,Feature flag,SCA,C,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: a source control practice where developers integrate frequently into a main branch with short-lived branches.,Kong Route,Trunk-based development,End-to-end test,Log,B,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: using Git as the source of truth for declarative infrastructure or application state.,Linux inode,GitOps,Rolling deployment,Blameless postmortem,B,medium,false,
Computer - DevOps,"Which DevOps concept best matches this description: the ability to understand system behavior from external outputs such as logs, metrics, and traces.",Observability,Platform engineering,Canary deployment,Unit test,A,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: an event record emitted by software or infrastructure.,Change fail rate,Shift left testing,DevSecOps,Log,D,easy,false,
Computer - DevOps,"Which DevOps concept best matches this description: a numeric measurement over time, such as latency or error rate.",Metric,Trace,Integration test,Traefik EntryPoint,A,easy,false,
Computer - DevOps,Which DevOps concept best matches this description: a representation of a request path through distributed services.,DevOps,Trace,Continuous integration,SAST,B,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: a quantitative measurement of some aspect of service reliability.,Continuous deployment,Service Level Indicator,Trunk-based development,Lead time for changes,B,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: a target value or range for an SLI over a time window.,Trace,Canary deployment,GitOps,Service Level Objective,D,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: the acceptable amount of unreliability implied by an SLO.,Continuous integration,Error budget,Trace,Integration test,B,hard,false,
Computer - DevOps,"Which DevOps concept best matches this description: the organized process for detecting, communicating, mitigating, and learning from service incidents.",SAST,Incident response,Runbook,Idempotence,B,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: documented operational steps for routine tasks or incident response.,Rolling deployment,Lead time for changes,Runbook,Platform engineering,C,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: a learning-focused review that avoids personal blame and identifies systemic improvements.,Argo CD Application,SAST,Blameless postmortem,Continuous deployment,C,medium,false,
Computer - DevOps,"Which DevOps concept best matches this description: manual, repetitive operational work that scales linearly and has little enduring value.",Toil,Argo CD Application,Runbook,Kong Route,A,hard,false,
Computer - DevOps,Which DevOps concept best matches this description: building internal platforms and golden paths that improve developer experience and delivery flow.,Golden path,Feature flag,End-to-end test,Platform engineering,D,medium,false,
Computer - DevOps,"Which DevOps concept best matches this description: a paved, recommended way for teams to build, deploy, and operate services.",Kubernetes Pod,Rolling deployment,Change fail rate,Golden path,D,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: integrating security practices into DevOps workflows and CI/CD pipelines.,Integration test,Pipeline as code,Continuous deployment,DevSecOps,D,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: static application security testing that analyzes source or compiled code without running it.,Argo CD Application,Trace,SAST,Traefik EntryPoint,C,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: dynamic application security testing that tests a running application from the outside.,Configuration drift,Toil,Idempotence,DAST,D,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: software composition analysis that checks third-party dependencies for risks such as vulnerabilities.,Traefik EntryPoint,SCA,SAST,Idempotence,B,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: a software bill of materials listing components and dependencies in a software artifact.,Trunk-based development,GitOps,SBOM,Infrastructure as Code,C,hard,false,
Computer - DevOps,Which DevOps concept best matches this description: a DORA metric measuring how often software is deployed.,Error budget,Trunk-based development,Deployment frequency,Change fail rate,C,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: a DORA metric measuring how long it takes changes to reach production.,Lead time for changes,Continuous deployment,Runbook,Blameless postmortem,A,medium,false,
Computer - DevOps,Which DevOps concept best matches this description: a DORA metric measuring the proportion of deployments that cause failures requiring intervention.,Traefik EntryPoint,Service Level Objective,Change fail rate,SBOM,C,medium,false,
Computer - DevOps,Which practice requires every code change to be integrated and tested frequently?,Continuous integration,Continuous deployment,Blue-green deployment,Manual release notes only,A,easy,false,
Computer - DevOps,Which practice keeps software releasable but may still include a manual production approval?,Continuous delivery,Continuous deployment,Configuration drift,Toil,A,medium,false,
Computer - DevOps,Which practice automatically releases every validated change to production?,Continuous deployment,Continuous delivery,Static analysis,Manual CAB approval,A,medium,false,
Computer - DevOps,"Which DevOps practice uses versioned definitions for networks, virtual machines, and load balancers?",Infrastructure as Code,Ad hoc SSH changes,Manual inventory,Screenshot documentation,A,easy,false,https://learn.microsoft.com/en-us/devops/_img/infrastructureascode_600x300-3.png
Computer - DevOps,Which IaC property means a deployment command can be repeated and still reach the same desired state?,Idempotence,Entropy,Side effect amplification,Branch protection,A,medium,false,https://learn.microsoft.com/en-us/devops/_img/infrastructureascode_600x300-3.png
Computer - DevOps,What problem does IaC help reduce when environments become unique snowflakes?,Configuration drift,Blue-green routing,Tracer sampling,Pull request review,A,medium,false,https://learn.microsoft.com/en-us/devops/_img/infrastructureascode_600x300-3.png
Computer - DevOps,Which deployment strategy exposes a small subset of users or traffic to the new version first?,Canary deployment,Blue-green deployment,Big-bang deployment,Static analysis,A,medium,false,
Computer - DevOps,Which deployment strategy switches traffic between two production-like environments?,Blue-green deployment,Canary deployment,Unit test deployment,Artifact publishing,A,medium,false,
Computer - DevOps,Which strategy replaces old instances gradually with new instances?,Rolling deployment,Manual hotfix,Branch rebase,Snapshot restore,A,easy,false,
Computer - DevOps,Which runtime control can turn a feature on or off without redeploying?,Feature flag,Semantic version,Unit test,Checksum,A,easy,false,
Computer - DevOps,Which source-control approach favors frequent integration into a shared main branch?,Trunk-based development,Long-lived release branches only,Manual patch copying,Binary-only deployments,A,medium,false,
Computer - DevOps,Which practice uses Git as the source of truth for desired declarative state?,GitOps,ChatOps,SAST,Toil,A,easy,false,
Computer - DevOps,Which observability signal is a numeric time-series value?,Metric,Log,Trace,Runbook,A,easy,false,
Computer - DevOps,Which observability signal records discrete events?,Log,Metric,Trace,SLO,A,easy,false,
Computer - DevOps,Which observability signal helps follow a request across microservices?,Trace,Log,Static analyzer,Artifact checksum,A,medium,false,
Computer - DevOps,Which reliability concept is a measured ratio or value such as request latency under 300 ms?,Service Level Indicator,Service Level Objective,Error budget,Runbook,A,medium,false,
Computer - DevOps,Which reliability concept defines a target for an SLI over a time window?,Service Level Objective,Service Level Indicator,Deployment frequency,Postmortem,A,medium,false,
Computer - DevOps,Which concept represents the allowed unreliability before a team should slow risky changes?,Error budget,Lead time,Tag,Branch,A,hard,false,
Computer - DevOps,"Which process coordinates detection, mitigation, communication, and learning during outages?",Incident response,Artifact caching,Static routing,Dependency vendoring,A,medium,false,
Computer - DevOps,Which document gives operational steps for common tasks or incidents?,Runbook,SBOM,Package lock,Kanban card,A,easy,false,
Computer - DevOps,Which review style emphasizes systemic learning instead of personal blame?,Blameless postmortem,Punitive audit,Manual release gate,Binary diff,A,medium,false,
Computer - DevOps,Which security testing type analyzes source or compiled code without executing the app?,SAST,DAST,Chaos testing,Canary testing,A,medium,false,
Computer - DevOps,Which security testing type probes a running application?,DAST,SAST,SCA,SBOM,A,medium,false,
Computer - DevOps,Which security practice checks third-party dependencies and libraries?,SCA,Blue-green,Trunk-based development,Trace sampling,A,medium,false,
Computer - DevOps,Which artifact lists software components and dependencies?,SBOM,SLO,SLI,MTTR,A,hard,false,
Computer - DevOps,Which DORA metric measures how often deployments happen?,Deployment frequency,Lead time for changes,Change fail rate,Time to restore service,A,easy,false,
Computer - DevOps,Which DORA metric measures time from code change to production?,Lead time for changes,Deployment frequency,Change fail rate,Test coverage,A,medium,false,
Computer - DevOps,Which DORA metric tracks the share of deployments that require immediate intervention?,Change fail rate,Deployment frequency,Lead time for changes,Cycle time only,A,medium,false,
Computer - DevOps,Which DORA metric tracks recovery after a deployment failure?,Failed deployment recovery time,Pull request size,Build cache hit rate,Unit test duration,A,medium,false,
Computer - DevOps,Which DORA metric added to newer guidance tracks unplanned deployments after incidents?,Deployment rework rate,Code coverage,Mean branch age,Artifact size,A,hard,false,
Computer - DevOps,Which technique deliberately introduces failures to test resilience?,Chaos engineering,Code signing,Static linking,Branch protection,A,hard,false,
Computer - DevOps,"Which DevOps idea reduces manual, repetitive operational work through automation?",Toil reduction,Snowflake servers,Manual change windows,Long-lived hotfixes,A,medium,false,
Computer - DevOps,Which discipline creates internal platforms and self-service paths for delivery teams?,Platform engineering,Manual release management only,Port scanning,Artifact mirroring only,A,medium,false,
Computer - DevOps,Which phrase describes a recommended paved path for developers to build and deploy safely?,Golden path,Cold standby,Hotfix tunnel,Service mesh only,A,medium,false,
Computer - DevOps,Which pipeline practice stores CI/CD definitions in version control?,Pipeline as code,Production SSH editing,Manual gate only,Snapshot rollback,A,easy,false,
Computer - DevOps,True or False: DevOps combines cultural practices and automation to improve software delivery and operations.,True,False,,,A,easy,false,
Computer - DevOps,"True or False: Continuous integration usually encourages large, infrequent merges after months of isolated work.",True,False,,,B,easy,false,
Computer - DevOps,"True or False: Continuous delivery keeps changes in a releasable state, even if production deployment is manually approved.",True,False,,,A,medium,false,
Computer - DevOps,True or False: Continuous deployment means every validated change can be released automatically to production.,True,False,,,A,medium,false,
Computer - DevOps,True or False: Infrastructure as Code uses versioned descriptive models for infrastructure.,True,False,,,A,easy,false,
Computer - DevOps,True or False: IaC is intended to increase environment drift by making every environment unique.,True,False,,,B,easy,false,
Computer - DevOps,True or False: Idempotent automation should converge to the same desired state when run repeatedly.,True,False,,,A,medium,false,
Computer - DevOps,True or False: Pipeline definitions stored as YAML in a repository are an example of pipeline as code.,True,False,,,A,easy,false,
Computer - DevOps,True or False: Blue-green deployment typically uses two production-like environments and switches traffic.,True,False,,,A,medium,false,
Computer - DevOps,True or False: Canary deployment immediately sends 100 percent of traffic to the new version by definition.,True,False,,,B,medium,false,
Computer - DevOps,True or False: Feature flags can decouple deployment from feature release.,True,False,,,A,medium,false,
Computer - DevOps,"True or False: Observability commonly uses logs, metrics, and traces.",True,False,,,A,easy,false,
Computer - DevOps,True or False: A metric is usually a discrete text event while a log is always a numeric time series.,True,False,,,B,easy,false,
Computer - DevOps,True or False: An SLO sets a target for an SLI over a period of time.,True,False,,,A,medium,false,
Computer - DevOps,True or False: An error budget represents the acceptable amount of unreliability implied by an SLO.,True,False,,,A,hard,false,
Computer - DevOps,True or False: Blameless postmortems focus on learning and systemic fixes rather than personal blame.,True,False,,,A,medium,false,
Computer - DevOps,True or False: DevSecOps means security is completely postponed until after production deployment.,True,False,,,B,easy,false,
Computer - DevOps,True or False: SAST analyzes code without needing to run the application.,True,False,,,A,medium,false,
Computer - DevOps,True or False: DAST tests a running application from the outside.,True,False,,,A,medium,false,
Computer - DevOps,True or False: An SBOM lists software components and dependencies.,True,False,,,A,hard,false,
Computer - DevOps,True or False: Deployment frequency is a DORA metric.,True,False,,,A,easy,false,
Computer - DevOps,True or False: Lead time for changes is unrelated to delivery speed.,True,False,,,B,medium,false,
Computer - DevOps,True or False: Change fail rate measures the proportion of deployments causing failure requiring intervention.,True,False,,,A,medium,false,
Computer - DevOps,True or False: Time to restore or failed deployment recovery time measures how quickly service is recovered after failure.,True,False,,,A,medium,false,
Computer - DevOps,True or False: Platform engineering usually aims to reduce developer friction with reusable self-service capabilities.,True,False,,,A,medium,false,
