category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G011.",Turquoise,Spodumene,Emerald,Prehnite,A,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Turquoise-40031.jpg/330px-Turquoise-40031.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G012.",Hematite,Talc,Jade,Dolomite,C,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Jadestein.jpg/330px-Jadestein.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G013.",Lapis lazuli,Corundum,Smoky quartz,Garnet,D,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Garnet_Andradite20.jpg/330px-Garnet_Andradite20.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G014.",Gypsum,Biotite,Spodumene,Pearl,D,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Various_pearls.jpg/330px-Various_pearls.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G015.",Calcite,Carnelian,Kyanite,Peridot,D,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Forsterite-Olivine-tmu14a.jpg/330px-Forsterite-Olivine-tmu14a.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G016.",Labradorite,Talc,Jade,Zircon,D,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Zircon-dtn1a.jpg/330px-Zircon-dtn1a.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G017.",Sapphire,Spinel,Pyrite,Azurite,B,hard,false,https://upload.wikimedia.org/wikipedia/commons/b/b9/Calcite-Spinel-dtn37a.jpg
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G018.",Hematite,Tourmaline,Serpentine,Orthoclase,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Tourmaline-121240.jpg/330px-Tourmaline-121240.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G019.",Quartz,Citrine,Celestine,Amber,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Citrine_taillee.jpg/330px-Citrine_taillee.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G020.",Onyx,Zircon,Rose quartz,Corundum,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Agate-Quartz-49959.jpg/330px-Agate-Quartz-49959.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G021.",Jasper,Emerald,Biotite,Gypsum,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Jasper_outcrop_in_the_Bucegi_Mountains.jpg/330px-Jasper_outcrop_in_the_Bucegi_Mountains.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G022.",Agate,Lapis lazuli,Pyrite,Chalcedony,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Lapis-lazuli_hg.jpg/330px-Lapis-lazuli_hg.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G023.",Smoky quartz,Malachite,Zoisite,Sunstone,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Malachite%2C_Zaire.jpg/330px-Malachite%2C_Zaire.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G024.",Apatite,Moonstone,Jasper,Amber,D,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Amber2.jpg/330px-Amber2.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G025.",Topaz,Aventurine,Moonstone,Onyx,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Aventurine.jpg/330px-Aventurine.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G026.",Malachite,Talc,Zoisite,Azurite,D,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Azurite_-_New_Nevada_Lode%2C_La_Sal%2C_Utah%2C_USA.jpg/330px-Azurite_-_New_Nevada_Lode%2C_La_Sal%2C_Utah%2C_USA.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G027.",Spinel,Beryl,Iolite (cordierite),Smoky quartz,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Beryl09.jpg/330px-Beryl09.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G028.",Olivine,Pearl,Calcite,Labradorite,C,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Calcite_Variation.png/330px-Calcite_Variation.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G029.",Apatite,Carnelian,Agate,Talc,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Carnelian_sard_%28mineral_specimen%29.jpg/330px-Carnelian_sard_%28mineral_specimen%29.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G030.",Dolomite,Apatite,Chalcedony,Morganite,C,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Quartz-46809.jpg/330px-Quartz-46809.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G031.",Labradorite,Sunstone,Pyrite,Chrysoberyl,D,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Chrysoberyl-282796.jpg/330px-Chrysoberyl-282796.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G032.",Opal,Ruby,Olivine,Chrysocolla,D,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Chrysocolla-230109.jpg/330px-Chrysocolla-230109.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G033.",Corundum,Onyx,Carnelian,Kyanite,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Several_corundum_crystals.jpg/330px-Several_corundum_crystals.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G034.",Spodumene,Azurite,Fluorite,Jasper,C,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/3192M-fluorite1.jpg/330px-3192M-fluorite1.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G035.",Dolomite,Amber,Beryl,Hematite,D,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/WLA_hmns_Hematite.jpg/330px-WLA_hmns_Hematite.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G036.",Aquamarine,Zircon,Biotite,Jadeite,D,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Jadeite_%28GeoDIL_number_-_1607%29.jpg/330px-Jadeite_%28GeoDIL_number_-_1607%29.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G037.",Jade,Spodumene,Pearl,Kyanite,D,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Kyanite_crystals.jpg/330px-Kyanite_crystals.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G038.",Malachite,Calcite,Labradorite,Zoisite,C,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Labradorite_polie_3%28Madagascar%29.jpg/330px-Labradorite_polie_3%28Madagascar%29.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G039.",Olivine,Moonstone,Gypsum,Amazonite,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/AdulaireSuisse2.jpg/330px-AdulaireSuisse2.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G040.",Rhodochrosite,Rhodonite,Amber,Carnelian,A,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Rhodochrosite_on_Matrix_-_Peru.jpg/330px-Rhodochrosite_on_Matrix_-_Peru.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G041.",Magnetite,Chalcedony,Rhodonite,Turquoise,C,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/8224M-rhodonite3.jpg/330px-8224M-rhodonite3.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G042.",Amber,Spodumene,Aquamarine,Kyanite,C,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Aquamarine_P1000141.JPG/330px-Aquamarine_P1000141.JPG?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G043.",Morganite,Diamond,Smoky quartz,Sodalite,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Beryl-178682.jpg/330px-Beryl-178682.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G044.",Apatite,Iolite (cordierite),Rose quartz,Rhodochrosite,C,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Rose_quartz_12.jpg/330px-Rose_quartz_12.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G045.",Epidote,Quartz,Smoky quartz,Biotite,C,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Smoky-quartz-TUCQTZ09-03-arkenstone-irocks.png/330px-Smoky-quartz-TUCQTZ09-03-arkenstone-irocks.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G046.",Morganite,Tiger's eye,Turquoise,Sodalite,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Tiger%27s_eye.jpg/330px-Tiger%27s_eye.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G047.",Prehnite,Fluorite,Sunstone,Hematite,C,medium,false,https://upload.wikimedia.org/wikipedia/commons/f/fc/Sunstone1.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G048.",Kyanite,Moonstone,Spinel,Iolite (cordierite),D,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Cordierite-den07-06aa.jpg/330px-Cordierite-den07-06aa.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G049.",Tanzanite,Carnelian,Jasper,Jadeite,A,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Zo%C3%AFsite_%28Tanzanite%29.jpg/330px-Zo%C3%AFsite_%28Tanzanite%29.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G050.",Galena,Aventurine,Howlite,Spodumene,D,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Spodumene-usa59abg.jpg/330px-Spodumene-usa59abg.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G051.",Aventurine,Sodalite,Azurite,Apatite,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Sodalith_-_Rohstein.jpg/330px-Sodalith_-_Rohstein.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G052.",Zoisite,Sodalite,Howlite,Aventurine,C,medium,false,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/Howlite.jpg/330px-Howlite.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G053.",Serpentine,Apatite,Galena,Howlite,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Apatite_on_Siderite_%2813156440584%29.jpg/330px-Apatite_on_Siderite_%2813156440584%29.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G054.",Gypsum,Turquoise,Aragonite,Orthoclase,A,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Gypse_Caresse.jpg/330px-Gypse_Caresse.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G055.",Turquoise,Tiger's eye,Talc,Sunstone,C,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Talc-177589.jpg/330px-Talc-177589.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G056.",Diamond,Sodalite,Halite,Aquamarine,C,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Halit_%28NaCl%29_-_Kopalnia_soli_Wieliczka%2C_Polska.jpg/330px-Halit_%28NaCl%29_-_Kopalnia_soli_Wieliczka%2C_Polska.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G057.",Sapphire,Pyrite,Tourmaline,Sodalite,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Pyrite_-_Huanzala_mine%2C_Huallanca%2C_Bolognesi%2C_Ancash%2C_Peru.jpg/330px-Pyrite_-_Huanzala_mine%2C_Huallanca%2C_Bolognesi%2C_Ancash%2C_Peru.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G058.",Magnetite,Orthoclase,Spinel,Iolite (cordierite),A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Magnetite-118736.jpg/330px-Magnetite-118736.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G059.",Calcite,Galena,Onyx,Spinel,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Galena_-_Huallanca%2C_Bologesi%2C_Ancash%2C_Peru.jpg/330px-Galena_-_Huallanca%2C_Bologesi%2C_Ancash%2C_Peru.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G060.",Quartz,Gypsum,Olivine,Topaz,C,medium,false,https://upload.wikimedia.org/wikipedia/commons/f/fb/Olivine-gem7-10a.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G061.",Peridot,Orthoclase,Amethyst,Amazonite,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/OrthoclaseBresil.jpg/330px-OrthoclaseBresil.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G062.",Jasper,Jade,Onyx,Muscovite,D,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Muscovite-Albite-122887.jpg/330px-Muscovite-Albite-122887.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G063.",Biotite,Jade,Muscovite,Smoky quartz,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Biotite_aggregate_-_Ochtendung%2C_Eifel%2C_Germany.jpg/330px-Biotite_aggregate_-_Ochtendung%2C_Eifel%2C_Germany.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G064.",Iolite (cordierite),Malachite,Spodumene,Dolomite,D,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Dolomite_Luzenac.jpg/330px-Dolomite_Luzenac.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G065.",Aquamarine,Garnet,Spodumene,Aragonite,D,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Aragonite_crystal_-_Los_Molinillos%2C_Ceunca%2C_Spain_-_4x3.6x3.5cm_100g.jpg/330px-Aragonite_crystal_-_Los_Molinillos%2C_Ceunca%2C_Spain_-_4x3.6x3.5cm_100g.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G066.",Rhodonite,Celestine,Aquamarine,Galena,B,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Celestine_-_Sakoany_deposit%2C_Katsepy%2C_Mitsinjo%2C_Boeny%2C_Madagascar.jpg/330px-Celestine_-_Sakoany_deposit%2C_Katsepy%2C_Mitsinjo%2C_Boeny%2C_Madagascar.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G067.",Jade,Garnet,Sodalite,Serpentine,D,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Talk_on_Serpentine.jpg/330px-Talk_on_Serpentine.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G068.",Zoisite,Calcite,Sunstone,Howlite,A,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Zoisite-33616.jpg/330px-Zoisite-33616.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G069.",Amazonite,Spodumene,Prehnite,Tanzanite,C,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Prehnite_-_Southbury%2C_Connecticut%2C_USA.jpg/330px-Prehnite_-_Southbury%2C_Connecticut%2C_USA.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Identification - Stones & Gems,"Identify the stone, gem, or mineral shown in specimen image G070.",Dolomite,Epidote,Quartz,Galena,B,hard,false,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/%D0%AD%D0%BF%D0%B8%D0%B4%D0%BE%D1%82%28%D0%BF%D1%83%D1%88%D0%BA%D0%B8%D0%BD%D0%B8%D1%82%29.jpg/330px-%D0%AD%D0%BF%D0%B8%D0%B4%D0%BE%D1%82%28%D0%BF%D1%83%D1%88%D0%BA%D0%B8%D0%BD%D0%B8%D1%82%29.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
