category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Geology Mohs Hardness,Choose the correct hardness: the pictured Amazonite is about 2-2.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Amazonita1.jpeg/330px-Amazonita1.jpeg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Amazonite is about 2.5-3 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Amazonita1.jpeg/330px-Amazonita1.jpeg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Diamond is about 10 on the Mohs hardness scale.,True,False,,,A,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Rough_Diamond.jpg/330px-Rough_Diamond.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Diamond is about 5 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Rough_Diamond.jpg/330px-Rough_Diamond.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Diamond is about 3-3.5 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Rough_Diamond.jpg/330px-Rough_Diamond.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Ruby is about 9 on the Mohs hardness scale.,True,False,,,A,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Corundum-215330.jpg/330px-Corundum-215330.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Ruby is about 8.5 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Corundum-215330.jpg/330px-Corundum-215330.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Ruby is about 2.5-3.5 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Corundum-215330.jpg/330px-Corundum-215330.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Sapphire is about 9 on the Mohs hardness scale.,True,False,,,A,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Logan_Sapphire_10956420_cropped.png/330px-Logan_Sapphire_10956420_cropped.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Sapphire is about 2.5 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Logan_Sapphire_10956420_cropped.png/330px-Logan_Sapphire_10956420_cropped.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Sapphire is about 7.5 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Logan_Sapphire_10956420_cropped.png/330px-Logan_Sapphire_10956420_cropped.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Emerald is about 7.5-8 on the Mohs hardness scale.,True,False,,,A,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/B%C3%A9ryl_var._%C3%A9meraude_sur_gangue_%28Muzo_Mine_Boyaca_-_Colombie%29_2.jpg/330px-B%C3%A9ryl_var._%C3%A9meraude_sur_gangue_%28Muzo_Mine_Boyaca_-_Colombie%29_2.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Emerald is about 2.5-5.5 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/B%C3%A9ryl_var._%C3%A9meraude_sur_gangue_%28Muzo_Mine_Boyaca_-_Colombie%29_2.jpg/330px-B%C3%A9ryl_var._%C3%A9meraude_sur_gangue_%28Muzo_Mine_Boyaca_-_Colombie%29_2.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Emerald is about 5.5-6 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/B%C3%A9ryl_var._%C3%A9meraude_sur_gangue_%28Muzo_Mine_Boyaca_-_Colombie%29_2.jpg/330px-B%C3%A9ryl_var._%C3%A9meraude_sur_gangue_%28Muzo_Mine_Boyaca_-_Colombie%29_2.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Topaz is about 8 on the Mohs hardness scale.,True,False,,,A,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Topaze%2C_quartz_fum%C3%A9_1.jpg/330px-Topaze%2C_quartz_fum%C3%A9_1.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Topaz is about 3-3.5 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Topaze%2C_quartz_fum%C3%A9_1.jpg/330px-Topaze%2C_quartz_fum%C3%A9_1.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Topaz is about 3.5-4 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Topaze%2C_quartz_fum%C3%A9_1.jpg/330px-Topaze%2C_quartz_fum%C3%A9_1.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Opal is about 5.5-6.5 on the Mohs hardness scale.,True,False,,,A,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Opal-53714.jpg/330px-Opal-53714.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Opal is about 3.5 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Opal-53714.jpg/330px-Opal-53714.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Opal is about 3-3.5 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Opal-53714.jpg/330px-Opal-53714.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Turquoise is about 5-6 on the Mohs hardness scale.,True,False,,,A,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Turquoise-40031.jpg/330px-Turquoise-40031.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Turquoise is about 3.5 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Turquoise-40031.jpg/330px-Turquoise-40031.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Turquoise is about 10 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Turquoise-40031.jpg/330px-Turquoise-40031.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Jade is about 6-7 on the Mohs hardness scale.,True,False,,,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Jadestein.jpg/330px-Jadestein.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Jade is about 2.5-2.75 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Jadestein.jpg/330px-Jadestein.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Jade is about 6.5-7 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Jadestein.jpg/330px-Jadestein.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Garnet is about 6.5-7.5 on the Mohs hardness scale.,True,False,,,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Garnet_Andradite20.jpg/330px-Garnet_Andradite20.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Garnet is about 5.5-6 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Garnet_Andradite20.jpg/330px-Garnet_Andradite20.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Garnet is about 2.5-5.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Garnet_Andradite20.jpg/330px-Garnet_Andradite20.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Pearl is about 2.5-4.5 on the Mohs hardness scale.,True,False,,,A,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Various_pearls.jpg/330px-Various_pearls.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Pearl is about 5.5-6 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Various_pearls.jpg/330px-Various_pearls.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Pearl is about 4 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Various_pearls.jpg/330px-Various_pearls.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Peridot is about 6.5-7 on the Mohs hardness scale.,True,False,,,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Forsterite-Olivine-tmu14a.jpg/330px-Forsterite-Olivine-tmu14a.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Peridot is about 5.5-6 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Forsterite-Olivine-tmu14a.jpg/330px-Forsterite-Olivine-tmu14a.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Peridot is about 2 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Forsterite-Olivine-tmu14a.jpg/330px-Forsterite-Olivine-tmu14a.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Zircon is about 7.5 on the Mohs hardness scale.,True,False,,,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Zircon-dtn1a.jpg/330px-Zircon-dtn1a.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Zircon is about 6-6.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Zircon-dtn1a.jpg/330px-Zircon-dtn1a.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Zircon is about 2.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Zircon-dtn1a.jpg/330px-Zircon-dtn1a.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Spinel is about 7.5-8 on the Mohs hardness scale.,True,False,,,A,hard,false,https://upload.wikimedia.org/wikipedia/commons/b/b9/Calcite-Spinel-dtn37a.jpg
Geology Mohs Hardness,Choose the correct hardness: the pictured Spinel is about 5.5-6 on the Mohs hardness scale.,True,False,,,B,hard,false,https://upload.wikimedia.org/wikipedia/commons/b/b9/Calcite-Spinel-dtn37a.jpg
Geology Mohs Hardness,Choose the correct hardness: the pictured Spinel is about 7 on the Mohs hardness scale.,True,False,,,B,hard,false,https://upload.wikimedia.org/wikipedia/commons/b/b9/Calcite-Spinel-dtn37a.jpg
Geology Mohs Hardness,Choose the correct hardness: the pictured Tourmaline is about 7-7.5 on the Mohs hardness scale.,True,False,,,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Tourmaline-121240.jpg/330px-Tourmaline-121240.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Tourmaline is about 3.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Tourmaline-121240.jpg/330px-Tourmaline-121240.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Tourmaline is about 6-6.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Tourmaline-121240.jpg/330px-Tourmaline-121240.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Citrine is about 7 on the Mohs hardness scale.,True,False,,,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Citrine_taillee.jpg/330px-Citrine_taillee.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Citrine is about 3 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Citrine_taillee.jpg/330px-Citrine_taillee.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Citrine is about 10 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Citrine_taillee.jpg/330px-Citrine_taillee.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Onyx is about 6.5-7 on the Mohs hardness scale.,True,False,,,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Agate-Quartz-49959.jpg/330px-Agate-Quartz-49959.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Onyx is about 1 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Agate-Quartz-49959.jpg/330px-Agate-Quartz-49959.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Onyx is about 8.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Agate-Quartz-49959.jpg/330px-Agate-Quartz-49959.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Jasper is about 6.5-7 on the Mohs hardness scale.,True,False,,,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Jasper_outcrop_in_the_Bucegi_Mountains.jpg/330px-Jasper_outcrop_in_the_Bucegi_Mountains.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Jasper is about 2.5-3.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Jasper_outcrop_in_the_Bucegi_Mountains.jpg/330px-Jasper_outcrop_in_the_Bucegi_Mountains.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Jasper is about 7 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Jasper_outcrop_in_the_Bucegi_Mountains.jpg/330px-Jasper_outcrop_in_the_Bucegi_Mountains.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Lapis lazuli is about 5-5.5 on the Mohs hardness scale.,True,False,,,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Lapis-lazuli_hg.jpg/330px-Lapis-lazuli_hg.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Lapis lazuli is about 8.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Lapis-lazuli_hg.jpg/330px-Lapis-lazuli_hg.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Lapis lazuli is about 3-3.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Lapis-lazuli_hg.jpg/330px-Lapis-lazuli_hg.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Malachite is about 3.5-4 on the Mohs hardness scale.,True,False,,,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Malachite%2C_Zaire.jpg/330px-Malachite%2C_Zaire.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Malachite is about 7.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Malachite%2C_Zaire.jpg/330px-Malachite%2C_Zaire.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Malachite is about 2-2.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Malachite%2C_Zaire.jpg/330px-Malachite%2C_Zaire.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Amber is about 2-2.5 on the Mohs hardness scale.,True,False,,,A,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Amber2.jpg/330px-Amber2.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Amber is about 8.5 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Amber2.jpg/330px-Amber2.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Amber is about 5-5.5 on the Mohs hardness scale.,True,False,,,B,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Amber2.jpg/330px-Amber2.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Aventurine is about 6.5-7 on the Mohs hardness scale.,True,False,,,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Aventurine.jpg/330px-Aventurine.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Aventurine is about 3.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Aventurine.jpg/330px-Aventurine.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Aventurine is about 2-2.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Aventurine.jpg/330px-Aventurine.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Azurite is about 3.5-4 on the Mohs hardness scale.,True,False,,,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Azurite_-_New_Nevada_Lode%2C_La_Sal%2C_Utah%2C_USA.jpg/330px-Azurite_-_New_Nevada_Lode%2C_La_Sal%2C_Utah%2C_USA.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Azurite is about 2.5-3.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Azurite_-_New_Nevada_Lode%2C_La_Sal%2C_Utah%2C_USA.jpg/330px-Azurite_-_New_Nevada_Lode%2C_La_Sal%2C_Utah%2C_USA.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Azurite is about 1 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Azurite_-_New_Nevada_Lode%2C_La_Sal%2C_Utah%2C_USA.jpg/330px-Azurite_-_New_Nevada_Lode%2C_La_Sal%2C_Utah%2C_USA.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Beryl is about 7.5-8 on the Mohs hardness scale.,True,False,,,A,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Beryl09.jpg/330px-Beryl09.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Beryl is about 3.5 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Beryl09.jpg/330px-Beryl09.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Beryl is about 5.5-6 on the Mohs hardness scale.,True,False,,,B,medium,false,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Beryl09.jpg/330px-Beryl09.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
Geology Mohs Hardness,Choose the correct hardness: the pictured Calcite is about 3 on the Mohs hardness scale.,True,False,,,A,easy,false,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Calcite_Variation.png/330px-Calcite_Variation.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
