category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Computer - Kong,Which Kong concept best matches this description: an entity mapping a TLS server name to a certificate.,Request Transformer plugin,Global plugin,SNI entity,Route,C,hard,false,
Computer - Kong,Which Kong concept best matches this description: a Route option that removes the matching path prefix before proxying upstream.,Key Authentication plugin,strip_path,ACL plugin,DB-less mode,B,medium,false,
Computer - Kong,Which Kong concept best matches this description: a Route option that keeps the client Host header rather than replacing it with the Service host.,Kong Ingress Controller,Rate Limiting plugin,Control Plane,preserve_host,D,medium,false,
Computer - Kong,"Which Kong concept best matches this description: a Gateway Service setting that influences connection, read, or write timeout behavior.",Git branch,SNI entity,Service timeout,Health checks,C,medium,false,
Computer - Kong,Which Kong concept best matches this description: Service behavior that controls how Kong retries failed upstream requests.,Request Transformer plugin,Retries,Admin API,DB-less mode,B,medium,false,
Computer - Kong,What is Kong Gateway primarily?,A reverse proxy/API gateway,A Linux kernel scheduler,A Git hosting service,A static code compiler,A,easy,false,https://developer.konghq.com/assets/images/gateway/kong-gateway-overview-light.svg
Computer - Kong,Which Kong entity represents the upstream application that handles requests?,Gateway Service,Consumer,Plugin,Certificate,A,easy,false,
Computer - Kong,"Which Kong entity matches incoming requests by hosts, paths, methods, or other rules?",Route,Target,Vault,Workspace,A,easy,false,
Computer - Kong,Which Kong entity identifies an external API client?,Consumer,Target,Certificate,Service timeout,A,easy,false,
Computer - Kong,Which Kong entity extends behavior such as authentication or rate limiting?,Plugin,Upstream,Target,Tag,A,easy,false,
Computer - Kong,Which Kong entity groups Targets for load balancing?,Upstream,Route,Consumer,Workspace,A,medium,false,
Computer - Kong,Which Kong entity is one concrete backend instance with host/IP and port?,Target,Route,Consumer Group,Plugin scope,A,medium,false,
Computer - Kong,Which API is used to configure Kong Gateway entities programmatically?,Admin API,Proxy API,DNS API only,Kubelet API,A,medium,false,
Computer - Kong,Which tool manages Kong configuration declaratively from files?,decK,kubectl top,helm lint only,argocd repo-server,A,medium,false,
Computer - Kong,Which Kong mode runs without a database-backed runtime configuration store?,DB-less mode,Traditional mode only,Kernel mode,Ingress-only mode,A,hard,false,
Computer - Kong,Which Kong deployment mode separates control plane and data plane responsibilities?,Hybrid mode,Single-node only,Static mode,TCP-only mode,A,medium,false,
Computer - Kong,"In hybrid deployment, which plane handles live API traffic?",Data Plane,Control Plane only,Portal Plane,Audit Plane,A,medium,false,https://developer.konghq.com/assets/images/gateway/kong-gateway-overview-light.svg
Computer - Kong,"In hybrid deployment, which plane manages and distributes configuration?",Control Plane,Data Plane only,Client Plane,Target Plane,A,medium,false,https://developer.konghq.com/assets/images/gateway-manager/konnect-control-plane-dashboard.png
Computer - Kong,Which plugin scope applies a plugin to every request in an OSS environment when not associated with a specific entity?,Global plugin,Consumer-only plugin,Target plugin,Certificate plugin,A,hard,false,
Computer - Kong,Which plugin is commonly used to limit the number of requests over time?,Rate Limiting,Request Transformer,CORS,Prometheus only,A,easy,false,
Computer - Kong,Which plugin can restrict authenticated Consumers by groups?,ACL,CORS,Request Size Limiting,File Log,A,medium,false,
Computer - Kong,Which plugin can modify headers or query strings before upstream proxying?,Request Transformer,Basic Authentication,ACL,Bot Detection,A,medium,false,
Computer - Kong,Which authentication plugin uses API keys?,Key Authentication,CORS,Rate Limiting,Request Transformer,A,easy,false,
Computer - Kong,Which route option strips the matching prefix before forwarding upstream?,strip_path,preserve_host,retries,connect_timeout,A,hard,false,
Computer - Kong,Which route option keeps the original client Host header?,preserve_host,strip_path,protocols,regex_priority,A,hard,false,
Computer - Kong,Which Service setting influences retry behavior for upstream failures?,retries,hosts,paths,consumer groups,A,medium,false,
Computer - Kong,Which Service settings control how long Kong waits for upstream connections or responses?,timeouts,tags only,workspace names,credential IDs,A,medium,false,
Computer - Kong,Which Kong feature helps stop sending traffic to unhealthy upstream targets?,Health checks,Consumer usernames,CORS headers,Tags only,A,medium,false,
Computer - Kong,Which Kong feature lets administrators reference secrets from external secret stores?,Vaults,Routes,Consumers,strip_path,A,hard,false,
Computer - Kong,Which entity is used with TLS server names to choose certificates?,SNI entity,Consumer Group,Target,Plugin ordering,A,hard,false,
Computer - Kong,Which entity stores TLS certificate material for Kong Gateway?,Certificate entity,Route entity,Consumer entity,Upstream entity only,A,medium,false,
Computer - Kong,Which Kong tool is commonly used to sync declarative state to a Gateway?,decK,Minikube,Kustomize only,Traefik Pilot,A,easy,false,
Computer - Kong,Which Kubernetes integration turns Kubernetes resources into Kong Gateway configuration?,Kong Ingress Controller,Argo CD Dex,Kube-proxy,CoreDNS,A,medium,false,
Computer - Kong,Which Kong entity can have plugins attached so they run for every request routed to that Service?,Gateway Service,Target,SNI,Certificate only,A,medium,false,
Computer - Kong,Which Kong entity is useful when two different clients need different policies for the same upstream app?,Route,Target,Certificate,Service timeout,A,medium,false,
Computer - Kong,Which item is not a common core Kong Gateway entity?,ReplicaSet,Service,Route,Consumer,A,easy,false,
Computer - Kong,Which Kong feature is best for organizing entities with labels for filtering?,Tags,Targets,Strip paths,Liveness probes,A,easy,false,
Computer - Kong,Which Kong management option is a SaaS control plane?,Konnect,DB-less YAML only,kubeadm,TraefikService,A,medium,false,https://developer.konghq.com/assets/images/gateway-manager/konnect-control-plane-dashboard.png
Computer - Kong,Which plugin is needed by ACL because ACL relies on an authenticated Consumer?,An authentication plugin,A mirroring plugin,A DNS plugin,A storage plugin,A,hard,false,
Computer - Kong,Which route matching attribute can separate internal.example.com and external.example.com traffic?,hosts,timeouts,vaults,retries,A,medium,false,
Computer - Kong,True or False: Kong Gateway is an API gateway and reverse proxy.,True,False,,,A,easy,false,
Computer - Kong,True or False: A Gateway Service represents an upstream service in Kong Gateway.,True,False,,,A,easy,false,
Computer - Kong,True or False: A Route matches requests and forwards them to a Gateway Service.,True,False,,,A,easy,false,
Computer - Kong,True or False: A Consumer represents a backend server instance rather than an API client.,True,False,,,B,easy,false,
Computer - Kong,True or False: Plugins extend Kong Gateway behavior.,True,False,,,A,easy,false,
Computer - Kong,True or False: A global plugin is associated with exactly one Route and never applies elsewhere.,True,False,,,B,medium,false,
Computer - Kong,"True or False: Kong plugins can be scoped to Services, Routes, Consumers, or Consumer Groups depending on the plugin.",True,False,,,A,medium,false,
Computer - Kong,True or False: Upstreams and Targets are used for load balancing to backend instances.,True,False,,,A,medium,false,
Computer - Kong,True or False: A Target can identify an upstream service instance by host or IP and port.,True,False,,,A,medium,false,
Computer - Kong,True or False: decK manages Kong declarative configuration.,True,False,,,A,medium,false,
Computer - Kong,True or False: DB-less mode requires every data plane to connect to PostgreSQL for runtime configuration.,True,False,,,B,hard,false,
Computer - Kong,True or False: Hybrid mode separates control plane configuration from data plane proxying.,True,False,,,A,medium,false,
Computer - Kong,True or False: The data plane is responsible for serving API proxy traffic in hybrid mode.,True,False,,,A,medium,false,
Computer - Kong,True or False: The control plane never stores or distributes configuration in Kong hybrid deployments.,True,False,,,B,medium,false,
Computer - Kong,True or False: The Admin API should be protected because it can manage Gateway configuration.,True,False,,,A,medium,false,
Computer - Kong,True or False: The Rate Limiting plugin is used to limit request rates.,True,False,,,A,easy,false,
Computer - Kong,True or False: The ACL plugin can be used without any authentication plugin because it does not need a Consumer.,True,False,,,B,hard,false,
Computer - Kong,True or False: The Request Transformer plugin can alter requests before they reach upstream services.,True,False,,,A,medium,false,
Computer - Kong,True or False: strip_path controls whether the matched path is removed before proxying upstream.,True,False,,,A,hard,false,
Computer - Kong,True or False: preserve_host controls whether the original Host header is retained.,True,False,,,A,hard,false,
Computer - Kong,True or False: Service timeouts influence how Kong waits for upstream connections and responses.,True,False,,,A,medium,false,
Computer - Kong,True or False: Kong Ingress Controller is used to manage Kong Gateway through Kubernetes resources.,True,False,,,A,medium,false,
Computer - Kong,True or False: Konnect can manage API Gateway control planes and data plane nodes.,True,False,,,A,medium,false,
Computer - Kong,True or False: Consumers are the same as Kong Manager RBAC users.,True,False,,,B,hard,false,
Computer - Kong,True or False: Tags can help organize or filter Kong entities.,True,False,,,A,easy,false,
