category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: the control plane component that assigns pending Pods to suitable nodes.,kube-scheduler,OpenAPI schema,Prometheus rule,etcd,A,medium,false,https://kubernetes.io/images/docs/components-of-kubernetes.svg
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: the control plane component that runs controllers to implement Kubernetes API behavior.,PersistentVolume,etcd,RBAC Role,kube-controller-manager,D,medium,false,
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: the node agent that ensures containers described in PodSpecs are running.,Terraform workspace,Pod,kubelet,RBAC Role,C,medium,false,https://kubernetes.io/images/docs/components-of-kubernetes.svg
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: the node component that maintains network rules used to implement Services.,RBAC Role,kube-proxy,Helm release,Readiness probe,B,medium,false,
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: a namespaced set of permissions to Kubernetes resources.,StorageClass,RBAC Role,Liveness probe,Dockerfile,B,medium,false,
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: a non-namespaced set of permissions that can apply cluster-wide or be bound into namespaces.,ClusterRole,Liveness probe,Linux cgroup,OpenAPI schema,A,medium,false,
Computer - Kubernetes v2,"Which Kubernetes concept best matches this description: an object that grants a Role or ClusterRole to users, groups, or service accounts in a namespace.",Pod,RoleBinding,Service,Selector,B,medium,false,
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: a specification of allowed ingress or egress traffic for selected Pods.,ConfigMap,kube-scheduler,NetworkPolicy,ReplicaSet,C,medium,false,
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: a node property that repels Pods unless those Pods have matching tolerations.,Secret,StorageClass,Liveness probe,Taint,D,medium,false,
Computer - Kubernetes v2,"Which Kubernetes concept best matches this description: a Pod setting that allows, but does not force, scheduling onto nodes with matching taints.",NodePort,NetworkPolicy,Annotation,Toleration,D,medium,false,
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: a health check used to determine when a container should be restarted.,Dockerfile,Finalizer,Liveness probe,Label,C,medium,false,
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: a health check used to decide whether a Pod should receive traffic.,Readiness probe,CustomResourceDefinition,Job,kube-apiserver,A,medium,false,
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: a probe that protects slow-starting containers before liveness checks begin.,ReplicaSet,LoadBalancer,Startup probe,StatefulSet,C,medium,false,
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: a controller that adjusts replica counts based on observed metrics such as CPU utilization.,Prometheus rule,Annotation,ConfigMap,HorizontalPodAutoscaler,D,medium,false,
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: an API extension mechanism for adding custom resource types to Kubernetes.,CustomResourceDefinition,Startup probe,Taint,kube-controller-manager,A,hard,false,
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: metadata that tells Kubernetes to wait for cleanup logic before fully deleting an object.,Finalizer,Secret,ClusterIP,Toleration,A,hard,false,
Computer - Kubernetes v2,Which Kubernetes concept best matches this description: metadata that links dependent objects to a controlling owner for garbage collection.,Annotation,Owner reference,Startup probe,LoadBalancer,B,hard,false,
Computer - Kubernetes v2,Which command shows Pods in the current namespace?,kubectl get pods,kubectl build pods,kubectl expose pods,kubectl init pods,A,easy,false,
Computer - Kubernetes v2,Which command applies the desired state described in manifest.yaml?,kubectl apply -f manifest.yaml,kubectl run -f manifest.yaml,kubectl attach manifest.yaml,kubectl cp manifest.yaml,A,easy,false,
Computer - Kubernetes v2,A web app needs a stable DNS name for changing Pod IPs. Which object should you create?,Service,Secret,Job,Node,A,easy,false,
Computer - Kubernetes v2,A workload needs one Pod on every node for log collection. Which controller fits best?,DaemonSet,Deployment,CronJob,Ingress,A,medium,false,
Computer - Kubernetes v2,A database needs stable Pod names and per-Pod storage. Which workload object fits best?,StatefulSet,ReplicaSet,Job,Ingress,A,medium,false,
Computer - Kubernetes v2,Which Service type is usually best for exposing an app only inside the cluster?,ClusterIP,LoadBalancer,NodePort,ExternalName,A,easy,false,
Computer - Kubernetes v2,Which Kubernetes object is usually referenced by an Ingress backend?,Service,ConfigMap,RoleBinding,PersistentVolume,A,medium,false,
Computer - Kubernetes v2,Which Ingress pathType requires exact case-sensitive path matching?,Exact,Prefix,ImplementationSpecific,Regex,A,medium,false,
Computer - Kubernetes v2,What stores all API server data for a Kubernetes cluster?,etcd,CoreDNS,kube-proxy,containerd,A,easy,false,https://kubernetes.io/images/docs/components-of-kubernetes.svg
Computer - Kubernetes v2,Which component decides where an unscheduled Pod should run?,kube-scheduler,kubelet,kube-proxy,etcd,A,easy,false,https://kubernetes.io/images/docs/components-of-kubernetes.svg
Computer - Kubernetes v2,A Pod should not receive traffic until it can serve requests. Which probe should be configured?,Readiness probe,Liveness probe,Startup probe,Exec probe only,A,medium,false,
Computer - Kubernetes v2,A crashed container should be restarted automatically after a failed health check. Which probe is most directly involved?,Liveness probe,Readiness probe,Node readiness,DNS probe,A,medium,false,
Computer - Kubernetes v2,Which field is commonly used by a Service to choose target Pods?,selector,reclaimPolicy,ingressClassName,restartPolicy,A,easy,false,
Computer - Kubernetes v2,Which resource requests storage from a PersistentVolume?,PersistentVolumeClaim,StorageClass,Secret,PodDisruptionBudget,A,medium,false,
Computer - Kubernetes v2,Which Kubernetes access-control object binds permissions to subjects within a namespace?,RoleBinding,StorageClass,EndpointSlice,IngressClass,A,medium,false,
Computer - Kubernetes v2,Which RBAC object can define permissions across all namespaces?,ClusterRole,Role,Secret,ServiceAccount token,A,medium,false,
Computer - Kubernetes v2,Which object limits pod-to-pod traffic when enforced by a compatible CNI plugin?,NetworkPolicy,ServiceAccount,IngressClass,EndpointSlice,A,hard,false,
Computer - Kubernetes v2,Which object can store environment variables that are not secret?,ConfigMap,Secret,PersistentVolume,Ingress,A,easy,false,
Computer - Kubernetes v2,Which object should hold a TLS private key used by an Ingress?,Secret,ConfigMap,EndpointSlice,Deployment,A,medium,false,
Computer - Kubernetes v2,Which Kubernetes feature repels Pods from a node unless they tolerate it?,Taints and tolerations,Labels only,EndpointSlices,Finalizers,A,hard,false,
Computer - Kubernetes v2,Which object allows dynamic provisioning of storage with class-specific parameters?,StorageClass,PersistentVolumeClaim,ConfigMap,NodePort,A,hard,false,
Computer - Kubernetes v2,Which API extension lets a controller add new resource kinds such as widgets.example.com?,CustomResourceDefinition,PodSecurityPolicy,NodePort,RoleBinding,A,hard,false,
Computer - Kubernetes v2,Which command is commonly used to watch the rollout status of a Deployment?,kubectl rollout status deployment/name,kubectl deploy watch name,kubectl logs rollout/name,kubectl scale status deployment/name,A,medium,false,
Computer - Kubernetes v2,Which Deployment feature helps move from an old ReplicaSet to a new ReplicaSet gradually?,Rolling update,Static Pod,HostPath volume,ClusterRole aggregation,A,medium,false,
Computer - Kubernetes v2,A Pod needs a ServiceAccount identity to call the Kubernetes API. Which field is typically set?,serviceAccountName,ingressClassName,storageClassName,nodePort,A,medium,false,
Computer - Kubernetes v2,Which QoS class is assigned when every container has equal CPU and memory requests and limits?,Guaranteed,Burstable,BestEffort,Critical,A,hard,false,
Computer - Kubernetes v2,Which QoS class applies when a Pod has no CPU or memory requests or limits?,BestEffort,Guaranteed,Reserved,System,A,medium,false,
Computer - Kubernetes v2,Which Kubernetes resource helps keep a minimum number of Pods available during voluntary disruptions?,PodDisruptionBudget,HorizontalPodAutoscaler,ConfigMap,NodePort,A,hard,false,
Computer - Kubernetes v2,Which controller creates Pods from a Pod template and a desired replica count for stateless apps?,Deployment,Ingress,Secret,StorageClass,A,easy,false,
Computer - Kubernetes v2,Which Service type maps a Service to a DNS name instead of selecting Pods?,ExternalName,ClusterIP,NodePort,Headless,A,hard,false,
Computer - Kubernetes v2,Which configuration makes a Service headless?,clusterIP: None,type: Headless,headless: true,selector: None,A,hard,false,
Computer - Kubernetes v2,Which resource is a modern scalable way for Kubernetes to track Service network endpoints?,EndpointSlice,RoleBinding,ReplicaSet,PodSecurityStandard,A,hard,false,
Computer - Kubernetes v2,What is the usual file format for Kubernetes manifests?,YAML,INI,CSV,DOCX,A,easy,false,
Computer - Kubernetes v2,Which component runs on each node and talks to the container runtime?,kubelet,kube-apiserver,etcd,cloud-controller-manager,A,easy,false,https://kubernetes.io/images/docs/components-of-kubernetes.svg
Computer - Kubernetes v2,Which node component implements Service routing rules on nodes?,kube-proxy,kube-scheduler,etcd,kube-controller-manager,A,medium,false,https://kubernetes.io/images/docs/components-of-kubernetes.svg
Computer - Kubernetes v2,True or False: A Pod can contain more than one container.,True,False,,,A,easy,false,
Computer - Kubernetes v2,True or False: A Deployment directly stores cluster state in etcd without using the API server.,True,False,,,B,hard,false,
Computer - Kubernetes v2,True or False: A Service can provide a stable virtual IP for a changing set of Pods.,True,False,,,A,easy,false,
Computer - Kubernetes v2,True or False: ClusterIP Services are designed primarily for external public internet exposure.,True,False,,,B,easy,false,
Computer - Kubernetes v2,"True or False: Ingress is limited to HTTP and HTTPS style routing, not arbitrary TCP ports.",True,False,,,A,medium,false,
Computer - Kubernetes v2,True or False: ConfigMaps should be treated as the default place to store passwords.,True,False,,,B,easy,false,
Computer - Kubernetes v2,True or False: Secrets are intended for sensitive information such as tokens or passwords.,True,False,,,A,easy,false,
Computer - Kubernetes v2,True or False: A PersistentVolumeClaim is a request for storage by a user or workload.,True,False,,,A,medium,false,
Computer - Kubernetes v2,True or False: A RoleBinding can grant a ClusterRole within a namespace.,True,False,,,A,hard,false,
Computer - Kubernetes v2,True or False: A NetworkPolicy is enforced by the Kubernetes scheduler without any CNI support.,True,False,,,B,hard,false,
Computer - Kubernetes v2,True or False: A toleration guarantees a Pod will be scheduled onto a tainted node.,True,False,,,B,hard,false,
Computer - Kubernetes v2,True or False: A liveness probe failure can cause kubelet to restart a container.,True,False,,,A,medium,false,
Computer - Kubernetes v2,True or False: A readiness probe controls whether a Pod is considered ready for Service traffic.,True,False,,,A,medium,false,
Computer - Kubernetes v2,True or False: The kube-scheduler watches for Pods with no assigned node and selects a suitable node.,True,False,,,A,easy,false,
Computer - Kubernetes v2,True or False: etcd is the component responsible for serving application HTTP traffic through Ingress.,True,False,,,B,easy,false,
Computer - Kubernetes v2,True or False: A DaemonSet can be used to run node-level agents such as log collectors.,True,False,,,A,medium,false,
Computer - Kubernetes v2,True or False: A StatefulSet is normally preferred over a Deployment for interchangeable stateless Pods.,True,False,,,B,medium,false,
Computer - Kubernetes v2,True or False: A Job represents a finite task that should run to completion.,True,False,,,A,medium,false,
Computer - Kubernetes v2,True or False: A CronJob creates Jobs on a defined schedule.,True,False,,,A,easy,false,
Computer - Kubernetes v2,True or False: Labels are commonly used by selectors to group or target resources.,True,False,,,A,easy,false,
Computer - Kubernetes v2,True or False: Annotations are designed for identifying object sets in selectors.,True,False,,,B,medium,false,
Computer - Kubernetes v2,True or False: A CustomResourceDefinition can add a new API resource type to a cluster.,True,False,,,A,hard,false,
Computer - Kubernetes v2,True or False: Finalizers can delay object deletion until cleanup is complete.,True,False,,,A,hard,false,
Computer - Kubernetes v2,True or False: The kubelet stores all API objects for the cluster as a highly available key-value store.,True,False,,,B,easy,false,
Computer - Kubernetes v2,True or False: HorizontalPodAutoscaler adjusts replica counts based on metrics.,True,False,,,A,medium,false,
