category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Geology General,Which plate boundary is most associated with plates sliding horizontally past each other?,Transform boundary,Divergent boundary,Convergent subduction boundary,Hot spot boundary,A,easy,false,
Geology General,Which plate boundary often creates new oceanic crust at mid-ocean ridges?,Divergent boundary,Transform boundary,Continental collision boundary,Passive margin only,A,easy,false,
Geology General,What is subduction?,One plate sinks beneath another plate,A crystal grows inside a geode,A river deposits sand on a beach,A mineral leaves a colored streak,A,medium,false,
Geology General,Which process is most associated with mid-ocean ridges?,Seafloor spreading,Coalification,Contact cementation,Karst dissolution only,A,medium,false,
Geology General,"In general, slower cooling of magma produces what crystal size?",Larger crystals,No crystals under any condition,Only rounded grains,Only fossils,A,easy,false,
Geology General,Which igneous rock is typically mafic and fine-grained?,Basalt,Granite,Rhyolite,Pumice only,A,easy,false,
Geology General,Which igneous rock is typically felsic and coarse-grained?,Granite,Basalt,Gabbro,Peridotite,A,easy,false,
Geology General,Which sedimentary rock is primarily made of sand-sized grains?,Sandstone,Slate,Granite,Gneiss,A,easy,false,
Geology General,Which sedimentary rock commonly splits into thin layers because it formed from mud-sized particles?,Shale,Basalt,Marble,Obsidian,A,easy,false,
Geology General,Which metamorphic rock commonly forms from shale at low-grade metamorphism?,Slate,Quartzite,Marble,Basalt,A,medium,false,
Geology General,Which metamorphic rock commonly forms from limestone or dolostone?,Marble,Quartzite,Gneiss,Obsidian,A,medium,false,
Geology General,Which metamorphic rock commonly forms from quartz-rich sandstone?,Quartzite,Slate,Limestone,Pumice,A,medium,false,
Geology General,Which metamorphic rock is known for light and dark compositional banding?,Gneiss,Chert,Sandstone,Scoria,A,medium,false,
Geology General,What is contact metamorphism mostly driven by?,Heat from nearby magma or lava,Burial by river sediment only,Freeze-thaw cracking only,Ocean-wave erosion,A,medium,false,
Geology General,What is regional metamorphism commonly associated with?,Large-scale mountain building and tectonic pressure,A single raindrop dissolving calcite,Wind sorting beach sand only,Evaporation of seawater only,A,hard,false,
Geology General,What is weathering?,Breakdown of rock at or near Earth surface,Transport of sediment only,Melting of mantle rock only,Fossil replacement by minerals only,A,easy,false,
Geology General,What is erosion?,"Movement of weathered material by water, wind, ice, or gravity",Growth of crystals in magma,Solidification of lava,Formation of cleavage planes,A,easy,false,
Geology General,Which is an example of chemical weathering?,Dissolution of limestone by weak acid,A rock split by frost wedging only,A boulder rolling down a slope only,A glacier scraping bedrock only,A,medium,false,
Geology General,Which is an example of physical weathering?,Freeze-thaw cracking,Oxidation of iron minerals,Dissolution of calcite,Hydrolysis of feldspar,A,medium,false,
Geology General,What does porosity measure in a rock or sediment?,The amount of open space,The ability to scratch glass,The color of powdered mineral,The age of a fossil,A,medium,false,
Geology General,What does permeability measure?,How easily fluids can flow through connected pore spaces,How shiny a mineral is,How strongly a mineral reacts to acid,How much a crystal bends light only,A,medium,false,
Geology General,What is an aquifer?,A body of permeable rock or sediment that stores and transmits groundwater,A volcanic glass with no crystals,A fossil used only for dating lava flows,A rare type of meteorite,A,easy,false,
Geology General,Which statement best describes a mineral?,"Naturally occurring, inorganic solid with a definite chemical composition and crystal structure","Any material that is mined, including oil and gas",Only a gemstone that can be cut,A human-made glass with bright color,A,medium,false,
Geology General,Which statement best describes a rock?,"A naturally occurring aggregate of minerals, mineraloids, or organic material",A single chemical element only,A mineral with perfect cleavage,Only a transparent gemstone,A,easy,false,
Geology General,Which tool is used in a basic Mohs scratch test?,Reference materials with known hardness,A seismometer only,A GPS receiver only,A rock hammer as the only reference,A,medium,false,
Geology General,"Which mineral has a salty taste and cubic cleavage, though taste should be avoided in unsafe field settings?",Halite,Quartz,Hematite,Mica,A,medium,false,
Geology General,Which mineral is strongly magnetic in many hand samples?,Magnetite,Calcite,Quartz,Gypsum,A,medium,false,
Geology General,Which mineral commonly shows a brassy metallic color and is nicknamed fool's gold?,Pyrite,Fluorite,Olivine,Talc,A,easy,false,
Geology General,What does the rock cycle describe?,"How rocks can transform among igneous, sedimentary, and metamorphic types",Only the annual movement of tides,Only the extinction of fossils,Only the growth of quartz crystals,A,easy,false,
Geology General,Which feature is most useful for identifying conglomerate?,Rounded gravel-sized clasts in a finer matrix,Perfect cubic crystals only,Glassy black conchoidal fracture only,Foliated mica-rich layers only,A,medium,false,
